timeIntervalUntilReIntervention,interventionType,app,isReIntervention,timezone,interventionDuration,timestamp,resolution,purpose
,,facebook,False,America/Toronto,,1751958931.5978541,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1751988017.354111,dismissedAppOpening,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751989563.172452,openedApp,
,,facebook,False,America/Toronto,,1751989586.3184838,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751990678.51326,openedApp,
,,facebook,False,America/Toronto,,1751990938.192439,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751991443.9640388,openedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751991816.241891,openedApp,
,,facebook,False,America/Toronto,,1751991976.0559669,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751992172.083694,openedApp,
,,facebook,False,America/Toronto,,1751992462.897018,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751992991.189527,openedApp,
,,facebook,False,America/Toronto,,1751993100.8761559,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751994277.540106,openedApp,
,,facebook,False,America/Toronto,,1751994297.530789,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751994551.286152,openedApp,
,,facebook,False,America/Toronto,,1751994570.435399,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1751998899.627697,openedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1751999970.894573,dismissedAppOpening,
,,facebook,False,America/Toronto,,1751999821.212255,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752000154.418569,openedApp,
,,facebook,False,America/Toronto,,1752000172.905926,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752000321.02547,openedApp,
,,facebook,False,America/Toronto,,1752001278.206411,closedApp,
,,facebook,False,America/Toronto,,1752001488.383347,closedApp,
,,facebook,False,America/Toronto,,1752002935.507204,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752007165.5465121,openedApp,
,,facebook,False,America/Toronto,,1752007477.705647,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752007632.238019,openedApp,
,,facebook,False,America/Toronto,,1752008961.9934092,closedApp,
2700.0,breathingExercise,facebook,False,America/Toronto,6.0,1752008987.672832,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1752009269.4907742,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752009343.248959,openedApp,
,,facebook,False,America/Toronto,,1752009717.332206,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752009735.7020922,openedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752009748.965506,openedApp,
,,facebook,False,America/Toronto,,1752009768.4892402,closedApp,
2160.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752009776.118228,openedApp,
,,facebook,False,America/Toronto,,1752009797.414218,closedApp,
,,facebook,False,America/Toronto,,1752009925.737139,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752010116.428382,dismissedAppOpening,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752010123.3571749,openedApp,
,,facebook,False,America/Toronto,,1752010308.414762,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752010692.437924,openedApp,
,,facebook,False,America/Toronto,,1752010767.57647,closedApp,
1320.0,breathingExercise,facebook,False,America/Toronto,6.0,1752013074.069557,openedApp,Message
,,facebook,False,America/Toronto,,1752013180.133175,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752014030.666682,openedApp,
,,facebook,False,America/Toronto,,1752014864.1350698,closedApp,
,,facebook,False,America/Toronto,,1752016558.042887,closedApp,
1980.0,breathingExercise,facebook,False,America/Toronto,6.0,1752016577.226953,openedApp,Message
,,facebook,False,America/Toronto,,1752018543.684661,closedApp,
2100.0,breathingExercise,facebook,False,America/Toronto,6.0,1752018562.4144402,openedApp,Message
,,facebook,False,America/Toronto,,1752018780.521524,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752018797.996036,openedApp,
,,facebook,False,America/Toronto,,1752019267.223548,closedApp,
1740.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752019499.152775,openedApp,
,,facebook,False,America/Toronto,,1752019878.118256,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752020778.011442,openedApp,
,,facebook,False,America/Toronto,,1752020894.630557,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752021179.452333,openedApp,
,,facebook,False,America/Toronto,,1752022289.3255448,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752022519.070386,openedApp,
,,facebook,False,America/Toronto,,1752023782.6406732,closedApp,
1860.0,breathingExercise,facebook,False,America/Toronto,6.0,1752024138.067344,openedApp,Message
,,facebook,False,America/Toronto,,1752024166.688768,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752024326.4458408,openedApp,
,,facebook,False,America/Toronto,,1752024682.2867532,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752026137.199636,openedApp,
,,facebook,False,America/Toronto,,1752026657.566967,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752026698.975521,openedApp,
,,facebook,False,America/Toronto,,1752027213.9522672,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752027227.0419269,openedApp,
,,facebook,False,America/Toronto,,1752028151.753351,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752049752.862719,openedApp,
,,facebook,False,America/Toronto,,1752050199.651991,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752051727.806781,openedApp,
,,facebook,False,America/Toronto,,1752051934.008888,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752062917.8544888,openedApp,
,,facebook,False,America/Toronto,,1752062995.0614638,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752063257.029495,openedApp,
,,facebook,False,America/Toronto,,1752063351.17064,closedApp,
,,facebook,False,America/Toronto,,1752077732.294708,closedApp,
,,facebook,False,America/Toronto,,1752077745.826469,closedApp,
,,facebook,False,America/Toronto,,1752084719.772655,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752084734.994773,openedApp,
,,facebook,False,America/Toronto,,1752085282.577693,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752085330.876738,dismissedAppOpening,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752093173.188026,openedApp,
,,facebook,False,America/Toronto,,1752093140.456575,closedApp,
,,facebook,False,America/Toronto,,1752093624.233468,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752099404.488836,openedApp,
,,facebook,False,America/Toronto,,1752099650.607111,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752099674.712,openedApp,
,,facebook,False,America/Toronto,,1752099703.774807,closedApp,
,,facebook,False,America/Toronto,,1752099883.585717,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752099909.8924608,openedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752100055.723339,openedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752100072.798393,openedApp,
,,facebook,False,America/Toronto,,1752100247.8427548,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752100398.183608,openedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1752102127.665975,dismissedAppOpening,
,,facebook,False,America/Toronto,,1752102026.2612538,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1752102181.247188,dismissedAppOpening,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752102343.123547,openedApp,
,,facebook,False,America/Toronto,,1752102700.380455,closedApp,
1740.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752102754.2773418,openedApp,
,,facebook,False,America/Toronto,,1752102853.545529,closedApp,
,,facebook,False,America/Toronto,,1752102928.279968,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752102980.17048,openedApp,
,,facebook,False,America/Toronto,,1752104227.853147,closedApp,
,,facebook,False,America/Toronto,,1752104592.306359,closedApp,
1620.0,breathingExercise,facebook,False,America/Toronto,6.0,1752104757.6885738,openedApp,Message
,,facebook,False,America/Toronto,,1752106406.300978,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1752106418.800797,dismissedAppOpening,
,breathingExercise,facebook,False,America/Toronto,6.0,1752106436.650089,dismissedAppOpening,
1920.0,breathingExercise,facebook,False,America/Toronto,6.0,1752106469.2181082,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1752108388.145584,closedApp,
,,facebook,False,America/Toronto,,1752108683.3025808,closedApp,
1740.0,breathingExercise,facebook,False,America/Toronto,6.0,1752108713.688908,openedApp,Message
,,facebook,False,America/Toronto,,1752108801.0686631,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752109130.16678,openedApp,
,,facebook,False,America/Toronto,,1752109500.971252,closedApp,
1380.0,breathingExercise,facebook,False,America/Toronto,6.0,1752115529.065829,openedApp,Message
,,facebook,False,America/Toronto,,1752116942.434699,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1752116950.56059,dismissedAppOpening,
1440.0,breathingExercise,facebook,False,America/Toronto,6.0,1752116970.4670591,openedApp,Message
,,facebook,False,America/Toronto,,1752117246.03963,closedApp,
1920.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752117258.582592,openedApp,
,,facebook,False,America/Toronto,,1752117294.1351619,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752117313.4971561,openedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752133865.213651,openedApp,
,,facebook,False,America/Toronto,,1752117335.2193441,closedApp,
,,facebook,False,America/Toronto,,1752118183.832931,closedApp,
,,facebook,False,America/Toronto,,1752119784.063149,closedApp,
,,facebook,False,America/Toronto,,1752120030.998182,closedApp,
,,facebook,False,America/Toronto,,1752134956.008615,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752136443.4615269,openedApp,
,,facebook,False,America/Toronto,,1752136988.2887979,closedApp,
,,facebook,False,America/Toronto,,1752137047.9680328,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752137759.173389,openedApp,
,,facebook,False,America/Toronto,,1752138198.345912,closedApp,
,,facebook,False,America/Toronto,,1752138796.6726289,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752139058.542351,openedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752147240.077631,openedApp,
,,facebook,False,America/Toronto,,1752139072.368995,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752149113.871657,openedApp,
,,facebook,False,America/Toronto,,1752149260.182826,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752149292.483113,openedApp,
,,facebook,False,America/Toronto,,1752149333.772543,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752149344.159735,openedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752158210.01726,openedApp,
,,facebook,False,America/Toronto,,1752158107.37813,closedApp,
,,facebook,False,America/Toronto,,1752158177.5349998,closedApp,
,,facebook,False,America/Toronto,,1752158233.818798,closedApp,
,,facebook,False,America/Toronto,,1752158292.522887,closedApp,
,,facebook,False,America/Toronto,,1752171288.961854,closedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752171357.941778,openedApp,
,,facebook,False,America/Toronto,,1752171552.934098,closedApp,
,,facebook,False,America/Toronto,,1752177521.471451,closedApp,
,,facebook,False,America/Toronto,,1752177524.553164,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752177718.9233131,openedApp,
,,facebook,False,America/Toronto,,1752177733.390705,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752183156.868816,openedApp,
,,facebook,False,America/Toronto,,1752183171.889358,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752184750.404768,openedApp,
,,facebook,False,America/Toronto,,1752184820.201613,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752184858.3652968,dismissedAppOpening,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752184883.650199,openedApp,
,,facebook,False,America/Toronto,,1752185145.546547,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752185341.43625,openedApp,
,,facebook,False,America/Toronto,,1752186727.657511,closedApp,
960.0,breathingExercise,facebook,False,America/Toronto,6.0,1752186750.0344338,openedApp,Message
,,facebook,False,America/Toronto,,1752187224.3071399,closedApp,
,,facebook,False,America/Toronto,,1752187687.792196,closedApp,
1620.0,breathingExercise,facebook,False,America/Toronto,6.0,1752187709.0667272,openedApp,Message
,,facebook,False,America/Toronto,,1752188433.098036,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752188502.917859,openedApp,
,,facebook,False,America/Toronto,,1752188706.3305302,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752188789.14119,openedApp,
,,facebook,False,America/Toronto,,1752189334.981189,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752189428.414427,openedApp,
,,facebook,False,America/Toronto,,1752189674.061922,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752189842.341794,openedApp,
,,facebook,False,America/Toronto,,1752189928.6172562,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752190198.0610151,openedApp,
,,facebook,False,America/Toronto,,1752190381.005636,closedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752190779.796924,openedApp,
,,facebook,False,America/Toronto,,1752190804.54043,closedApp,
,,facebook,False,America/Toronto,,1752190931.733546,closedApp,
,,facebook,False,America/Toronto,,1752191473.266743,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752191615.392065,openedApp,
,,facebook,False,America/Toronto,,1752191695.4287372,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752191754.159831,openedApp,
,,facebook,False,America/Toronto,,1752192746.900298,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752192772.037486,openedApp,
,,facebook,False,America/Toronto,,1752192901.72697,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752192964.296595,openedApp,
,,facebook,False,America/Toronto,,1752192993.764863,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752193169.001044,openedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752193190.5512729,openedApp,
,,facebook,False,America/Toronto,,1752193350.339088,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752193550.2917418,openedApp,
,,facebook,False,America/Toronto,,1752193850.748605,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752193906.5203218,openedApp,
,,facebook,False,America/Toronto,,1752194433.670413,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752194480.601383,openedApp,
,,facebook,False,America/Toronto,,1752194685.599389,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752194697.508809,openedApp,
,,facebook,False,America/Toronto,,1752194746.831448,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752194792.1661038,openedApp,
,,facebook,False,America/Toronto,,1752195089.189293,closedApp,
,,facebook,False,America/Toronto,,1752195406.057248,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752195432.7618542,openedApp,
,,facebook,False,America/Toronto,,1752195810.827406,closedApp,
,,facebook,False,America/Toronto,,1752195884.304587,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752198008.340361,openedApp,
,,facebook,False,America/Toronto,,1752198069.251138,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752199044.721309,openedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752199061.4194841,dismissedAppOpening,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752199065.006483,openedApp,
,,facebook,False,America/Toronto,,1752199212.606872,closedApp,
,,facebook,False,America/Toronto,,1752200153.0366101,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1752200511.024393,dismissedAppOpening,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752200525.058455,openedApp,
,,facebook,False,America/Toronto,,1752200587.281018,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752200901.158029,openedApp,
,,facebook,False,America/Toronto,,1752200947.7470288,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752200995.331736,dismissedAppOpening,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752201001.21818,openedApp,
,,facebook,False,America/Toronto,,1752201285.242536,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752201480.477274,openedApp,
,,facebook,False,America/Toronto,,1752201572.916393,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752203384.8515658,openedApp,
,,facebook,False,America/Toronto,,1752203431.4226809,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752203471.4745069,openedApp,
,,facebook,False,America/Toronto,,1752203720.352648,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752203987.5932112,openedApp,
,,facebook,False,America/Toronto,,1752204051.239273,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752204095.47152,openedApp,
,,facebook,False,America/Toronto,,1752204212.2989779,closedApp,
,,facebook,False,America/Toronto,,1752204278.5363111,closedApp,
,,facebook,False,America/Toronto,,1752204332.668951,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752204366.412507,openedApp,
,,facebook,False,America/Toronto,,1752204469.768393,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752204497.061894,dismissedAppOpening,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752204524.531544,openedApp,
,,facebook,False,America/Toronto,,1752204625.0229502,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752204753.7133489,openedApp,
,,facebook,False,America/Toronto,,1752204777.108601,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752204799.648265,openedApp,
,,facebook,False,America/Toronto,,1752205038.781671,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752206186.340901,openedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752206244.7347841,openedApp,
,,facebook,False,America/Toronto,,1752207756.517264,closedApp,
1200.0,breathingExercise,facebook,False,America/Toronto,6.0,1752207774.777594,openedApp,Message
,,facebook,False,America/Toronto,,1752208862.899713,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752208875.837251,openedApp,
,,facebook,False,America/Toronto,,1752210084.858797,closedApp,
1860.0,breathingExercise,facebook,False,America/Toronto,6.0,1752210102.00721,openedApp,Message
,,facebook,False,America/Toronto,,1752210487.4687052,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752210700.491071,openedApp,
1860.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752210716.275764,openedApp,
,,facebook,False,America/Toronto,,1752210958.801199,closedApp,
,,facebook,False,America/Toronto,,1752211859.749185,closedApp,
2640.0,breathingExercise,facebook,False,America/Toronto,6.0,1752212722.0797381,openedApp,Message
,,facebook,False,America/Toronto,,1752222089.380612,closedApp,
,breathingExercise,facebook,False,America/Toronto,6.0,1752222108.3514009,dismissedAppOpening,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752242493.816965,dismissedAppOpening,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752243830.058383,openedApp,
,,facebook,False,America/Toronto,,1752243973.712637,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752244486.599083,openedApp,
,,facebook,False,America/Toronto,,1752244663.093468,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752246012.71494,openedApp,
,,facebook,False,America/Toronto,,1752246065.0493379,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752248283.426,dismissedAppOpening,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752248321.126579,openedApp,
,,facebook,False,America/Toronto,,1752248446.361129,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752248474.966327,openedApp,
,,facebook,False,America/Toronto,,1752248761.933069,closedApp,
1440.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752248815.385061,openedApp,
,,facebook,False,America/Toronto,,1752249229.552974,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752251919.453655,openedApp,
,,facebook,False,America/Toronto,,1752252061.377965,closedApp,
1560.0,breathingExercise,facebook,False,America/Toronto,6.0,1752255509.78331,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1752256110.842721,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752289781.345968,openedApp,
,,facebook,False,America/Toronto,,1752290626.455548,closedApp,
,,facebook,False,America/Toronto,,1752290701.514622,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752291642.929712,openedApp,
,,facebook,False,America/Toronto,,1752292598.708809,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752296940.692741,openedApp,
,,facebook,False,America/Toronto,,1752297858.618513,closedApp,
,,facebook,False,America/Toronto,,1752298770.174118,closedApp,
1620.0,breathingExercise,facebook,False,America/Toronto,6.0,1752298790.922861,openedApp,Stay In the Loop
,,facebook,False,America/Toronto,,1752299298.0183048,closedApp,
,,facebook,False,America/Toronto,,1752337338.142733,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752337353.889885,openedApp,
,,facebook,False,America/Toronto,,1752338142.52373,closedApp,
,,facebook,False,America/Toronto,,1752340092.415618,closedApp,
1020.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752341441.082881,openedApp,
,,facebook,False,America/Toronto,,1752341588.257961,closedApp,
,,facebook,False,America/Toronto,,1752341863.799362,closedApp,
,,facebook,False,America/Toronto,,1752341880.87402,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752342658.733656,openedApp,
,,facebook,False,America/Toronto,,1752342877.7258902,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752344863.178442,openedApp,
,,facebook,False,America/Toronto,,1752345350.012567,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752345464.389799,openedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752347017.5202432,openedApp,
,,facebook,False,America/Toronto,,1752347476.724203,closedApp,
1560.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752347506.9482899,openedApp,
,,facebook,False,America/Toronto,,1752348344.742888,closedApp,
,,facebook,False,America/Toronto,,1752349254.8041701,closedApp,
1380.0,breathingExercise,facebook,False,America/Toronto,6.0,1752349271.6344972,openedApp,Message
,,facebook,False,America/Toronto,,1752349506.182221,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752349516.730339,openedApp,
,,facebook,False,America/Toronto,,1752350200.674209,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752350266.704375,openedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752350303.201768,openedApp,
1680.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752351814.565337,openedApp,
1740.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752352938.821525,openedApp,
,,facebook,False,America/Toronto,,1752353956.257642,closedApp,
,,facebook,False,America/Toronto,,1752354687.004228,closedApp,
1140.0,breathingExercise,facebook,False,America/Toronto,6.0,1752354705.283546,openedApp,Message
,,facebook,False,America/Toronto,,1752354868.559441,closedApp,
,,facebook,False,America/Toronto,,1752355053.906592,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752355598.7081342,openedApp,
,,facebook,False,America/Toronto,,1752355670.605192,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752356044.802009,openedApp,
,,facebook,False,America/Toronto,,1752356458.673945,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752356568.9664059,openedApp,
,,facebook,False,America/Toronto,,1752356769.8094702,closedApp,
,,facebook,False,America/Toronto,,1752356845.94012,closedApp,
,,facebook,False,America/Toronto,,1752357039.1933398,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752358327.905867,openedApp,
,,facebook,False,America/Toronto,,1752358428.846875,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752358825.6226401,openedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752359599.1799011,openedApp,
,,facebook,False,America/Toronto,,1752359724.198954,closedApp,
1620.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752359912.8275862,openedApp,
,,facebook,False,America/Toronto,,1752359996.399273,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752360946.600543,openedApp,
,,facebook,False,America/Toronto,,1752361554.145102,closedApp,
1080.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752363337.551323,openedApp,
,,facebook,False,America/Toronto,,1752363413.440082,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752366631.224277,openedApp,
,,facebook,False,America/Toronto,,1752366734.7109241,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752378935.1351209,openedApp,
,,facebook,False,America/Toronto,,1752378990.2266831,closedApp,
1800.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752387337.321691,openedApp,
,,facebook,False,America/Toronto,,1752387689.31411,closedApp,
,,facebook,False,America/Toronto,,1752387801.731394,closedApp,
1140.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752387820.251209,openedApp,
,,facebook,False,America/Toronto,,1752387887.5519161,closedApp,
1320.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752418007.445544,openedApp,
,,facebook,False,America/Toronto,,1752418329.739672,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752418665.5742211,openedApp,
,,facebook,False,America/Toronto,,1752419239.041049,closedApp,
1380.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752420398.612181,openedApp,
,,facebook,False,America/Toronto,,1752420512.425801,closedApp,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752420731.862588,openedApp,
,,facebook,False,America/Toronto,,1752420978.3754249,closedApp,
1500.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752421387.376754,openedApp,
,,facebook,False,America/Toronto,,1752421793.616862,closedApp,
1260.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752422040.966453,openedApp,
,,facebook,False,America/Toronto,,1752422329.441166,closedApp,
,,facebook,False,America/Toronto,,1752422825.916603,closedApp,
,askForTimeLimit,facebook,False,America/Toronto,6.0,1752422870.2209759,dismissedAppOpening,
1200.0,askForTimeLimit,facebook,False,America/Toronto,6.0,1752424347.449599,openedApp,
,,facebook,False,America/Toronto,,1752424386.4894729,closedApp,
