isReIntervention,resolution,timezone,interventionType,interventionDuration,app,purpose,timestamp
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753567608.562593
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753568839.384029
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Entertainment,1753569720.99879
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753570808.46914
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753570963.2012281
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753570971.7758698
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Entertainment,1753571115.517369
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753571937.697021
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753571955.1086159
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753572526.526469
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753572533.87466
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753572952.926773
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753573445.6474051
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753573452.003646
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753573855.111659
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753573862.973153
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753573869.9496741
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753574524.001247
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753575119.737967
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753577325.5991101
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753577397.931748
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753577428.666243
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753577466.891464
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753577497.5072842
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753577848.144814
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753577968.0576758
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753578287.1393352
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753578609.644664
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753578989.955425
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753578992.475929
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753579141.27017
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753579599.943702
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753579975.3404021
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753580352.082806
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753580354.9902802
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753580358.098738
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753580481.8611321
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753580507.3460011
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581225.75414
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581265.5468411
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581270.2455711
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581288.669448
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581369.4144921
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581378.274673
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581395.4809651
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581397.593612
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753581439.445884
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753581455.567819
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Escape / Avoid,1753581479.9892511
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582011.48244
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582016.326756
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582115.422524
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582141.153926
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753582151.778065
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Stay In the Loop,1753582261.900533
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582809.318194
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582812.2343879
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582823.983985
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753582827.8435168
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Search Info,1753582836.666347
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753582942.166096
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753583334.473075
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753583737.187346
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753583758.9969459
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753584481.687523
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753584950.4412742
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753584957.0355492
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753585160.627965
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753585712.657309
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753586190.244664
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753586197.137891
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753586515.300597
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753587595.7979279
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753587973.556291
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753588937.488542
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753588945.135412
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Escape / Avoid,1753589078.922948
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753589514.756855
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753589644.880031
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753589648.01437
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753589655.462873
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753590154.708681
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753590965.21763
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753590972.910753
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753591345.597966
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753591699.3470712
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753591701.885326
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753591731.135746
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753591758.202668
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753592771.4784489
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753593477.438741
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753593497.559122
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753593821.402783
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753593823.0293121
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753593829.2267761
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753594180.4782472
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753594193.267576
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753594200.471468
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753594950.312039
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753594970.435329
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753595503.4862552
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753595584.5803041
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753595715.057956
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753595726.095881
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753596219.556582
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753597201.0780249
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753597643.490176
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753597664.835267
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753597666.9478722
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753597674.699049
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753598084.02103
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753598104.476496
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753598118.39859
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753598127.991942
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753598441.7538471
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753598449.681229
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753598675.873777
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753598678.8377929
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753598691.465526
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753598982.820977
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753599148.2718282
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753599522.107431
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Check likes,1753599542.547357
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753600417.568592
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753601098.162411
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753601125.20051
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753601667.544972
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753601670.754427
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753601682.428042
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753601726.8311381
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Bored,1753602058.036412
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753602426.991436
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Bored,1753602455.93016
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753602733.39356
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Search Info,1753602794.8344622
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753603192.632945
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753603674.4854321
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753604099.7904959
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753604973.239654
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Bored,1753605006.347369
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753605352.2050982
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753605534.2345161
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Search Info,1753605919.8903542
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753606122.433004
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753606702.473285
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753606707.471496
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753606717.983883
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753607408.875373
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753607464.3697019
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753608702.5134602
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753609046.504108
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Entertainment,1753609054.81724
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Entertainment,1753609475.6667352
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753609797.135015
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753610209.4202309
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753610260.433553
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753610277.3550138
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753610282.3874621
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753610289.967197
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Can’t sleep,1753610680.3144841
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753611316.991236
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753611356.802139
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753611741.758513
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Check likes,1753612425.84274
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Can’t sleep,1753612918.769781
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753614630.586666
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753634096.29632
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753634429.731791
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Stay In the Loop,1753634610.397394
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753634871.502763
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753635514.737766
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753635521.982413
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753635588.6183162
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753636114.638011
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753636217.212788
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753636419.6582608
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753636516.069017
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753636530.202137
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753636538.698807
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753637912.725218
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753638620.5143418
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753638659.992522
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753638791.671809
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753639359.0685282
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753639364.980701
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753639373.9138808
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753639886.3757582
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753640377.580241
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753640716.725237
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753641209.616593
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753641269.536127
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753641281.987432
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753641825.101831
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753642102.533813
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753642754.226551
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753642970.5309749
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753643497.221982
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753643519.000091
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753643822.926882
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753643894.584474
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753644229.900104
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753644537.9473739
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753644672.61303
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753644840.266835
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753645529.3748941
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753645535.0469851
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753645890.69926
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753645898.873826
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753646093.5361838
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Stay In the Loop,1753647162.900059
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753648222.84473
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753648951.929729
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753648965.338122
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753649613.585221
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753651498.222461
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753653359.588521
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753653973.866755
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753653980.842247
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753653987.193505
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753655439.504922
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753656296.571578
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753656703.92433
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753657523.1467838
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753665662.58517
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753666359.358427
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753666555.196449
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753667102.61485
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Post something,1753667169.54713
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753667595.941084
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753667690.2956991
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753668470.578172
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753668494.506475
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753668503.13673
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753668508.140398
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753668515.502903
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753668883.246876
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753668947.7331371
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Escape / Avoid,1753668954.3709412
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753669419.5430942
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753669455.07497
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753669659.513575
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753669662.650588
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Stay In the Loop,1753669673.843522
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753670218.731686
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753670394.09908
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753670936.4792662
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753670950.211844
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753670957.335602
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753671830.233715
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753672010.117773
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753672335.999782
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753672341.5186439
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753672396.923657
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753672831.103832
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753674148.034823
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753675687.715815
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753676106.503459
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753676971.263033
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753677375.505018
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753677503.061102
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753678509.974966
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753678513.027442
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753678515.810782
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753678565.152353
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753679726.391334
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Check likes,1753681831.864778
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753682229.917206
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753682584.099391
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753684105.834783
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753684181.556046
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753684191.7833838
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753684204.407888
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753684969.640384
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753685400.010546
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753685902.212379
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Entertainment,1753686755.634531
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stalk crush,1753686789.9668221
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753688597.105454
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Relax,1753689168.707999
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753689602.161638
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753689974.712277
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Entertainment,1753690305.879544
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753691031.3127332
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753691048.283385
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753691789.3224359
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753692047.412807
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753692056.594212
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Relax,1753693406.0900989
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Can’t sleep,1753693536.328327
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753717161.333637
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753717789.662211
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753718743.4240599
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753719170.9365911
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753722111.808485
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753722871.14815
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753723007.7402558
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753723701.333418
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753724286.737289
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Entertainment,1753724295.599349
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753724418.606762
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753724991.69853
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Escape / Avoid,1753724998.252023
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753725328.427938
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753725355.842135
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753725589.268718
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Stay In the Loop,1753725655.8547359
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753726047.6104112
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753726338.634083
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753726352.015223
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753726779.6400108
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753728215.223398
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753728246.2215738
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753728732.002658
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753728771.017452
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753728781.019042
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753729054.132236
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753729149.7905579
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753729482.594907
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753730214.4155169
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753730225.9135141
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753730259.838172
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753730581.5888171
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753730587.875144
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Message,1753731139.706472
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753731513.4142241
False,openedApp,America/Denver,breathingExercise,1.5,facebook,Stay In the Loop,1753731545.519428
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,facebook,,1753732552.032572
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Post something,1753732682.406673
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753733005.2622929
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753733076.7929611
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Check likes,1753740436.180881
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753742626.582159
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Message,1753743365.685507
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753744337.2372642
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753744513.6571631
False,dismissedAppOpening,America/Denver,breathingExercise,1.5,instagram,,1753744540.052938
False,openedApp,America/Denver,breathingExercise,1.5,instagram,Bored,1753744669.097374
