app,timestamp,interventionDuration,interventionType,isReIntervention,timezone,resolution
instagram,1751241581.5909982,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751241596.379706,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751241656.2122068,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751242215.5032148,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751242470.503314,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751242576.347182,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751244600.550984,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751244742.6115952,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751245456.149142,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751245735.7276049,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751248045.737153,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751248377.892013,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751249803.877461,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751254793.358968,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751254970.770947,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751255175.062895,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751289806.5408878,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751290097.535441,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751290538.5889878,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751291457.1835508,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751293924.535295,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751295475.418447,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751297488.9494839,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751298740.498765,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751300191.29421,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751300674.5802932,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751304011.163068,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751304569.099458,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751305884.375781,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751305893.411024,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751307360.207475,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751307558.5429401,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751308690.422621,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751311156.507175,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751311247.844279,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751314847.611547,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751316107.853105,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751316194.1226192,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751319039.1534529,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751319953.109472,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751320593.627068,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751321166.7602181,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751321945.162929,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751322018.3005362,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751322569.516768,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751323402.361353,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751323449.709635,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751323564.866061,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751324761.959497,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751325826.7776651,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751326460.528667,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751326582.054498,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751327359.1529531,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751330891.0669641,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751332298.3877149,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751333351.521635,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751333409.9321861,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751333911.1289191,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751334509.623468,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751335421.037936,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751337538.0064511,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751337649.5574179,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751340207.248538,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751342903.9951339,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751348029.037044,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751375731.174058,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751376130.45268,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751376271.615471,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751378552.523354,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751378701.437027,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751379287.4550881,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751380989.900394,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751383771.251123,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751385090.313072,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751385353.553205,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751385456.493051,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751385509.6184092,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751385712.939836,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751387958.8936691,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751389250.655148,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751390045.136221,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751392095.481439,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751392996.7678251,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751395714.1143088,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751395922.771119,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751396774.7503428,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751397448.395966,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751397804.747508,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751398720.921987,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751400048.555529,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751400096.866344,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751400495.73597,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751400934.7051148,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751401878.661592,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751401924.782861,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751401950.999251,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751404638.314301,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751404684.974549,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751415411.839201,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751415849.293545,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751417061.18297,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751418478.666161,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751419061.236548,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751419450.386047,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751420179.5211968,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751420236.843456,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751420658.56921,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751422091.926416,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751425290.771528,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751431059.2997708,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751438490.754523,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751438574.258347,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751472390.289058,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751476152.082408,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751476763.4083261,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751476810.985838,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751476915.1446471,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751477113.953188,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751477555.536757,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751478111.582319,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751479175.2609591,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751484447.5885549,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751484714.1396132,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751489011.691465,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751490768.714391,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751491041.554638,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751491125.073252,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751491920.070857,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751492210.378309,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751492987.7771158,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751493059.98633,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751498322.249442,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751501740.545845,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751501919.418293,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751502044.6791549,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751509304.484623,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751510562.764678,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751510659.347622,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751510948.917115,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751512590.1647959,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751515756.45745,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751552507.905747,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751558319.21159,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751558401.1202679,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751559286.0974479,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751559346.60191,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751559417.130548,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751559748.83186,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751561791.239925,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751566800.718533,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751567683.8415709,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751570170.9479442,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751570306.264332,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751571725.709394,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751572494.776424,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751574346.723744,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751575425.147036,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751575554.060168,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751575652.8786511,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751575882.843739,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751579989.908369,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751581710.0042949,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751582551.116349,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751587111.619467,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751588417.806782,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751588479.730873,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751588629.468642,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751590095.957452,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751592032.267317,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751592144.9677792,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751593523.756661,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751600450.632751,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751603845.4374828,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751606523.3797278,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751606523.448446,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751606621.421957,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751606882.471859,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751612874.328742,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751614943.634965,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751652185.459604,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751652950.720937,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751653587.776109,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751654525.421692,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751655928.495801,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751657459.986884,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751657469.007567,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751657647.87037,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751666429.2119641,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751666462.710669,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751669159.948082,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751669436.677531,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751669480.4876862,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751675531.448151,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751676725.027159,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751677398.8517509,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751678358.909584,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751678650.777773,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751679630.030818,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751679980.594332,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751680445.5896912,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751681153.192635,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751681375.4912438,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751683403.919098,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751689419.995069,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751694902.409208,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751726071.591806,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751727042.9870749,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751728852.310899,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751730447.44524,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751731850.61292,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751732423.7317162,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751737250.34108,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751738966.692064,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751739346.0865622,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751739462.3805342,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751741731.8826199,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751742055.008261,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751742828.748578,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751745014.6360111,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751757972.614707,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751759687.137963,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751760410.895976,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751761640.498203,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751763240.25207,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751765003.403672,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751770672.613816,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751775669.618266,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751801740.128512,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751802016.080542,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751802088.916014,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751802528.88536,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751802986.4034672,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751803500.3609328,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751803871.506513,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751804569.926199,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751805107.154313,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751806056.581122,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751806345.043853,1.5,breathingExercise,False,America/Los_Angeles,dismissedAppOpening
instagram,1751806353.95014,1.5,breathingExercise,False,America/Los_Angeles,openedApp
instagram,1751817850.577312,1.5,breathingExercise,False,America/Chicago,openedApp
instagram,1751818082.297581,1.5,breathingExercise,False,America/Chicago,openedApp
instagram,1751818121.306454,1.5,breathingExercise,False,America/Chicago,openedApp
instagram,1751821162.107821,1.5,breathingExercise,False,America/Chicago,openedApp
instagram,1751821644.25683,1.5,breathingExercise,False,America/Chicago,openedApp
instagram,1751821737.034202,1.5,breathingExercise,False,America/Chicago,dismissedAppOpening
instagram,1751822309.8022819,1.5,breathingExercise,False,America/Chicago,openedApp
instagram,1751825115.126683,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751827924.55918,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751828273.898807,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751828516.463139,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751829560.697161,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751829705.0935102,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751833658.530227,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751838044.0381222,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751840895.639967,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751845198.177342,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751845341.665825,1.5,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751846248.834217,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751851908.395156,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751857315.407092,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751857893.324092,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751857967.2579942,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751858897.103445,1.5,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751859442.179838,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751894849.521622,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751901775.870411,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751901986.007822,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751902476.3401031,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751905221.187918,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751907460.870785,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751910201.158854,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751912365.6203752,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751917955.8614202,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751918108.792321,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751919895.606571,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751920166.6849499,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751922165.428123,1.5,breathingExercise,False,America/New_York,openedApp
instagram,1751924378.083403,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751924826.4895182,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751925115.481532,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751927617.265819,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751928227.262309,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751928403.282527,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751929091.347814,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751929479.0767078,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751929938.710266,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751930026.988935,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751932543.0058289,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751934989.864115,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751935223.092682,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751935435.612372,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751935834.1175032,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751937722.076817,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751938168.4479542,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751938966.856633,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751939090.0354528,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751939313.226993,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751944027.7668939,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751944585.784593,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751945361.9089,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751948390.7740412,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751949169.320471,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751973276.45921,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751973677.00393,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751973780.493575,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751974751.386325,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751977162.7674742,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751981716.1376991,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751981769.601939,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751988079.276176,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751990877.99003,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751991476.6340342,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751991860.147049,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751992700.542064,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751992940.141165,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751995344.2105188,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751998851.071775,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751998869.224938,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1751999212.390593,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1751999528.525443,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752001319.462744,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752001339.398086,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752003797.217495,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752004117.330123,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752005718.3856878,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752005822.680472,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752006346.269538,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752006680.190851,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752006911.695004,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752007679.662374,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752012443.18328,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752018829.481904,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752018914.129771,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752021020.387792,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752022074.585528,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752022954.87376,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752023011.095296,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752027850.5199928,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752061225.518381,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752064699.384561,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752066193.567693,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752067916.261774,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752068002.6040978,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752068014.964429,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752071251.1346111,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752074395.810741,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752075348.8556352,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752075382.555218,6.0,breathingExercise,False,America/New_York,openedApp
instagram,1752076334.1963449,6.0,breathingExercise,False,America/New_York,dismissedAppOpening
instagram,1752076713.119889,6.0,breathingExercise,False,America/New_York,openedApp
