timestamp,interventionType,resolution,app,isReIntervention,timezone,interventionDuration,purpose
1750198199.637991,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Stay In the Loop
1750198667.865452,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750227724.279539,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750234220.12591,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750234228.418432,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750234774.608241,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750234995.998646,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750235483.0505261,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750235493.082705,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750235633.820961,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750237587.956544,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750237726.717303,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750238081.196394,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750240418.4219441,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750248903.682378,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750248931.327652,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750252872.6433902,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750252975.458149,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750253111.606608,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750256179.368442,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750256182.470412,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750256185.8160949,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750256400.3244681,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750274799.0483232,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750275137.949132,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750278719.873054,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750278975.110074,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750279084.308394,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750279723.230672,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750280205.826466,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750280229.642915,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750280237.750917,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Relax
1750281411.2916532,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750281879.070129,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750281910.883809,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750282427.616725,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750282660.220436,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750284134.9123359,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750284536.6132588,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750313288.5064569,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750313716.025806,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750313773.977462,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750313902.961512,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750315428.143656,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750315790.550963,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750316785.225523,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750320180.905332,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750320609.486167,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750323502.9733129,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750324281.483382,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750332215.676193,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750334438.346983,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750337212.690696,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750340177.7561579,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750341261.890919,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750342490.828567,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750342497.3238502,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750343304.5387979,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750345337.171949,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750345478.163331,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750347642.3588638,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750348933.495442,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750349276.695519,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750350145.201726,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Entertainment
1750351760.569994,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Stay In the Loop
1750352146.586411,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750352814.4922109,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750353274.224803,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750353670.2722,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750354296.1794271,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750356065.639329,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750356119.227603,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750364127.271443,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750366023.276788,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750367621.953299,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750368034.5609941,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750371148.918086,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750371221.320208,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750373226.21107,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750373909.907429,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750374493.642576,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750399994.540958,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750400195.220529,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750401084.0061169,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750401093.20156,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750402942.634073,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750403342.431467,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750403604.2424412,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750403613.108325,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750406707.471387,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750411134.108601,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750417232.7019072,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750420295.389924,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750420362.278246,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750420893.908459,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750427988.92242,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750428220.365206,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750428624.446402,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750434098.4368,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750434324.0627232,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750440511.317059,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750441350.83349,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750442367.10202,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750442433.0102801,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750443191.4370642,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750443620.400433,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750443643.708183,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750443652.394094,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750444895.240979,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750445222.090061,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750448846.016643,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750449414.145277,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750450061.854868,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750450696.666733,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750451156.221611,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750451237.594595,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750455582.276869,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750455820.257662,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750456047.6673021,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750456285.0833058,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750456489.5037808,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750456777.185574,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750456913.8506222,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750457007.141923,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750457118.207646,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750457628.7318912,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750459394.962075,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750459750.664779,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750496427.8534741,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750496464.480826,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750496760.647235,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750497605.501295,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750501351.964923,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750504242.678241,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750504381.354762,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750504575.277226,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750505081.8370152,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750506205.97317,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750507645.371243,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750507942.048275,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750509965.9927359,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750510939.5948,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750511104.222591,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750514565.495285,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750516281.672439,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750519086.149235,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750522141.461432,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750525582.425407,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750529638.326373,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750535239.22445,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750535951.491152,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750540534.457211,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750540910.873256,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750540933.273293,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750541032.823752,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750541694.158051,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750542094.7002869,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750543320.738635,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750543760.493085,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Bored
1750546423.289657,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Relax
1750546511.994257,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750546562.507545,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750547407.668129,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750581951.6287541,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750584034.7194982,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750584316.474478,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750584458.243655,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750584615.4328089,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750586007.773036,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750586878.7489672,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750588587.906536,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750588852.96601,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750589056.513441,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750589207.1744962,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750589765.6399531,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750589826.410182,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750598099.448905,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750599429.8130689,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750599631.953381,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750599764.8214889,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750600733.949503,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750601199.468838,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750601316.849519,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750601851.267727,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750603892.1851,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750604393.95767,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750604562.190747,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750604962.618721,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750605940.510839,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750606469.930059,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750606545.492412,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750607656.148143,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750608846.195921,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750610749.721071,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750611053.311428,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750611334.354882,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750611450.500855,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750613920.323941,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750613969.260943,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750614176.30448,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750614209.288557,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750614632.864995,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750614645.137023,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750615601.474304,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750616034.265849,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750616550.30504,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750616620.905788,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750616922.3428211,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750617329.701199,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750617809.199637,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750618446.021025,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750619582.1398149,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750623270.2621388,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750623530.3980432,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750630626.810349,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750631309.876134,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750631815.976375,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750633329.895164,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750633554.199767,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750633931.143431,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750635485.042387,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Relax
1750635589.564753,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750660692.4075398,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750660816.789516,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750660824.232187,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750667094.89463,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750668397.268096,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750674585.344554,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750676744.4474459,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750676953.471744,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750677515.2307348,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750680527.580369,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750682217.035152,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750686798.2469358,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750695112.733089,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750701180.772953,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750702416.69783,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750702879.709857,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750703445.868372,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750707596.5288339,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750708389.452029,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750708462.805568,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750708699.786411,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750710182.89787,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750712296.1950688,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750713135.39575,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750713502.8504128,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750748326.0803828,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750750935.836728,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750755809.666992,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750755993.781427,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750756000.642784,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750757511.966501,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750758915.7327008,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750759726.096291,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750762419.419374,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750764670.6274881,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750766127.5907521,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750766889.513366,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750769608.9649692,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750772043.970319,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750773265.0444632,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750773570.035486,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750773790.1222072,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750773969.1810431,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750774027.638977,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750774152.477046,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750775249.404481,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750776533.2668781,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750776745.374506,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750778966.625653,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750782778.626492,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750783500.52303,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750783717.959497,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750787914.206437,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750788283.9303389,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750790043.666229,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750790282.2750878,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750790790.894549,breathingExercise,dismissedAppOpening,instagram,False,Europe/Dublin,1.5,
1750790889.467546,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750791050.218817,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750791219.573216,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750791465.529093,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750792020.940287,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750792185.180201,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750793422.34619,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750795817.772244,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750796873.414942,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750796890.32353,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750798712.294608,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750799242.60993,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750801251.1904402,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750801788.24276,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Entertainment
1750832630.515705,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750832887.153482,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750833254.468549,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750833297.4084759,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750834701.957522,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750834911.8551722,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750835406.797935,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750836386.174679,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750838525.317493,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750838662.888444,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750839490.67725,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,1.5,
1750839497.3423429,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750839580.018198,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750852406.7163448,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750853136.4789782,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750860977.070674,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750862937.514717,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750863601.30434,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750864306.071069,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750867929.2380161,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750868139.331352,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750874661.006202,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750874862.27789,breathingExercise,openedApp,facebook,False,Europe/Dublin,1.5,Message
1750874901.630206,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750875746.7450252,breathingExercise,openedApp,instagram,False,Europe/Dublin,1.5,Message
1750890025.3511171,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Relax
1750891008.9587,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750892359.9104161,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
1750892677.3409472,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750893529.969493,breathingExercise,dismissedAppOpening,facebook,False,Europe/Dublin,3.0,
1750920150.549395,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750920781.6199799,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750920942.763556,breathingExercise,openedApp,facebook,False,Europe/Dublin,3.0,Message
1750920957.4354038,breathingExercise,openedApp,instagram,False,Europe/Dublin,3.0,Message
