app,resolution,isReIntervention,interventionDuration,interventionType,timezone,timestamp,purpose
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750653656.512051,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750654057.727756,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750680633.6416569,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750683017.264546,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750683352.165175,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750683663.116434,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750685180.6817899,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750685892.537476,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750689376.892414,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750693023.043416,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750700546.550977,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750704271.0528631,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750704950.9243932,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750708017.340743,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750708460.007412,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750711880.651322,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750713708.1928701,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750719762.3704472,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750720842.1884742,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750721735.070538,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750730306.521903,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750736700.130611,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750736735.655657,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750762854.394267,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750770221.327869,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750771548.165162,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750771766.413593,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750771984.437309,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750771994.807426,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750772683.27521,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750773469.960401,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750775578.65781,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750777251.985489,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750778204.051251,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750778230.717813,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750778297.430695,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750778313.00893,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750781960.5932531,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750783082.74157,
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750784255.669117,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750784774.932245,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750785327.986487,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750789220.552033,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750789414.951425,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750790274.648375,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750791890.249105,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750793160.560921,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750793475.2567248,Message
instagram,dismissedAppOpening,False,3.0,breathingExercise,America/New_York,1750793507.3433719,
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750794410.40736,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750796199.3702579,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750799572.009412,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750799659.699579,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750814270.279255,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750817123.0632849,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750891079.049252,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750891869.184515,Message
instagram,openedApp,False,3.0,breathingExercise,America/New_York,1750902950.436579,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750904807.939769,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750905940.860455,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1750906012.166956,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750940205.0180469,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750951381.259606,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1750951787.2844381,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750955027.681522,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750955527.0561519,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750956798.4561749,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1750958513.931088,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750958701.0454931,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750963700.452374,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750971062.834614,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750974969.99649,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750975649.67631,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750977800.4483361,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750982631.2263331,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750982808.844924,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750982934.987247,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1750997116.839645,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1750997421.0077891,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751021357.05393,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751047632.465442,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751052168.209734,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751058972.159555,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751063896.2657452,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751068922.697192,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751069160.010295,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751069252.216011,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751069861.914722,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751070386.9872808,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751072332.5606232,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751072654.779974,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751121797.186049,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751121906.8111892,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751134121.188291,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751134468.664835,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751134591.288974,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751135810.048501,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751151220.825767,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751166174.249924,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751170421.648748,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751210134.108327,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751212357.53914,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751213248.42162,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751213596.656577,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751213864.655402,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751215266.2094522,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751220908.0785022,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751222398.065001,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751225981.570293,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751241295.403491,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751241732.827877,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751242135.540697,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751242239.578422,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751244502.7074342,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751244607.472969,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751245137.511724,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751245741.548184,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751245920.369642,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751246109.997185,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751248816.264862,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751250235.043981,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751251648.796638,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751252158.47583,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751253770.5738292,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751254145.638513,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751256692.582983,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751258632.843072,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751258656.253326,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751258770.4001188,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751283642.135826,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751284061.78334,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751287563.2617269,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751287783.877789,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751300080.294712,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751300749.9662151,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751300996.640257,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751307530.963702,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751308065.830824,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751308187.877105,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751308358.5801458,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751308559.267493,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751308642.468121,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751308939.314637,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751309242.878067,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751309826.0678592,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751314827.118507,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751315337.531986,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751316380.265032,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751319297.512939,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751321274.7773309,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751331722.413406,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751341302.095443,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751341748.170772,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751342050.308042,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751342394.4538732,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751342468.6342301,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751374279.856302,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751375283.55052,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751384230.9864259,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751384542.151243,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751384737.5822148,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751386057.231375,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751387193.333175,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751389726.187701,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751390253.8074489,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751394452.45169,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751395824.824933,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751395850.1174479,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751396020.632257,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751398397.897372,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751399574.231951,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751405818.1027489,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751406000.5131269,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751408673.323066,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751409506.4438992,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751410035.988923,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751410698.518801,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751411855.026568,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751421385.700758,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751424459.1811929,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751466650.482599,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751475071.493308,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751475181.780949,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751475834.955696,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751477817.804493,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751478237.648134,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751478459.79969,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751479867.153051,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751504678.174765,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751507738.4336882,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751507746.194176,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751507794.794349,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751513754.254185,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751556009.075818,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751557001.087119,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751582260.350082,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751583622.0347672,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751583861.7836251,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751589663.677908,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751590160.3770251,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751593930.309674,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751602315.88513,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751640741.929044,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751668463.4830399,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751719344.906168,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751719451.255199,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751720407.095545,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751722092.538053,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751722895.654306,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751723802.645014,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751726059.58798,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751727771.6592731,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751742473.213841,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751742614.699908,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751743169.38983,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751744580.605303,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751744586.0857959,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751756511.591809,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751762449.3667579,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751775954.794053,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751776505.852154,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751776537.9089751,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751776559.2440128,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751776683.2902431,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751776769.311049,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751776779.161484,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751805445.367066,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751807035.2159882,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751813217.5421839,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751813569.8760471,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751813836.7511911,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751814431.522054,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751816741.8459392,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751821956.767809,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751822049.707123,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751822281.904809,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751823390.092578,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751823769.229673,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751826492.344818,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751834273.8132849,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751837335.1470308,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751842522.8020139,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751843184.367321,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751857724.653287,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751901486.712376,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751903988.21427,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751904249.686726,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751910759.378088,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751910940.6964688,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751914187.320905,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751914548.099879,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751914605.9848561,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751914783.204854,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751929884.2448568,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751932658.1607618,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751933158.0481849,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751941556.658102,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751942103.066515,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751980919.796756,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1751981296.836236,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751981695.328685,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1751995986.573982,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752001044.567642,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752006631.419015,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752009458.837308,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752010970.394689,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752011306.637963,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752015194.516642,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752015219.702481,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752024634.740722,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752025684.039524,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752028637.566386,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752060375.9963489,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752062375.307238,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752072705.53868,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752072960.33492,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752072963.4825869,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752072990.929317,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752078284.670244,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752079077.319972,
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752081491.886416,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752084926.2300038,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752095177.285163,
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752095291.478147,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752107431.86193,Message
instagram,openedApp,False,6.0,breathingExercise,America/New_York,1752112545.423242,Message
instagram,dismissedAppOpening,False,6.0,breathingExercise,America/New_York,1752112746.102306,
