interventionDuration,purpose,timeIntervalUntilReIntervention,timestamp,isReIntervention,timezone,resolution,app,interventionType
3.0,Entertainment,300.0,1750159133.3163881,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750159400.76453,False,America/New_York,closedApp,instagram,
,,,1750159226.0933828,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750159643.859756,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750159632.881315,False,America/New_York,closedApp,instagram,
,,,1750159844.665008,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750160205.0177488,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750160195.842943,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750161770.2601218,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750161931.993486,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750172719.797556,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750173036.472015,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750173027.329545,False,America/New_York,closedApp,instagram,
,,,1750173122.3919191,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750173990.828749,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750174241.05792,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750174369.522334,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750174360.122714,False,America/New_York,closedApp,instagram,
,,,1750174642.304213,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750175116.6737351,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750175150.937875,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750177045.395334,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750177093.979733,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750177141.282436,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750177302.355499,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750177445.479866,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750177739.845058,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750178162.687684,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750178204.209516,False,America/New_York,closedApp,instagram,
,,,1750178426.019081,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750179558.103325,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750179621.9252892,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750180338.398334,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750180534.2663178,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750181588.241898,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750181718.283622,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750183360.787497,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750183623.6838899,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750184024.031349,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750184044.20316,False,America/New_York,closedApp,twitter,
,,,1750184117.3883471,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750185445.476062,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750185536.708356,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750185549.237318,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750185644.322126,False,America/New_York,closedApp,twitter,
,,,1750185666.324452,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750186225.455673,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750186255.1774979,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750186484.827585,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750186620.983129,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750186667.432967,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750186703.160722,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750186977.484488,False,America/New_York,openedApp,twitter,breathingExercise
3.0,Relax,300.0,1750187302.50949,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750187285.0492458,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750187614.595391,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750187606.101966,False,America/New_York,closedApp,twitter,
,,,1750187834.099043,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750187853.7508821,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750187903.726255,False,America/New_York,closedApp,instagram,
3.0,Search Info,300.0,1750188219.655206,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750188310.83283,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750191889.059461,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750192167.304707,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750192396.512137,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750192415.386582,False,America/New_York,closedApp,twitter,
,,,1750192448.543254,False,America/New_York,closedApp,twitter,
,,,1750192462.339769,False,America/New_York,closedApp,twitter,
,,,1750192580.052702,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750192974.5129042,False,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750193291.3860102,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750193284.501205,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750193604.224248,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750193597.119156,False,America/New_York,closedApp,tikTok,
3.0,Bored,300.0,1750193916.52873,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750193910.718638,False,America/New_York,closedApp,tikTok,
,,,1750193933.375052,False,America/New_York,closedApp,tikTok,
3.0,Stay In the Loop,300.0,1750194016.609916,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750194105.727443,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750196739.203141,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Post something,300.0,1750197058.732092,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750197046.413001,False,America/New_York,closedApp,instagram,
,,,1750197163.214942,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750197474.937665,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750197595.284593,False,America/New_York,closedApp,instagram,
3.0,Post something,300.0,1750198109.7596312,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750198416.133922,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750198441.935498,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750198590.511441,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750198853.574085,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750198958.205929,False,America/New_York,closedApp,twitter,
3.0,Search Info,300.0,1750199305.1474,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750199328.915268,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750199341.370892,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750199387.260591,False,America/New_York,closedApp,instagram,
,,,1750199621.1853619,False,America/New_York,closedApp,instagram,
,,,1750199725.479403,False,America/New_York,closedApp,instagram,
,,,1750199370.633661,False,America/New_York,closedApp,twitter,
,,,1750199700.792036,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750200180.3580961,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750200348.377845,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750200361.223598,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750200622.8668818,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750203113.293016,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750203433.297248,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750203419.9803529,False,America/New_York,closedApp,instagram,
,,,1750203736.9161072,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750203811.494207,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750203885.169076,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750204687.18922,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750204766.289576,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750215248.154932,False,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750215563.422641,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750215556.302592,False,America/New_York,closedApp,tikTok,
,,,1750215803.687801,False,America/New_York,closedApp,tikTok,
3.0,Relax,300.0,1750215897.560679,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750215888.757889,False,America/New_York,closedApp,tikTok,
3.0,Relax,300.0,1750216209.436315,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750216199.748485,False,America/New_York,closedApp,tikTok,
3.0,Relax,300.0,1750216524.567761,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750216513.9709082,False,America/New_York,closedApp,tikTok,
3.0,Relax,300.0,1750216837.078423,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750216830.404099,False,America/New_York,closedApp,tikTok,
3.0,Relax,300.0,1750217149.8705401,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750217143.447128,False,America/New_York,closedApp,tikTok,
,,,1750217454.144371,False,America/New_York,closedApp,tikTok,
,,,1750218969.2327762,False,America/New_York,closedApp,tikTok,
3.0,,,1750218974.3553162,False,America/New_York,dismissedAppOpening,tikTok,breathingExercise
3.0,Relax,300.0,1750218989.7338672,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750219389.6809149,False,America/New_York,closedApp,tikTok,
,,,1750219911.943235,False,America/New_York,closedApp,tikTok,
3.0,Stay In the Loop,300.0,1750219976.217447,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750220283.166103,False,America/New_York,closedApp,instagram,
,,,1750220310.004919,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750220353.6373281,False,America/New_York,openedApp,twitter,breathingExercise
3.0,Entertainment,300.0,1750220670.6796532,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750220661.5115309,False,America/New_York,closedApp,twitter,
,,,1750220663.144371,False,America/New_York,closedApp,twitter,
,,,1750220971.201909,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750225259.276469,False,America/New_York,openedApp,instagram,breathingExercise
3.0,,,1750227486.903265,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
,,,1750225566.640307,False,America/New_York,closedApp,instagram,
,,,1750226160.372149,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750227504.408736,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750227811.906962,False,America/New_York,closedApp,tikTok,
,,,1750229005.2174811,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750255984.6011,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750256072.042499,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750256082.494483,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750256100.298929,False,America/New_York,closedApp,twitter,
3.0,,,1750257016.5612721,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750257048.880385,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750257095.296226,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750260480.974129,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750260695.4001942,False,America/New_York,closedApp,instagram,
3.0,Relax,240.0,1750260708.594233,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750260839.5899959,False,America/New_York,closedApp,twitter,
3.0,Relax,300.0,1750261005.782321,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750260999.190577,False,America/New_York,closedApp,twitter,
,,,1750261181.064086,False,America/New_York,closedApp,twitter,
3.0,,,1750262552.5274181,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Bored,300.0,1750265598.43329,False,America/New_York,openedApp,twitter,breathingExercise
3.0,Relax,300.0,1750265914.826294,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750265907.21285,False,America/New_York,closedApp,twitter,
3.0,Relax,300.0,1750266228.968617,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750266219.743926,False,America/New_York,closedApp,twitter,
,,,1750266529.428088,False,America/New_York,closedApp,twitter,
3.0,Relax,300.0,1750266698.945259,False,America/New_York,openedApp,twitter,breathingExercise
3.0,Entertainment,300.0,1750281912.475521,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Check likes,300.0,1750282338.579605,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750282355.286728,False,America/New_York,closedApp,instagram,
3.0,Search Info,300.0,1750283540.7559118,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750283589.802052,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750284169.085371,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750284236.96399,False,America/New_York,closedApp,twitter,
,,,1750284477.0470939,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750284596.4443111,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750284914.053547,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750284905.822453,False,America/New_York,closedApp,instagram,
,,,1750284959.769534,False,America/New_York,closedApp,instagram,
3.0,,,1750285616.171647,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,,,1750286986.296956,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,,,1750286988.875426,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750287155.195928,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750287306.338554,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750287598.7797852,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750287695.455667,False,America/New_York,closedApp,instagram,
,,,1750288158.772222,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750289303.4968538,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750289611.765995,False,America/New_York,closedApp,twitter,
3.0,Post something,300.0,1750290377.764219,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750290420.565444,False,America/New_York,closedApp,instagram,
3.0,Search Info,300.0,1750290811.2355928,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750290974.7875261,False,America/New_York,closedApp,instagram,
,,,1750291049.135397,False,America/New_York,closedApp,instagram,
,,,1750291173.819456,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750292116.3994431,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750292119.705972,False,America/New_York,closedApp,instagram,
,,,1750292292.6300712,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750293611.905484,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750293762.534194,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750295346.5070581,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750295526.34136,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750296381.541353,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750296688.837311,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750300501.5683808,False,America/New_York,openedApp,instagram,breathingExercise
3.0,,,1750301608.083582,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Entertainment,300.0,1750301621.554151,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750301906.882936,False,America/New_York,closedApp,instagram,
,,,1750301929.532037,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750301940.0724602,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750302358.096226,False,America/New_York,closedApp,instagram,
3.0,Bored,300.0,1750302394.85004,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750302697.2341208,False,America/New_York,closedApp,tikTok,
3.0,Stay In the Loop,300.0,1750307864.012618,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750308093.811342,False,America/New_York,closedApp,instagram,
3.0,Escape / Avoid,300.0,1750308105.513423,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750308413.6713,False,America/New_York,closedApp,tikTok,
,,,1750308776.2986631,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750308786.813099,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750309041.358018,False,America/New_York,closedApp,tikTok,
,,,1750309057.7975512,False,America/New_York,closedApp,tikTok,
,,,1750309281.155968,False,America/New_York,closedApp,tikTok,
,,,1750310282.840639,False,America/New_York,closedApp,tikTok,
3.0,Stay In the Loop,300.0,1750310323.764195,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750310631.3190842,False,America/New_York,closedApp,instagram,
3.0,,,1750310672.76461,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Post something,300.0,1750310734.3318748,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750310816.45346,False,America/New_York,closedApp,tikTok,
,,,1750310985.3154259,False,America/New_York,closedApp,tikTok,
,,,1750311046.3815842,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750311055.922401,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750311051.9141111,False,America/New_York,closedApp,tikTok,
,,,1750311217.94996,False,America/New_York,closedApp,tikTok,
,,,1750311481.114102,False,America/New_York,closedApp,tikTok,
3.0,Bored,300.0,1750311491.168277,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750311482.379123,False,America/New_York,closedApp,tikTok,
,,,1750311775.8147879,False,America/New_York,closedApp,tikTok,
,,,1750311835.6065931,False,America/New_York,closedApp,tikTok,
,,,1750311955.831378,False,America/New_York,closedApp,tikTok,
3.0,Bored,300.0,1750312101.950182,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750312310.070685,False,America/New_York,closedApp,tikTok,
3.0,Search Info,300.0,1750312328.33702,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750312387.618782,False,America/New_York,closedApp,instagram,
,,,1750312527.709733,False,America/New_York,closedApp,tikTok,
,,,1750313509.754064,False,America/New_York,closedApp,tikTok,
3.0,Bored,300.0,1750313522.777975,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750313830.3673902,False,America/New_York,closedApp,tikTok,
,,,1750313915.8167171,False,America/New_York,closedApp,tikTok,
3.0,Search Info,300.0,1750313931.607403,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750314278.234978,False,America/New_York,closedApp,twitter,
3.0,Bored,300.0,1750314299.438874,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750314289.6895928,False,America/New_York,closedApp,tikTok,
,,,1750314604.983398,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750319060.3980489,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750319366.978656,False,America/New_York,closedApp,tikTok,
3.0,Stay In the Loop,300.0,1750348809.050385,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750349126.51721,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750349116.586896,False,America/New_York,closedApp,instagram,
,,,1750349145.2742481,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750352027.720868,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750352071.711605,False,America/New_York,closedApp,instagram,
3.0,,,1750352495.883847,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Entertainment,300.0,1750355693.0964952,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750356009.209573,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750355998.635633,False,America/New_York,closedApp,instagram,
3.0,Entertainment,240.0,1750356326.6141372,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750356315.636862,False,America/New_York,closedApp,instagram,
,,,1750356570.280241,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750364907.941052,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Entertainment,300.0,1750365224.866269,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750365216.81529,False,America/New_York,closedApp,instagram,
,,,1750365306.799027,False,America/New_York,closedApp,instagram,
,,,1750365402.494375,False,America/New_York,closedApp,instagram,
,,,1750365515.453656,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750368033.679699,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Search Info,300.0,1750368350.1007462,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750368340.9778209,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750368661.257865,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750368652.168503,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750368973.4827409,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750368964.2194529,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750369284.65717,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750369277.317501,False,America/New_York,closedApp,instagram,
,,,1750369382.359863,False,America/New_York,closedApp,instagram,
,,,1750369553.458631,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750369597.037852,False,America/New_York,openedApp,twitter,breathingExercise
3.0,Entertainment,300.0,1750369916.024362,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750369904.201892,False,America/New_York,closedApp,twitter,
,,,1750370017.6184301,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750370036.3801122,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750370068.136808,False,America/New_York,closedApp,instagram,
,,,1750370195.651593,False,America/New_York,closedApp,instagram,
3.0,Search Info,300.0,1750371162.919796,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750371218.9541569,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750377581.5904999,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750377608.9446058,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750382089.5427918,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Search Info,300.0,1750382402.724804,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750382393.377531,False,America/New_York,closedApp,instagram,
,,,1750382591.9781141,False,America/New_York,closedApp,instagram,
,,,1750382626.0638251,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750382638.5308099,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750382945.1213531,False,America/New_York,closedApp,twitter,
3.0,,,1750382949.6256928,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Entertainment,300.0,1750382968.006705,False,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750383278.558527,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750383269.248742,False,America/New_York,closedApp,tikTok,
,,,1750383581.19198,False,America/New_York,closedApp,tikTok,
3.0,Stay In the Loop,300.0,1750383627.23369,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750383933.220943,False,America/New_York,closedApp,twitter,
3.0,,,1750385349.453687,False,America/New_York,dismissedAppOpening,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750386120.711407,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750386197.9199672,False,America/New_York,closedApp,instagram,
,,,1750386434.3541698,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750386453.034251,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750386758.92775,False,America/New_York,closedApp,twitter,
3.0,Entertainment,300.0,1750393822.701349,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750394130.195551,False,America/New_York,closedApp,instagram,
,,,1750394243.310108,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750395429.709197,False,America/New_York,openedApp,tikTok,breathingExercise
,,,1750395871.412695,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750395880.6448631,True,America/New_York,openedApp,tikTok,breathingExercise
3.0,Entertainment,300.0,1750396255.058786,True,America/New_York,openedApp,tikTok,breathingExercise
,,,1750395873.9365768,False,America/New_York,closedApp,tikTok,
,,,1750396246.511753,False,America/New_York,closedApp,tikTok,
,,,1750396248.020905,False,America/New_York,closedApp,tikTok,
,,,1750396557.6252608,False,America/New_York,closedApp,tikTok,
,,,1750399967.43184,False,America/New_York,closedApp,tikTok,
3.0,Entertainment,300.0,1750399980.401526,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750400064.483605,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750435353.368362,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750435672.048585,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750435661.189395,False,America/New_York,closedApp,instagram,
,,,1750435946.4875379,False,America/New_York,closedApp,instagram,
3.0,Search Info,300.0,1750436894.5603318,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750436914.2315168,False,America/New_York,closedApp,instagram,
,,,1750437011.874977,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750440866.720705,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750441182.867803,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750441172.440557,False,America/New_York,closedApp,instagram,
,,,1750441285.155832,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750446786.1487489,False,America/New_York,openedApp,instagram,breathingExercise
3.0,Stay In the Loop,300.0,1750447102.726118,True,America/New_York,openedApp,instagram,breathingExercise
,,,1750447092.585412,False,America/New_York,closedApp,instagram,
,,,1750447333.581547,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750448978.7314,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750449153.575691,False,America/New_York,closedApp,instagram,
,,,1750449317.9130502,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750449340.965671,False,America/New_York,openedApp,twitter,breathingExercise
3.0,Search Info,300.0,1750449699.303868,True,America/New_York,openedApp,twitter,breathingExercise
,,,1750449690.853163,False,America/New_York,closedApp,twitter,
,,,1750449987.6192389,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750450017.941318,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750450341.067529,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750454187.1612759,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750454212.5619678,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750456859.752032,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750456896.346503,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750457674.663334,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750457904.587285,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750460852.501885,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750461003.006196,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750461496.549852,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750461521.757571,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750462346.143962,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750462606.850628,False,America/New_York,closedApp,twitter,
,,,1750462629.971082,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750464053.276238,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750464271.6252031,False,America/New_York,closedApp,instagram,
3.0,Stay In the Loop,300.0,1750464364.1466131,False,America/New_York,openedApp,twitter,breathingExercise
,,,1750464503.12183,False,America/New_York,closedApp,twitter,
3.0,Stay In the Loop,300.0,1750465327.842056,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750465595.749913,False,America/New_York,closedApp,instagram,
3.0,Entertainment,300.0,1750466022.835503,False,America/New_York,openedApp,instagram,breathingExercise
,,,1750466236.110085,False,America/New_York,closedApp,instagram,
