timezone,app,resolution,timestamp,isReIntervention,interventionType,interventionDuration,purpose
America/Monterrey,instagram,dismissedAppOpening,1751059665.788824,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751060885.5416632,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751060888.920055,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751060898.299696,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751061099.4773688,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1751061102.934895,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1751061106.5412788,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751069085.63467,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751069463.042214,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751071813.4522262,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1751079587.890469,False,journaling,,
America/Monterrey,instagram,openedApp,1751079603.641094,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751080059.385493,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1751080588.7546291,False,journaling,,
America/Monterrey,instagram,openedApp,1751081310.459928,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751081794.443414,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751084239.0123491,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751085611.923996,False,breathingExercise,1.5,i
America/Monterrey,twitter,openedApp,1751086066.696332,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751086792.25861,False,breathingExercise,1.5,u
America/Monterrey,twitter,openedApp,1751088386.463156,False,breathingExercise,1.5,n
America/Monterrey,twitter,dismissedAppOpening,1751089430.857607,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751089506.760387,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751090082.125622,False,breathingExercise,1.5,j
America/Monterrey,facebook,openedApp,1751091086.918174,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751110132.871984,False,breathingExercise,1.5,f
America/Monterrey,instagram,dismissedAppOpening,1751110457.413567,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751113434.624905,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1751113743.449353,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751114207.597561,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751118980.446354,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751119353.826535,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751119356.309813,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751119364.3319569,False,breathingExercise,1.5,i
America/Monterrey,facebook,dismissedAppOpening,1751119540.995465,False,breathingExercise,1.5,
America/Monterrey,facebook,dismissedAppOpening,1751119543.780976,False,breathingExercise,1.5,
America/Monterrey,facebook,openedApp,1751119555.998032,False,breathingExercise,1.5,f
America/Monterrey,instagram,openedApp,1751119866.663941,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1751120990.617052,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751121016.165149,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751121024.5190911,False,breathingExercise,1.5,l
America/Monterrey,twitter,openedApp,1751121088.485898,False,breathingExercise,1.5,x
America/Monterrey,twitter,openedApp,1751121396.5982919,False,breathingExercise,1.5,u
America/Monterrey,twitter,dismissedAppOpening,1751123307.538239,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751123316.338192,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751124471.836832,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1751125088.790327,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751125089.7472692,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751125099.437768,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1751125346.529933,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751127514.7071161,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1751165990.46061,False,journaling,,
America/Monterrey,instagram,openedApp,1751166011.8316689,False,breathingExercise,1.5,t
America/Monterrey,instagram,openedApp,1751167491.2195768,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1751168691.295906,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751168700.763774,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751168927.689153,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1751171173.723662,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751171256.179559,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751171558.7791638,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751171576.940222,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751176724.920339,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751177566.118329,False,breathingExercise,1.5,a
America/Monterrey,instagram,openedApp,1751177896.812453,False,breathingExercise,1.5,t
America/Monterrey,instagram,openedApp,1751178269.624936,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751178905.255826,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751179781.623754,False,breathingExercise,1.5,v
America/Monterrey,instagram,openedApp,1751181449.878058,False,breathingExercise,1.5,k
America/Monterrey,instagram,openedApp,1751181746.248654,False,breathingExercise,1.5,y
America/Monterrey,instagram,openedApp,1751182215.928385,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751182967.906801,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751183731.4139261,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1751184389.329346,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751191031.508559,False,breathingExercise,1.5,ig
America/Monterrey,instagram,openedApp,1751191672.590886,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751203209.410393,False,breathingExercise,1.5,j
America/Monterrey,twitter,openedApp,1751203497.015102,False,breathingExercise,1.5,y
America/Monterrey,instagram,openedApp,1751204138.094907,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751204508.6281939,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751205397.674665,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1751205729.1789842,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1751206250.1193728,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751206252.449503,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751206255.701428,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751206334.268221,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751206337.327529,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751206346.498971,False,breathingExercise,1.5,m
America/Monterrey,twitter,openedApp,1751206996.109519,False,breathingExercise,1.5,m
America/Monterrey,twitter,openedApp,1751207196.268786,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1751207444.4888,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751207712.865602,False,breathingExercise,1.5,i
America/Monterrey,twitter,dismissedAppOpening,1751207900.549869,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751207933.916233,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751208286.9178019,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751208590.676395,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751214649.370102,False,breathingExercise,1.5,t
America/Monterrey,instagram,openedApp,1751214887.160352,False,breathingExercise,1.5,y
America/Monterrey,instagram,openedApp,1751217709.23097,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751220379.0667648,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1751221879.36112,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751221882.225694,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751221896.997668,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1751222237.801573,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751223056.05135,False,breathingExercise,1.5,k
America/Monterrey,instagram,dismissedAppOpening,1751231782.744843,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751231785.626813,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751231796.300161,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751232474.5779881,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751232483.7478871,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751232908.2048721,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751232939.3654299,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751232947.835546,False,breathingExercise,1.5,i
America/Monterrey,instagram,dismissedAppOpening,1751233413.877841,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751233425.942587,False,breathingExercise,1.5,m
America/Monterrey,instagram,openedApp,1751233730.5057569,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751234079.751291,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751234697.0609078,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751234908.562564,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751235149.995607,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751235860.308735,False,breathingExercise,1.5,
America/Monterrey,facebook,openedApp,1751235982.117378,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1751236256.4899368,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751236289.789437,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751236301.376163,False,breathingExercise,1.5,x
America/Monterrey,twitter,dismissedAppOpening,1751238251.237536,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751238265.088512,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751243900.3211188,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751247799.407889,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751251487.800037,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751252462.740638,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751252472.52494,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751252761.0287728,False,breathingExercise,1.5,
America/Monterrey,facebook,openedApp,1751252771.2881331,False,breathingExercise,1.5,y
America/Monterrey,instagram,openedApp,1751252953.659651,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751255284.962816,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751255293.020858,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751255654.4597301,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751257106.8420548,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751260089.869967,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751260362.2130551,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751260670.8256369,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751260686.925582,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751261270.898236,False,breathingExercise,1.5,i
America/Monterrey,twitter,dismissedAppOpening,1751261358.864162,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751261727.734177,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751261737.0149422,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751262376.974352,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751286777.645059,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751287318.671791,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751287595.193986,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751289040.3022099,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751289414.6536288,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751289477.653852,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751289684.506761,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751290097.859832,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751290558.157783,False,breathingExercise,1.5,j
America/Monterrey,instagram,openedApp,1751291081.341642,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751294076.741442,False,breathingExercise,1.5,k
America/Monterrey,twitter,openedApp,1751294224.6315331,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751295508.239912,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751296567.063412,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751296652.153222,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751298907.250904,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751299217.545648,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751299954.669136,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751301555.464229,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751301564.334381,False,breathingExercise,1.5,u
America/Monterrey,amazon,openedApp,1751302388.2960901,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751305783.822991,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751306079.025907,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751306081.635273,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751306083.900337,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751306189.414534,False,breathingExercise,1.5,dia
America/Monterrey,twitter,openedApp,1751306815.7145271,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751307805.821868,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751308144.311574,False,breathingExercise,1.5,i
America/Monterrey,instagram,openedApp,1751308545.040959,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751308844.69887,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751308847.442367,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751309286.481292,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751309786.274057,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751309789.156015,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751309931.545177,False,breathingExercise,1.5,u
America/Monterrey,instagram,openedApp,1751313209.803348,False,breathingExercise,1.5,j
America/Monterrey,instagram,dismissedAppOpening,1751313400.136543,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751315460.301251,False,breathingExercise,1.5,x
America/Monterrey,instagram,openedApp,1751315713.4308639,False,breathingExercise,1.5,m
America/Monterrey,instagram,dismissedAppOpening,1751316142.5822182,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751319028.0307388,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751319036.1372461,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751319224.952991,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751319227.471789,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1751319566.142613,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751319578.558683,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751319940.369477,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751320147.377409,False,breathingExercise,1.5,y
America/Monterrey,instagram,openedApp,1751320762.088602,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751321034.799411,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751321307.138441,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751321585.8621469,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751321689.928582,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751321870.213712,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751321921.6261911,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1751321929.0412621,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1751321966.234054,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751323952.4616551,False,breathingExercise,1.5,h
America/Monterrey,instagram,openedApp,1751324643.9101849,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751324879.455011,False,breathingExercise,1.5,
America/Monterrey,twitter,openedApp,1751324923.645448,False,breathingExercise,1.5,u
America/Monterrey,instagram,dismissedAppOpening,1751325783.788322,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751325790.079659,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751325793.860543,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1751325798.892741,False,breathingExercise,1.5,
America/Monterrey,twitter,dismissedAppOpening,1751325810.941683,False,breathingExercise,1.5,
America/Monterrey,facebook,openedApp,1751325824.697676,False,breathingExercise,1.5,y
America/Monterrey,instagram,dismissedAppOpening,1751326107.307455,False,breathingExercise,1.5,
America/Monterrey,instagram,dismissedAppOpening,1751328400.802507,False,breathingExercise,1.5,
America/Monterrey,instagram,openedApp,1751331540.461184,False,breathingExercise,1.5,u
America/Monterrey,amazon,openedApp,1751332995.249058,False,breathingExercise,3.0,tiny camera
America/Monterrey,instagram,openedApp,1751333589.363462,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751333840.648665,False,breathingExercise,3.0,y
America/Monterrey,instagram,openedApp,1751335157.1519,False,breathingExercise,3.0,y
America/Monterrey,instagram,openedApp,1751335392.8668761,False,breathingExercise,3.0,t
America/Monterrey,instagram,dismissedAppOpening,1751342575.131496,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751343454.895746,False,breathingExercise,3.0,m
America/Monterrey,instagram,openedApp,1751345051.560729,False,breathingExercise,3.0,i
America/Monterrey,instagram,dismissedAppOpening,1751345316.883572,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751345437.453908,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751345458.5146918,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751345461.215267,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751372221.5591888,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751372225.247843,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751374339.046701,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751374352.885065,False,breathingExercise,3.0,news
America/Monterrey,instagram,openedApp,1751374665.6551409,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751374869.096106,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751375289.815013,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751375294.080246,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751379019.4720302,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751380425.8082051,False,breathingExercise,3.0,y
America/Monterrey,twitter,dismissedAppOpening,1751384425.759603,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751392719.00492,False,breathingExercise,3.0,y
America/Monterrey,instagram,openedApp,1751398338.504902,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751398600.97044,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751403189.2703881,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751404832.499558,False,breathingExercise,3.0,j
America/Monterrey,instagram,openedApp,1751405161.225778,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751408672.248042,False,breathingExercise,3.0,u
America/Monterrey,twitter,openedApp,1751410001.477355,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751410718.5337582,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751411018.426404,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751413262.980037,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751415198.2853131,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751415205.232913,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751416552.9836988,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751420458.661427,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751420840.759362,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751420843.9041538,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751420855.470051,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751421126.2365332,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751421434.4431648,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751421963.005516,False,journaling,,
America/Monterrey,instagram,openedApp,1751421977.2111402,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751422206.6851258,False,journaling,,
America/Monterrey,instagram,openedApp,1751422222.834855,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751423003.8244572,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751423492.5811272,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751423856.86895,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751424364.410882,False,breathingExercise,3.0,u
America/Monterrey,twitter,openedApp,1751424712.567791,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751424960.254519,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751424969.8494139,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751425166.110364,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751425180.197968,False,breathingExercise,3.0,yne
America/Monterrey,instagram,openedApp,1751425871.402327,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751426914.824182,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751428878.417717,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751428889.5138059,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751429172.3732119,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751429488.771301,False,breathingExercise,3.0,y
America/Monterrey,instagram,dismissedAppOpening,1751429974.980881,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751430954.847909,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751431188.61685,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751433105.167062,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751433663.9854069,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751434246.042707,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751459509.390461,False,breathingExercise,3.0,j
America/Monterrey,instagram,openedApp,1751459845.275909,False,breathingExercise,3.0,h
America/Monterrey,instagram,openedApp,1751460931.919085,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751463738.3482141,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751463934.813294,False,breathingExercise,3.0,y
America/Monterrey,instagram,openedApp,1751469761.6373491,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751470350.241792,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751470364.756089,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751470685.529334,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751472384.120981,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751472604.909847,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751472618.599056,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751473236.901956,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751473602.211523,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751473609.143314,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751473630.312677,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751473640.3527179,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751484332.410502,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751484347.328874,False,breathingExercise,3.0,m
America/Monterrey,instagram,openedApp,1751484782.203862,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751492720.451601,False,breathingExercise,3.0,m
America/Monterrey,instagram,openedApp,1751493846.692112,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751499191.731276,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751499205.126254,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751510934.0827398,False,breathingExercise,3.0,u
America/Monterrey,twitter,openedApp,1751512557.273716,False,breathingExercise,3.0,u
America/Monterrey,twitter,openedApp,1751513038.844454,False,breathingExercise,3.0,u
America/Monterrey,twitter,dismissedAppOpening,1751513624.221828,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751516171.136047,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751517699.545515,False,breathingExercise,3.0,u
America/Monterrey,facebook,openedApp,1751518343.292259,False,breathingExercise,3.0,y
America/Monterrey,twitter,openedApp,1751518412.905652,False,breathingExercise,3.0,y
America/Monterrey,instagram,openedApp,1751540868.4906569,False,breathingExercise,3.0,b
America/Monterrey,instagram,openedApp,1751542439.692296,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751545072.286862,False,breathingExercise,3.0,h
America/Monterrey,instagram,openedApp,1751545611.80825,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751546002.2990022,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751546578.879106,False,breathingExercise,3.0,
America/Monterrey,instagram,dismissedAppOpening,1751546879.4265308,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751546891.5788732,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751547104.532352,False,breathingExercise,3.0,
America/Monterrey,facebook,openedApp,1751551319.819563,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751553802.585578,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751557732.150251,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751557974.6227899,False,breathingExercise,3.0,u
America/Monterrey,instagram,openedApp,1751558839.372565,False,breathingExercise,3.0,u
America/Monterrey,instagram,dismissedAppOpening,1751559552.317574,False,breathingExercise,3.0,
America/Monterrey,instagram,openedApp,1751559740.191709,False,breathingExercise,3.0,u
