interventionType,timestamp,timezone,isReIntervention,app,interventionDuration,resolution
breathingExercise,1753660159.952725,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753661089.634599,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753663113.8181338,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753664301.931608,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753668913.496696,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753674962.325866,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753704183.321128,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753705980.8623939,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753707233.971564,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753714949.752696,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753715775.914394,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753719119.1343641,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753719517.36691,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753719571.162105,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753719894.6908379,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753722689.350287,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753722848.915626,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753723315.056433,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753754740.970224,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753757021.065092,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753758274.797114,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753790615.734967,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753791649.678996,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753791669.7889261,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753791912.426646,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753839099.740416,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753847595.842191,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753847738.877816,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753847987.503333,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753876365.493309,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753878871.069357,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753935376.033391,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753963226.289932,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753963433.963356,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753965953.428841,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753969100.980849,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753978866.2622209,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753979024.179656,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1753982032.57753,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753982126.157042,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753988993.029002,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753991209.187914,America/Chicago,False,instagram,6,openedApp
breathingExercise,1753992086.573917,America/Chicago,False,instagram,6,dismissedAppOpening
breathingExercise,1754013010.2905169,America/Chicago,False,instagram,6,openedApp
breathingExercise,1754018110.321584,America/Indiana/Indianapolis,False,instagram,6,openedApp
breathingExercise,1754044187.943418,America/Indiana/Indianapolis,False,instagram,6,openedApp
breathingExercise,1754045475.2284908,America/Indiana/Indianapolis,False,instagram,6,openedApp
breathingExercise,1754059728.204646,America/New_York,False,instagram,6,openedApp
breathingExercise,1754064916.762844,America/New_York,False,instagram,6,openedApp
breathingExercise,1754066096.705699,America/New_York,False,instagram,6,openedApp
breathingExercise,1754079423.360664,America/New_York,False,instagram,6,openedApp
breathingExercise,1754080424.8725061,America/New_York,False,instagram,6,openedApp
breathingExercise,1754086464.73999,America/New_York,False,instagram,6,openedApp
breathingExercise,1754097976.009913,America/New_York,False,instagram,6,openedApp
breathingExercise,1754099205.044345,America/New_York,False,instagram,6,openedApp
breathingExercise,1754138252.9930248,America/New_York,False,instagram,6,openedApp
breathingExercise,1754143933.500813,America/New_York,False,instagram,6,openedApp
breathingExercise,1754152807.456513,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1754152820.682644,America/New_York,False,instagram,6,openedApp
breathingExercise,1754175440.863325,America/New_York,False,instagram,6,openedApp
breathingExercise,1754187155.513083,America/New_York,False,instagram,6,openedApp
breathingExercise,1754189582.804072,America/New_York,False,instagram,6,openedApp
breathingExercise,1754192933.1695418,America/New_York,False,instagram,6,openedApp
breathingExercise,1754193974.290806,America/New_York,False,instagram,6,openedApp
breathingExercise,1754215240.0134602,America/New_York,False,instagram,6,openedApp
breathingExercise,1754224621.675652,America/New_York,False,instagram,6,openedApp
breathingExercise,1754225327.555461,America/New_York,False,instagram,6,openedApp
breathingExercise,1754231392.750776,America/New_York,False,instagram,6,openedApp
breathingExercise,1754238220.9040198,America/New_York,False,instagram,6,openedApp
breathingExercise,1754240831.109153,America/New_York,False,instagram,6,openedApp
breathingExercise,1754241996.594001,America/New_York,False,instagram,6,openedApp
breathingExercise,1754242975.153607,America/New_York,False,instagram,6,openedApp
breathingExercise,1754262558.238256,America/New_York,False,instagram,6,openedApp
breathingExercise,1754267449.8438911,America/New_York,False,instagram,6,openedApp
breathingExercise,1754275083.508667,America/New_York,False,instagram,6,openedApp
breathingExercise,1754283331.658297,America/New_York,False,instagram,6,openedApp
breathingExercise,1754315535.452705,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1754320721.851276,America/New_York,False,instagram,6,openedApp
breathingExercise,1754325667.8039079,America/New_York,False,instagram,6,openedApp
breathingExercise,1754327600.754819,America/New_York,False,instagram,6,openedApp
breathingExercise,1754327782.326919,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1754339352.9740381,America/New_York,False,instagram,6,openedApp
breathingExercise,1754340848.534614,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1754340922.507361,America/New_York,False,instagram,6,openedApp
breathingExercise,1754347151.234328,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1754347339.2553248,America/New_York,False,instagram,6,openedApp
breathingExercise,1754349297.407473,America/New_York,False,instagram,6,dismissedAppOpening
breathingExercise,1754355077.26055,America/New_York,False,instagram,6,openedApp
breathingExercise,1754358964.819217,America/New_York,False,instagram,6,openedApp
breathingExercise,1754367185.087136,America/New_York,False,instagram,6,openedApp
breathingExercise,1754396064.531039,America/New_York,False,instagram,6,openedApp
