timestamp,resolution,app,timezone,interventionDuration,interventionType,isReIntervention,purpose,timeIntervalUntilReIntervention
1752121628.382741,openedApp,hinge,America/Los_Angeles,6.0,breathingExercise,True,Message,120.0
1752123059.306075,dismissedAppOpening,hinge,America/Los_Angeles,6.0,breathingExercise,False,,
1752123733.398567,dismissedAppOpening,hinge,America/Los_Angeles,6.0,breathingExercise,False,,
1752125189.634187,openedApp,hinge,America/Los_Angeles,6.0,breathingExercise,False,Message,60.0
1752125827.930739,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752126159.586493,dismissedAppOpening,hinge,America/Los_Angeles,6.0,breathingExercise,False,,
1752126501.669384,dismissedAppOpening,hinge,America/Los_Angeles,6.0,breathingExercise,False,,
1752126680.537486,dismissedAppOpening,hinge,America/Los_Angeles,6.0,breathingExercise,False,,
1752151374.958026,openedApp,tikTok,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752158698.021817,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752159048.59287,openedApp,tikTok,America/Los_Angeles,6.0,breathingExercise,False,Post something,
1752172486.015363,openedApp,tikTok,America/Los_Angeles,6.0,breathingExercise,False,Post something,
1752175212.977212,closedApp,amazon,America/Los_Angeles,,,False,,
1752175249.545803,closedApp,amazon,America/Los_Angeles,,,False,,
1752175255.789596,closedApp,amazon,America/Los_Angeles,,,False,,
1752175267.234301,closedApp,amazon,America/Los_Angeles,,,False,,
1752175273.967895,closedApp,amazon,America/Los_Angeles,,,False,,
1752175295.012429,closedApp,amazon,America/Los_Angeles,,,False,,
1752175307.247267,closedApp,amazon,America/Los_Angeles,,,False,,
1752175318.463553,closedApp,amazon,America/Los_Angeles,,,False,,
1752175321.851945,closedApp,amazon,America/Los_Angeles,,,False,,
1752175324.8449411,closedApp,amazon,America/Los_Angeles,,,False,,
1752175332.947023,closedApp,amazon,America/Los_Angeles,,,False,,
1752175340.141272,closedApp,amazon,America/Los_Angeles,,,False,,
1752176657.785949,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752178204.256686,openedApp,tikTok,America/Los_Angeles,6.0,breathingExercise,False,Post something,
1752178603.135006,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752182299.661202,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752191323.618307,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752197024.232538,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752197138.369067,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752207921.489753,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752208314.492004,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752214906.6311069,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Search Info,
1752215689.369622,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752215968.8665829,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752257868.7400641,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752265939.4656,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752266394.9246368,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752266682.451271,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752267107.926754,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752267749.899961,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752267896.439859,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752268219.751903,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752268640.7744942,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752271428.6754742,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752272036.3171859,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752273100.9154549,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752274728.059177,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752275100.35151,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752276861.65515,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752276944.980444,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752278248.7295609,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752278744.284081,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752279016.669396,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752281670.161031,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752281941.0284638,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752281997.536685,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752282055.0903258,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752282309.4483728,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752282890.392767,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Can’t sleep,
1752283381.194209,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752285569.3197842,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752287600.754067,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752288733.862989,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752289345.32023,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752290502.299704,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752292192.306789,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752293369.893636,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752296237.995544,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752297071.431427,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752297773.493314,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752329557.397067,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752330006.94915,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752330294.711499,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752333638.305434,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752335853.296125,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752335980.92564,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752336030.307201,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Search Info,
1752336449.2848659,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752336731.874315,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752336777.5185928,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752337405.9182549,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752338098.3452392,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752339290.38252,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752339308.6472669,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752340354.524648,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752341095.747026,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752341217.866143,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752341309.3036032,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752341332.9333282,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752346865.646116,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752347661.852741,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752350058.6440082,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752350495.1665149,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752350733.093662,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752350788.3679152,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752352529.593351,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752352675.810441,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752353414.476193,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752355873.76785,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752356537.617128,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752357473.9486,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752362713.5677462,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752363875.12339,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752366060.241475,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752366210.443229,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752370415.502656,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752372081.0053,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752372236.3030329,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752373905.604124,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752374045.7293591,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752374690.888057,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752377272.345302,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752378361.11487,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752378615.0579019,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752378772.584375,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752378944.698041,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752378964.711806,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752379379.3611588,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752380264.115604,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752380326.492058,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752380639.906183,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752380759.9022741,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752380866.0585098,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752380896.256396,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752381047.7455812,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752381388.4725552,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752381460.895221,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752381682.725943,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752381776.121193,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752382189.6584601,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752382331.753024,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752382988.220313,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752383111.908808,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752383770.308807,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752384167.222786,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752384745.9359012,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752385567.714706,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752385634.217537,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752385750.9654999,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752386574.021494,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752386853.861466,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752386927.339865,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752386978.908103,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752386995.895877,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752387410.562778,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752387423.1047258,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752387440.6120539,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752387583.53069,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752387913.349512,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752388216.64327,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752393307.5114532,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752393955.911185,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752418072.015006,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752422575.22817,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752424260.896677,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752424644.178489,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752427317.985604,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752431670.79157,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752432571.145016,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752432769.8825479,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752432865.36548,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752434573.69094,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752434804.751371,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752435147.958517,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752435265.373198,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752435749.013537,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752436612.479547,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752439673.716076,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752439895.339941,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752445838.5851169,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752446051.389038,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752448413.274551,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752452631.660178,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752452681.779114,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752453683.278205,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752453942.7092252,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752455890.177075,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752456318.8908591,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752457111.973705,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752457952.238051,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752459136.144269,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752459164.226071,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752459184.2090101,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752459696.8812141,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752459803.8064651,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752460348.544322,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752460440.3724341,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752460859.200762,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752463866.578456,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752463894.424916,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752463949.153075,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752465015.2952108,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752465060.765633,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Bored,
1752465492.909723,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752465754.089126,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752465961.911192,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752467121.494951,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752467677.004044,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752471903.1676931,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752472269.677196,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752472412.759016,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752472814.694519,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752472854.455978,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752473254.513547,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,300.0
1752473617.530885,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,240.0
1752474887.826902,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,600.0
1752475838.1932669,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752476232.5274649,openedApp,tikTok,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752511557.886745,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752514188.392294,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752514210.740843,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752515168.689968,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752516693.843639,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752517580.1496391,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752517602.561514,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Entertainment,
1752523855.146456,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752531321.708805,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752531603.218814,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752534305.2025208,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752541842.3789601,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752541862.5457711,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752543053.51993,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752559250.4094892,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752559526.028942,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752559685.740385,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752559863.192379,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752561191.42362,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752562274.41187,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752565780.309678,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752566985.960227,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752567147.204228,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752568296.596614,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752568419.5179582,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752568451.087315,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752568471.2398949,openedApp,grinder,America/Los_Angeles,6.0,breathingExercise,False,Message,780.0
1752568610.736071,dismissedAppOpening,grinder,America/Los_Angeles,6.0,breathingExercise,False,,
1752569222.599751,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752569646.1166692,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752601080.126511,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752619635.3058538,closedApp,amazon,America/Los_Angeles,,,False,,
1752620312.8212972,closedApp,amazon,America/Los_Angeles,,,False,,
1752639859.005878,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752640390.894778,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752640652.6937099,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752642190.459904,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752642208.334414,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752642692.41108,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752642789.270128,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752643685.827423,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752680462.856838,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752693666.681576,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752693685.761119,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stalk crush,
1752703560.744369,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752729729.692916,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752764104.201252,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752764617.9138808,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752772168.360317,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752785363.7433848,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752785845.4152222,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752787305.37179,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752796753.894916,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752796941.52009,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
1752796959.8783798,openedApp,tikTok,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752803300.01002,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752814595.899623,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752822838.332392,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752835758.965352,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752835762.334985,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752835779.922542,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752835915.798369,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752835970.804385,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752881370.302493,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1752888060.3290138,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752892114.824377,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Search Info,
1752914272.5847778,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752915012.408465,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752915492.284781,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752934735.8156428,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752951569.233666,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752952563.233233,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752957601.8241801,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752959264.709518,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752959376.99234,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752960650.668464,closedApp,laTimes,America/Los_Angeles,,,False,,
1752961412.2390208,closedApp,laTimes,America/Los_Angeles,,,False,,
1752973400.2049289,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752973403.3553128,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752988101.363431,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1752988239.546126,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1752992054.407413,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1753042762.614104,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1753042781.535986,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Message,
1753054118.8723512,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Stay In the Loop,
1753058192.4933162,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1753066528.7161698,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Search Info,
1753066638.939522,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1753066754.661481,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Search Info,
1753066891.096013,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1753067282.828759,dismissedAppOpening,instagram,America/Los_Angeles,6.0,breathingExercise,False,,
1753070030.473351,openedApp,instagram,America/Los_Angeles,6.0,breathingExercise,False,Search Info,
1753071004.828288,dismissedAppOpening,tikTok,America/Los_Angeles,6.0,breathingExercise,False,,
