timezone,resolution,interventionDuration,isReIntervention,app,interventionType,timestamp
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751826520.965133
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751827463.578395
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751833033.458179
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751834910.46036
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751841612.038368
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751841930.058034
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751842177.381709
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751842663.062789
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751842858.720933
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751843491.458374
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751843713.532765
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751878526.2965178
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751879303.447888
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751879497.011279
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751879874.829471
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751879922.240961
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751880803.985198
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751899037.798486
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751909722.176783
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751909941.8805928
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751911506.3573232
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751929919.12447
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751931423.692797
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751955666.500986
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751955736.325471
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751956101.524847
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751956805.87591
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751956991.71599
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751978305.004576
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1751978318.6817698
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751978335.749603
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751979273.002423
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751981180.425033
Europe/London,openedApp,6,False,tikTok,breathingExercise,1751985277.006427
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752001302.2641048
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752005476.237152
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752006110.952067
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752006365.032827
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752008996.929278
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752009114.546661
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752009908.924207
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752013243.0544791
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752013339.634883
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752013341.2317219
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752016002.740164
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752016052.268742
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752016344.441978
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752016358.518213
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752052907.109288
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752052925.6745949
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752059357.9076
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752065398.5492501
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752065444.818037
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752065541.794553
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752071569.2937121
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752071682.1343632
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752071695.620232
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752077982.968758
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752078727.709087
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752083690.33455
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752086455.533019
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752095719.268934
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752095925.758323
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752161395.297306
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752163029.588076
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752163046.520555
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752169565.5650558
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752172544.796214
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752183072.404417
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752183325.4713721
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752221433.006819
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752223464.458458
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752223480.885738
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752226462.680589
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752227832.99627
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752233131.332036
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752238503.8522902
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752239053.494591
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752240090.0997381
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752243597.267812
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752244673.08504
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752245211.945121
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752246216.5016088
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752248614.121824
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752251285.117959
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752252152.9655309
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752252336.85562
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752257171.982273
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752257312.2783399
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752268773.19822
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752269236.904407
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752272062.1986341
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752272088.013505
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752305645.505091
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752318889.321354
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752319762.716611
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752324025.368408
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752328573.5251
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752328628.084178
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752329694.861433
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752329864.947328
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752329910.194388
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752330086.600586
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752330184.33809
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752332721.5546
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752333849.261694
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752339965.0310469
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752343924.054316
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752345135.9941301
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752345183.095539
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752345921.383723
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752346089.924166
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752349433.818654
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752350344.295217
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752352529.731591
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752353592.864809
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752356303.805506
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752356322.202002
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752356547.661577
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752357205.105215
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752357209.48701
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752359482.843783
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752359660.813122
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752391629.1232638
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752391748.779393
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752391761.519247
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752392770.265664
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752392932.279434
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752392947.769886
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752394308.518042
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752396564.707804
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752397258.263925
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752397292.879657
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752398150.1543422
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752398769.913393
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752400499.954886
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752410013.194176
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752410452.253416
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752411647.470509
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752412422.27858
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752478359.357693
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752478566.477385
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752478789.504054
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752478962.045776
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752494978.737231
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752495114.87657
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752495223.550648
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752495505.500962
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752498119.165883
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752498590.788113
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752501271.903769
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752510736.074689
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752515407.7929869
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752515628.418392
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752515643.088496
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752526280.808745
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752563255.977483
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752563488.051321
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752565100.546824
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752565595.610481
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752568489.9737802
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752569524.078572
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752570602.800848
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752571585.496481
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752571734.244081
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752573090.458292
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752573452.8580918
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752583499.2687669
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752585187.1198502
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752585189.9678168
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752586060.092638
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752589601.992814
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752589922.3551788
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752593508.8945441
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752594206.04954
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752601790.8862019
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752601982.470436
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752602605.1545448
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752605018.51398
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752605741.382707
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752607585.5956368
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752611037.801682
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752611045.644135
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752611059.46703
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752614231.243938
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752616105.342277
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752619352.1892462
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752653607.580933
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752654266.8901482
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752660136.7820501
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752660163.5483088
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752661453.030843
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752661790.970759
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752667445.347141
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752668100.6765919
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752668996.12202
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752671327.249403
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752671543.4681668
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752676191.670377
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752683966.015102
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752683976.131634
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752683993.722155
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752690638.561933
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752699262.955862
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752700934.820338
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752701249.902498
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752702485.199483
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752752476.8963308
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752753636.558611
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752753787.268112
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752758673.1161242
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752758691.351516
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752758717.5613642
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752760498.423595
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752760516.149502
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752762641.772228
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752766210.34778
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752770105.915968
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752776280.8908958
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752779663.255374
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752781974.351623
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752788096.316743
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752789403.876236
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752789720.809157
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752792533.5382
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752792756.548168
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752792770.48066
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752793493.104361
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752821897.942212
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752823008.939045
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752825641.306809
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752831057.607977
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752835121.57309
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752844591.8288488
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752846257.329053
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752846272.344823
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752849449.458582
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752851315.759192
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752870988.32405
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752877645.007637
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752877669.519534
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752916439.662271
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752919643.961886
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752919963.609779
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752924093.291887
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752924410.899911
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752924425.145071
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752927530.9588618
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752960471.5096679
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752960765.329478
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752961079.765209
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752962207.648237
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752962827.737831
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752967968.0300379
Europe/London,openedApp,6,False,tikTok,breathingExercise,1752968042.325113
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1752969805.482647
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753051208.5588
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753093433.4357371
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753095717.2332668
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753096508.685667
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753097593.473943
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753098947.025475
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753101388.3278499
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1753122890.9335809
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753122906.108602
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753129121.029134
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753134343.845489
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753183275.753799
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753185427.093123
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753187143.650744
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753203072.5981832
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753203188.955225
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1753207076.666541
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753211557.979402
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753214278.553673
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753224040.5583239
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753226902.7151551
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753230263.706348
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753261694.907017
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753265663.628658
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753267093.421832
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753272650.368469
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753274511.9383268
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753276189.664726
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753282552.2380009
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753283429.2130919
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1753283896.0876122
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753283938.095049
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1753284864.092526
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753284878.920255
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1753286038.311839
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753293902.3421931
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753294832.03959
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753303687.471119
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753303964.375699
Europe/London,openedApp,6,False,tikTok,breathingExercise,1753304405.2694669
Europe/London,dismissedAppOpening,6,False,tikTok,breathingExercise,1753304916.958204
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753446646.7381392
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753447215.02738
Africa/Cairo,dismissedAppOpening,6,False,tikTok,breathingExercise,1753458159.1667972
Africa/Cairo,dismissedAppOpening,6,False,tikTok,breathingExercise,1753458186.944717
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753475443.144761
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753520443.17282
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753520515.846091
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753520729.704471
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753524604.775239
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753525445.370191
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753525635.00812
Africa/Cairo,dismissedAppOpening,6,False,tikTok,breathingExercise,1753526671.11549
Africa/Cairo,dismissedAppOpening,6,False,tikTok,breathingExercise,1753526700.278909
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753526713.319148
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753533899.379858
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753539574.001576
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753539839.371912
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753541193.678471
Africa/Cairo,dismissedAppOpening,6,False,tikTok,breathingExercise,1753541653.06992
Africa/Cairo,dismissedAppOpening,6,False,tikTok,breathingExercise,1753541656.618566
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753541740.9406161
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753541954.526448
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753555301.748707
Africa/Cairo,openedApp,6,False,tikTok,breathingExercise,1753557088.115077
