interventionType,resolution,isReIntervention,purpose,timezone,interventionDuration,timestamp,app,timeIntervalUntilReIntervention
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751503223.67871,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751503355.933454,safari,840.0
,closedApp,False,,America/Bogota,,1751503501.550119,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751507424.823475,whastapp,900.0
,closedApp,False,,America/Bogota,,1751507465.6484818,whastapp,
,closedApp,False,,America/Bogota,,1751507570.7103682,whastapp,
,closedApp,False,,America/Bogota,,1751507632.357352,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751507747.295043,whastapp,300.0
,closedApp,False,,America/Bogota,,1751507864.034945,whastapp,
,closedApp,False,,America/Bogota,,1751508288.3556352,whastapp,
,closedApp,False,,America/Bogota,,1751508750.250424,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751508767.566131,whastapp,900.0
,closedApp,False,,America/Bogota,,1751508892.8653421,spotify,
,closedApp,False,,America/Bogota,,1751508884.273559,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751509193.295759,whastapp,780.0
,closedApp,False,,America/Bogota,,1751509277.085685,whastapp,
,closedApp,False,,America/Bogota,,1751509325.870452,whastapp,
,closedApp,False,,America/Bogota,,1751509391.4550118,whastapp,
,closedApp,False,,America/Bogota,,1751509505.817189,whastapp,
,closedApp,False,,America/Bogota,,1751509560.133212,whastapp,
,closedApp,False,,America/Bogota,,1751510035.70835,whastapp,
,closedApp,False,,America/Bogota,,1751510102.387074,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751510367.177575,whastapp,840.0
,closedApp,False,,America/Bogota,,1751510359.035116,whastapp,
,closedApp,False,,America/Bogota,,1751510409.082283,whastapp,
,closedApp,False,,America/Bogota,,1751510424.157193,whastapp,
,closedApp,False,,America/Bogota,,1751510482.8712459,whastapp,
,closedApp,False,,America/Bogota,,1751510526.8976989,whastapp,
,closedApp,False,,America/Bogota,,1751510842.116158,whastapp,
,closedApp,False,,America/Bogota,,1751510863.6036181,whastapp,
,closedApp,False,,America/Bogota,,1751510933.1711311,whastapp,
,closedApp,False,,America/Bogota,,1751511009.0202909,whastapp,
,closedApp,False,,America/Bogota,,1751511077.331901,whastapp,
,closedApp,False,,America/Bogota,,1751511329.238303,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751511422.197332,whastapp,720.0
,closedApp,False,,America/Bogota,,1751511409.821394,whastapp,
,closedApp,False,,America/Bogota,,1751511479.2306771,whastapp,
,closedApp,False,,America/Bogota,,1751511687.8122091,whastapp,
,closedApp,False,,America/Bogota,,1751511845.332757,whastapp,
,closedApp,False,,America/Bogota,,1751511909.750624,whastapp,
,closedApp,False,,America/Bogota,,1751512771.914747,whastapp,
,closedApp,False,,America/Bogota,,1751513051.956981,whastapp,
,closedApp,False,,America/Bogota,,1751513121.066987,whastapp,
,closedApp,False,,America/Bogota,,1751513444.275978,whastapp,
,closedApp,False,,America/Bogota,,1751513678.3275309,whastapp,
,closedApp,False,,America/Bogota,,1751513728.264649,whastapp,
,closedApp,False,,America/Bogota,,1751514847.404603,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751514871.168048,whastapp,900.0
,closedApp,False,,America/Bogota,,1751514907.345646,whastapp,
,closedApp,False,,America/Bogota,,1751515197.013955,whastapp,
,closedApp,False,,America/Bogota,,1751515712.512429,whastapp,
,closedApp,False,,America/Bogota,,1751516206.915472,whastapp,
,closedApp,False,,America/Bogota,,1751516789.0765162,whastapp,
,closedApp,False,,America/Bogota,,1751516855.2034268,whastapp,
,closedApp,False,,America/Bogota,,1751517448.726913,whastapp,
,closedApp,False,,America/Bogota,,1751517545.282611,whastapp,
,closedApp,False,,America/Bogota,,1751517739.21832,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751517937.8887959,whastapp,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751518726.854753,instagram,540.0
,closedApp,False,,America/Bogota,,1751518807.215829,instagram,
,closedApp,False,,America/Bogota,,1751517915.784255,whastapp,
,closedApp,False,,America/Bogota,,1751518035.272067,whastapp,
,closedApp,False,,America/Bogota,,1751518360.205431,whastapp,
,closedApp,False,,America/Bogota,,1751518449.340354,whastapp,
,closedApp,False,,America/Bogota,,1751518492.878046,whastapp,
,closedApp,False,,America/Bogota,,1751518540.706029,whastapp,
,closedApp,False,,America/Bogota,,1751518615.6606169,whastapp,
,closedApp,False,,America/Bogota,,1751518711.1153631,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751518827.634098,whastapp,
breathingExercise,dismissedAppOpening,True,,America/Bogota,6.0,1751519292.716409,instagram,
,closedApp,False,,America/Bogota,,1751518921.15968,instagram,
,closedApp,False,,America/Bogota,,1751519041.559464,instagram,
,closedApp,False,,America/Bogota,,1751519169.644623,instagram,
,closedApp,False,,America/Bogota,,1751519293.11194,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751519309.32062,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751547070.1884289,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751547091.787494,instagram,900.0
,closedApp,False,,America/Bogota,,1751519480.405164,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751548360.506435,instagram,780.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751548990.269123,whastapp,
,closedApp,False,,America/Bogota,,1751548347.883823,instagram,
,closedApp,False,,America/Bogota,,1751548383.684484,instagram,
,closedApp,False,,America/Bogota,,1751548826.5087218,instagram,
,closedApp,False,,America/Bogota,,1751548875.414863,instagram,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751549015.6486402,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751549684.1102262,spotify,
,closedApp,False,,America/Bogota,,1751551274.05766,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751552123.2672958,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751552655.471708,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751552754.739918,whastapp,840.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751552874.728976,whastapp,900.0
,closedApp,False,,America/Bogota,,1751552966.040053,whastapp,
,closedApp,False,,America/Bogota,,1751553689.218824,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751553731.050888,safari,900.0
,closedApp,False,,America/Bogota,,1751553763.7828631,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751555106.7610269,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751556083.0238628,whastapp,780.0
,closedApp,False,,America/Bogota,,1751556151.07578,whastapp,
,closedApp,False,,America/Bogota,,1751556178.072058,whastapp,
,closedApp,False,,America/Bogota,,1751556249.7705588,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751556685.9201179,whastapp,840.0
,closedApp,False,,America/Bogota,,1751556825.874045,whastapp,
,closedApp,False,,America/Bogota,,1751557561.333591,whastapp,
,closedApp,False,,America/Bogota,,1751557673.502734,whastapp,
,closedApp,False,,America/Bogota,,1751557703.282609,whastapp,
,closedApp,False,,America/Bogota,,1751557756.795691,whastapp,
,closedApp,False,,America/Bogota,,1751558202.0293221,whastapp,
,closedApp,False,,America/Bogota,,1751558240.582339,whastapp,
,closedApp,False,,America/Bogota,,1751558372.4117951,whastapp,
,closedApp,False,,America/Bogota,,1751558440.490979,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751558737.809653,whastapp,840.0
,closedApp,False,,America/Bogota,,1751558815.060186,whastapp,
,closedApp,False,,America/Bogota,,1751558962.826149,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751559289.263243,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751560474.3009229,whastapp,
,closedApp,False,,America/Bogota,,1751560004.964766,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751561394.803509,safari,840.0
,closedApp,False,,America/Bogota,,1751561606.3006458,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751561766.582241,whastapp,780.0
,closedApp,False,,America/Bogota,,1751561825.932131,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751562647.734725,whastapp,900.0
,closedApp,False,,America/Bogota,,1751562729.126258,whastapp,
,closedApp,False,,America/Bogota,,1751562961.400193,whastapp,
,closedApp,False,,America/Bogota,,1751562976.025419,whastapp,
,closedApp,False,,America/Bogota,,1751562996.377558,whastapp,
,closedApp,False,,America/Bogota,,1751563032.640197,whastapp,
,closedApp,False,,America/Bogota,,1751563045.449006,whastapp,
,closedApp,False,,America/Bogota,,1751563206.723236,whastapp,
,closedApp,False,,America/Bogota,,1751563262.243882,whastapp,
,closedApp,False,,America/Bogota,,1751563316.97583,whastapp,
,closedApp,False,,America/Bogota,,1751563519.006199,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751563617.983574,whastapp,840.0
,closedApp,False,,America/Bogota,,1751563694.776754,whastapp,
,closedApp,False,,America/Bogota,,1751563902.948598,whastapp,
,closedApp,False,,America/Bogota,,1751564209.489715,whastapp,
,closedApp,False,,America/Bogota,,1751564631.5970678,whastapp,
,closedApp,False,,America/Bogota,,1751564670.813024,whastapp,
,closedApp,False,,America/Bogota,,1751564726.044961,whastapp,
,closedApp,False,,America/Bogota,,1751564770.3050141,whastapp,
,closedApp,False,,America/Bogota,,1751564803.047895,whastapp,
,closedApp,False,,America/Bogota,,1751564828.0166779,whastapp,
,closedApp,False,,America/Bogota,,1751564870.9481158,whastapp,
,closedApp,False,,America/Bogota,,1751565176.183937,whastapp,
,closedApp,False,,America/Bogota,,1751565221.1732888,whastapp,
,closedApp,False,,America/Bogota,,1751566323.29262,whastapp,
,closedApp,False,,America/Bogota,,1751566362.552476,whastapp,
,closedApp,False,,America/Bogota,,1751566400.1568332,whastapp,
,closedApp,False,,America/Bogota,,1751566655.022474,whastapp,
,closedApp,False,,America/Bogota,,1751566794.426282,whastapp,
,closedApp,False,,America/Bogota,,1751567331.632282,whastapp,
,closedApp,False,,America/Bogota,,1751567954.061839,whastapp,
,closedApp,False,,America/Bogota,,1751568517.795319,whastapp,
,closedApp,False,,America/Bogota,,1751568834.330389,whastapp,
,closedApp,False,,America/Bogota,,1751568910.691411,whastapp,
,closedApp,False,,America/Bogota,,1751569167.417475,whastapp,
,closedApp,False,,America/Bogota,,1751569173.378243,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751569545.530803,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751569671.903825,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751569679.884387,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751569735.26125,whastapp,
,closedApp,False,,America/Bogota,,1751569806.722591,whastapp,
,closedApp,False,,America/Bogota,,1751569839.334338,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751569921.807074,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751570466.6996322,whastapp,360.0
,closedApp,False,,America/Bogota,,1751570548.938774,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751570632.92211,safari,900.0
,closedApp,False,,America/Bogota,,1751570651.191976,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751571329.144946,whastapp,900.0
,closedApp,False,,America/Bogota,,1751571384.348907,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751571448.555859,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751571545.027412,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751572462.580373,safari,300.0
breathingExercise,dismissedAppOpening,True,,America/Bogota,6.0,1751572843.708117,safari,
,closedApp,False,,America/Bogota,,1751572467.011888,safari,
,closedApp,False,,America/Bogota,,1751572563.649249,safari,
,closedApp,False,,America/Bogota,,1751572634.919692,safari,
,closedApp,False,,America/Bogota,,1751572845.327162,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751572852.56389,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751572863.018661,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751572867.07741,spotify,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751572887.329823,spotify,
,closedApp,False,,America/Bogota,,1751572887.979341,spotify,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751572907.412833,safari,720.0
,closedApp,False,,America/Bogota,,1751573192.664906,safari,
,closedApp,False,,America/Bogota,,1751573583.4383469,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751573593.7589011,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751573646.563201,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751573718.340204,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751574235.299012,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751574518.340661,whastapp,900.0
,closedApp,False,,America/Bogota,,1751574526.500867,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751575977.644541,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751575989.290559,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751576131.653257,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751576275.413409,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751576911.441177,whastapp,900.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751580960.121937,whastapp,
,closedApp,False,,America/Bogota,,1751577035.126348,whastapp,
,closedApp,False,,America/Bogota,,1751577076.442997,whastapp,
,closedApp,False,,America/Bogota,,1751577162.1509562,whastapp,
,closedApp,False,,America/Bogota,,1751577795.500216,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751582187.3049622,whastapp,900.0
,closedApp,False,,America/Bogota,,1751582369.051765,whastapp,
,closedApp,False,,America/Bogota,,1751582735.353541,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751582879.2790961,whastapp,780.0
,closedApp,False,,America/Bogota,,1751582941.584974,whastapp,
,closedApp,False,,America/Bogota,,1751584465.0338159,whastapp,
,closedApp,False,,America/Bogota,,1751584556.618792,whastapp,
,closedApp,False,,America/Bogota,,1751584731.1540442,whastapp,
,closedApp,False,,America/Bogota,,1751584917.047565,whastapp,
,closedApp,False,,America/Bogota,,1751584996.5357718,whastapp,
,closedApp,False,,America/Bogota,,1751585037.8749151,whastapp,
,closedApp,False,,America/Bogota,,1751585102.0672379,whastapp,
,closedApp,False,,America/Bogota,,1751585918.280854,whastapp,
,closedApp,False,,America/Bogota,,1751586053.547385,whastapp,
,closedApp,False,,America/Bogota,,1751586109.099265,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751586159.59389,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751586229.842257,safari,900.0
,closedApp,False,,America/Bogota,,1751586370.154345,safari,
,closedApp,False,,America/Bogota,,1751586473.314117,safari,
,closedApp,False,,America/Bogota,,1751586765.311938,whastapp,
,closedApp,False,,America/Bogota,,1751587007.1041389,whastapp,
,closedApp,False,,America/Bogota,,1751587107.60854,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751587294.9433541,whastapp,780.0
,closedApp,False,,America/Bogota,,1751587311.434478,whastapp,
,closedApp,False,,America/Bogota,,1751587579.479707,whastapp,
,closedApp,False,,America/Bogota,,1751587612.428541,whastapp,
,closedApp,False,,America/Bogota,,1751587674.835415,whastapp,
,closedApp,False,,America/Bogota,,1751587755.905263,whastapp,
,closedApp,False,,America/Bogota,,1751587873.276717,whastapp,
,closedApp,False,,America/Bogota,,1751588012.354778,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751588259.9181352,whastapp,
,closedApp,False,,America/Bogota,,1751588349.623627,whastapp,
,closedApp,False,,America/Bogota,,1751588465.823637,whastapp,
,closedApp,False,,America/Bogota,,1751588534.554226,whastapp,
,closedApp,False,,America/Bogota,,1751588722.408649,whastapp,
,closedApp,False,,America/Bogota,,1751588768.860269,whastapp,
,closedApp,False,,America/Bogota,,1751588795.1893911,whastapp,
,closedApp,False,,America/Bogota,,1751588987.667094,whastapp,
,closedApp,False,,America/Bogota,,1751589373.4023561,whastapp,
,closedApp,False,,America/Bogota,,1751590697.812253,whastapp,
,closedApp,False,,America/Bogota,,1751590794.778511,whastapp,
,closedApp,False,,America/Bogota,,1751590863.3616328,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751593630.523727,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751593748.0423331,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751593752.6585732,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751594372.5613499,whastapp,900.0
,closedApp,False,,America/Bogota,,1751594712.4300818,spotify,
,closedApp,False,,America/Bogota,,1751594529.7612329,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751594750.480091,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751596388.017508,whastapp,
,closedApp,False,,America/Bogota,,1751596661.005945,whastapp,
,closedApp,False,,America/Bogota,,1751598511.060205,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751598762.145705,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751598769.038667,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751598775.5593529,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751599467.2634668,whastapp,780.0
,closedApp,False,,America/Bogota,,1751599510.83389,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751599789.593339,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751600380.283482,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751602375.5193272,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751602379.0254989,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751604585.017658,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751604612.986586,safari,900.0
,closedApp,False,,America/Bogota,,1751604950.361788,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751633034.447438,whastapp,780.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751634704.303358,spotify,
,closedApp,False,,America/Bogota,,1751633123.0297232,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751635979.225141,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751636063.206713,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751636343.1264238,whastapp,
,closedApp,False,,America/Bogota,,1751638912.7684379,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751641197.5100489,whastapp,840.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751642837.4188929,safari,840.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751642867.7614632,whastapp,
,closedApp,False,,America/Bogota,,1751642857.732086,safari,
,closedApp,False,,America/Bogota,,1751642860.744353,safari,
,closedApp,False,,America/Bogota,,1751641639.2088041,whastapp,
,closedApp,False,,America/Bogota,,1751642076.934085,whastapp,
,closedApp,False,,America/Bogota,,1751642312.628119,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751642934.827548,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751643239.968812,whastapp,60.0
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751643331.69842,whastapp,300.0
,closedApp,False,,America/Bogota,,1751643309.433857,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751643505.758379,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751643535.8362799,whastapp,900.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751644286.313497,whastapp,600.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751646491.537144,whastapp,780.0
,closedApp,False,,America/Bogota,,1751643616.282172,whastapp,
,closedApp,False,,America/Bogota,,1751643966.831419,whastapp,
,closedApp,False,,America/Bogota,,1751644152.576385,whastapp,
,closedApp,False,,America/Bogota,,1751644312.831572,whastapp,
,closedApp,False,,America/Bogota,,1751644487.32495,whastapp,
,closedApp,False,,America/Bogota,,1751644577.1377301,whastapp,
,closedApp,False,,America/Bogota,,1751644641.078333,whastapp,
,closedApp,False,,America/Bogota,,1751644788.67305,whastapp,
,closedApp,False,,America/Bogota,,1751646537.3630571,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751646757.045063,whastapp,840.0
,closedApp,False,,America/Bogota,,1751646936.799121,whastapp,
,closedApp,False,,America/Bogota,,1751647183.998996,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751647448.410439,whastapp,780.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751647678.741472,whastapp,
,closedApp,False,,America/Bogota,,1751647774.960366,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751647885.558343,whastapp,900.0
,closedApp,False,,America/Bogota,,1751647933.424701,whastapp,
,closedApp,False,,America/Bogota,,1751648018.526551,whastapp,
,closedApp,False,,America/Bogota,,1751649138.360488,whastapp,
,closedApp,False,,America/Bogota,,1751649636.641572,whastapp,
,closedApp,False,,America/Bogota,,1751649672.068212,whastapp,
,closedApp,False,,America/Bogota,,1751649675.209834,whastapp,
,closedApp,False,,America/Bogota,,1751649696.647838,whastapp,
,closedApp,False,,America/Bogota,,1751649745.874471,whastapp,
,closedApp,False,,America/Bogota,,1751649754.1542192,whastapp,
,closedApp,False,,America/Bogota,,1751649843.1617641,whastapp,
,closedApp,False,,America/Bogota,,1751650014.060338,whastapp,
,closedApp,False,,America/Bogota,,1751650173.079615,whastapp,
,closedApp,False,,America/Bogota,,1751650431.104022,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751650686.542587,whastapp,780.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751650910.2712321,whastapp,900.0
,closedApp,False,,America/Bogota,,1751650676.359555,whastapp,
,closedApp,False,,America/Bogota,,1751650710.7993898,whastapp,
,closedApp,False,,America/Bogota,,1751650816.105671,whastapp,
,closedApp,False,,America/Bogota,,1751650990.987756,whastapp,
,closedApp,False,,America/Bogota,,1751651060.1929111,whastapp,
,closedApp,False,,America/Bogota,,1751651082.739357,whastapp,
,closedApp,False,,America/Bogota,,1751652008.383539,whastapp,
,closedApp,False,,America/Bogota,,1751652205.273325,whastapp,
,closedApp,False,,America/Bogota,,1751652216.244632,whastapp,
,closedApp,False,,America/Bogota,,1751652665.679761,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751652669.255234,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751652675.844479,safari,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751652685.706954,safari,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751652849.763149,whastapp,840.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751654021.179729,whastapp,780.0
,closedApp,False,,America/Bogota,,1751652877.872662,whastapp,
,closedApp,False,,America/Bogota,,1751653502.690721,whastapp,
,closedApp,False,,America/Bogota,,1751653638.4989629,whastapp,
,closedApp,False,,America/Bogota,,1751654062.143714,whastapp,
,closedApp,False,,America/Bogota,,1751654191.7259011,whastapp,
,closedApp,False,,America/Bogota,,1751654293.198942,whastapp,
,closedApp,False,,America/Bogota,,1751654454.9977698,whastapp,
,closedApp,False,,America/Bogota,,1751655850.768451,whastapp,
,closedApp,False,,America/Bogota,,1751655927.985326,whastapp,
,closedApp,False,,America/Bogota,,1751655988.9082088,whastapp,
,closedApp,False,,America/Bogota,,1751656100.0719938,whastapp,
,closedApp,False,,America/Bogota,,1751656253.08561,whastapp,
breathingExercise,openedApp,True,Stay In the Loop,America/Bogota,6.0,1751658623.202101,whastapp,900.0
,closedApp,False,,America/Bogota,,1751658595.148494,whastapp,
,closedApp,False,,America/Bogota,,1751658660.009951,whastapp,
,closedApp,False,,America/Bogota,,1751659400.942759,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751660490.068869,safari,840.0
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751661076.512123,whastapp,780.0
,closedApp,False,,America/Bogota,,1751660541.254997,safari,
,closedApp,False,,America/Bogota,,1751661288.202765,whastapp,
,closedApp,False,,America/Bogota,,1751661620.162067,whastapp,
,closedApp,False,,America/Bogota,,1751661793.44683,whastapp,
,closedApp,False,,America/Bogota,,1751662073.3466702,whastapp,
,closedApp,False,,America/Bogota,,1751662340.88258,whastapp,
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751662819.771189,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751663969.437757,whastapp,900.0
,closedApp,False,,America/Bogota,,1751663986.963602,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751664166.857898,whastapp,480.0
,closedApp,False,,America/Bogota,,1751664346.378761,whastapp,
,closedApp,False,,America/Bogota,,1751664375.078251,whastapp,
,closedApp,False,,America/Bogota,,1751665019.111106,whastapp,
,closedApp,False,,America/Bogota,,1751665564.010491,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751665933.132924,whastapp,720.0
,closedApp,False,,America/Bogota,,1751665965.8123631,whastapp,
,closedApp,False,,America/Bogota,,1751666079.684067,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751666198.70795,whastapp,840.0
,closedApp,False,,America/Bogota,,1751666239.45065,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751666413.344417,whastapp,780.0
breathingExercise,dismissedAppOpening,False,,America/Bogota,6.0,1751666882.178999,whastapp,
,closedApp,False,,America/Bogota,,1751666445.059737,whastapp,
,closedApp,False,,America/Bogota,,1751666474.922018,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751667119.449434,whastapp,840.0
,closedApp,False,,America/Bogota,,1751667167.382652,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751667891.29789,whastapp,900.0
,closedApp,False,,America/Bogota,,1751667934.216188,whastapp,
,closedApp,False,,America/Bogota,,1751668014.545028,whastapp,
breathingExercise,openedApp,False,Stay In the Loop,America/Bogota,6.0,1751668265.455656,whastapp,780.0
