app,isReIntervention,timezone,interventionDuration,interventionType,resolution,timestamp
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751920838.7407532
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751921247.457134
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751955096.223518
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751965156.012097
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751965402.723079
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751967810.734655
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751968717.914062
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751969405.139286
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751969798.607538
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751969889.3504481
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751970085.185025
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751970223.241061
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751971400.4910522
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751972888.947719
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751980284.670773
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751980378.7520561
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751980440.207339
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751980945.006579
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751982203.240241
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1751982322.7162771
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751986748.296839
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1751992194.174642
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752002804.127711
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752006157.090526
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752006173.4398131
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752006716.0177832
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752007333.671387
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752047330.306354
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752047447.6852288
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752049557.180949
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752049796.304339
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752052738.755553
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752052863.717029
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752053777.0639858
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752053834.1798692
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752055516.738346
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752059363.1748428
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752059480.773381
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752060563.147264
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752063491.0350862
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752080376.1289701
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752080571.111785
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752081505.642177
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752081629.9576712
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752082390.3861809
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752083894.6170468
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752084937.466288
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752084979.845271
instagram,False,Europe/Paris,6,breathingExercise,dismissedAppOpening,1752085934.0894852
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752086187.3034592
instagram,False,Europe/Paris,6,breathingExercise,openedApp,1752086822.5871658
