interventionType,timezone,isReIntervention,timestamp,app,resolution,interventionDuration,timeIntervalUntilReIntervention,purpose
askForTimeLimit,America/Cancun,False,1753071637.43588,youtube,openedApp,3.0,960.0,
breathingExercise,America/Cancun,True,1753072634.766416,youtube,openedApp,3.0,1380.0,Mensaje
askForTimeLimit,America/Cancun,False,1753073737.9249802,youtube,openedApp,3.0,1260.0,
askForTimeLimit,America/Cancun,False,1753074619.638071,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753074624.775711,youtube,openedApp,3.0,60.0,
breathingExercise,America/Cancun,True,1753074697.316125,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753075485.1691818,youtube,openedApp,3.0,1740.0,
askForTimeLimit,America/Cancun,False,1753077890.867815,youtube,openedApp,3.0,960.0,
breathingExercise,America/Cancun,False,1753101220.445782,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753102142.914635,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753102150.482368,youtube,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753116866.614472,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753116961.290606,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753117007.837153,instagram,openedApp,3.0,,Mensaje
askForTimeLimit,America/Cancun,False,1753118035.663482,clashRoyale,openedApp,3.0,420.0,
breathingExercise,America/Cancun,True,1753118468.076939,clashRoyale,openedApp,3.0,1500.0,Escapar / Evitar
askForTimeLimit,America/Cancun,False,1753118897.383912,clashRoyale,openedApp,3.0,780.0,
breathingExercise,America/Cancun,False,1753119729.315638,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753121078.417203,instagram,openedApp,3.0,,Relajarse
breathingExercise,America/Cancun,False,1753121777.0518079,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753122144.99684,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753123346.54179,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753124100.47064,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753124108.863003,clashRoyale,openedApp,3.0,780.0,
askForTimeLimit,America/Cancun,False,1753124613.727299,clashRoyale,openedApp,3.0,420.0,
askForTimeLimit,America/Cancun,False,1753125092.1384501,clashRoyale,openedApp,3.0,420.0,
askForTimeLimit,America/Cancun,False,1753125116.255316,clashRoyale,openedApp,3.0,420.0,
askForTimeLimit,America/Cancun,False,1753131553.922926,youtube,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753131560.6970081,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753131572.211979,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753132843.017706,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753133313.7028918,instagram,openedApp,3.0,,Relajarse
breathingExercise,America/Cancun,False,1753136729.840843,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753136735.606066,youtube,openedApp,3.0,1440.0,
breathingExercise,America/Cancun,True,1753138195.538635,youtube,openedApp,3.0,1980.0,Mensaje
breathingExercise,America/Cancun,True,1753140178.6053,youtube,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753140193.05773,youtube,openedApp,3.0,1560.0,Aburrido
askForTimeLimit,America/Cancun,False,1753141672.054278,youtube,openedApp,3.0,660.0,
breathingExercise,America/Cancun,False,1753141834.319572,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753142183.096394,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753142188.937926,youtube,openedApp,3.0,1860.0,
breathingExercise,America/Cancun,False,1753149903.658535,instagram,openedApp,3.0,,Mensaje
askForTimeLimit,America/Cancun,False,1753150046.605828,youtube,openedApp,3.0,660.0,
askForTimeLimit,America/Cancun,False,1753150080.7653298,youtube,openedApp,3.0,960.0,
breathingExercise,America/Cancun,True,1753151059.985303,youtube,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753151082.5808392,youtube,openedApp,3.0,900.0,Mensaje
breathingExercise,America/Cancun,True,1753151999.556793,youtube,openedApp,3.0,840.0,Entretenimiento
breathingExercise,America/Cancun,True,1753152850.030235,youtube,openedApp,3.0,1320.0,Aburrido
askForTimeLimit,America/Cancun,False,1753153026.068645,youtube,openedApp,3.0,720.0,
askForTimeLimit,America/Cancun,False,1753153154.002616,youtube,openedApp,3.0,60.0,
breathingExercise,America/Cancun,True,1753153237.328507,youtube,openedApp,3.0,2040.0,Entretenimiento
askForTimeLimit,America/Cancun,False,1753153346.285839,youtube,openedApp,3.0,1500.0,
askForTimeLimit,America/Cancun,False,1753153633.924344,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753153637.240298,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753153642.17454,youtube,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753154318.500629,instagram,openedApp,3.0,,Aburrido
breathingExercise,America/Cancun,False,1753157499.317738,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753158630.582715,instagram,openedApp,3.0,,Aburrido
breathingExercise,America/Cancun,False,1753158712.8680182,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753158744.4303432,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753158950.75757,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753159477.359274,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753159491.125945,youtube,openedApp,3.0,780.0,
breathingExercise,America/Cancun,False,1753159946.774002,instagram,openedApp,3.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753161826.375012,instagram,openedApp,3.0,,Mantente Informado
breathingExercise,America/Cancun,False,1753161991.665242,instagram,openedApp,3.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753162237.58688,instagram,openedApp,3.0,,Entretenimiento
breathingExercise,America/Cancun,False,1753163185.0002298,instagram,openedApp,3.0,,Entretenimiento
breathingExercise,America/Cancun,False,1753163249.853903,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753163252.940236,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753163268.594809,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753165300.586096,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753171331.881119,youtube,openedApp,3.0,960.0,
askForTimeLimit,America/Cancun,False,1753173117.801601,youtube,openedApp,3.0,840.0,
askForTimeLimit,America/Cancun,False,1753188655.054043,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753189877.1093931,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753189885.341006,youtube,openedApp,3.0,900.0,
breathingExercise,America/Cancun,True,1753190798.707556,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753198380.430605,clashRoyale,openedApp,3.0,420.0,
breathingExercise,America/Cancun,True,1753198916.128076,clashRoyale,openedApp,3.0,900.0,Escapar / Evitar
askForTimeLimit,America/Cancun,False,1753199348.1597838,youtube,openedApp,3.0,960.0,
askForTimeLimit,America/Cancun,False,1753200179.87965,clashRoyale,openedApp,3.0,420.0,
breathingExercise,America/Cancun,True,1753201157.1444721,clashRoyale,openedApp,3.0,1080.0,Escapar / Evitar
askForTimeLimit,America/Cancun,False,1753201539.4724212,clashRoyale,openedApp,3.0,420.0,
askForTimeLimit,America/Cancun,False,1753201852.739502,clashRoyale,openedApp,3.0,420.0,
askForTimeLimit,America/Cancun,False,1753215135.580936,clashRoyale,openedApp,3.0,840.0,
askForTimeLimit,America/Cancun,False,1753215717.475967,clashRoyale,openedApp,3.0,540.0,
askForTimeLimit,America/Cancun,False,1753216245.553924,clashRoyale,openedApp,3.0,720.0,
askForTimeLimit,America/Cancun,False,1753216761.135649,clashRoyale,openedApp,3.0,720.0,
askForTimeLimit,America/Cancun,False,1753217229.574819,clashRoyale,openedApp,3.0,660.0,
askForTimeLimit,America/Cancun,False,1753217719.250731,clashRoyale,openedApp,3.0,480.0,
askForTimeLimit,America/Cancun,False,1753217949.5620332,clashRoyale,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753227000.0077848,youtube,openedApp,3.0,600.0,
askForTimeLimit,America/Cancun,False,1753227018.602519,youtube,openedApp,3.0,600.0,
askForTimeLimit,America/Cancun,False,1753228705.367976,youtube,openedApp,3.0,780.0,
askForTimeLimit,America/Cancun,False,1753228933.8036408,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753230095.93136,youtube,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753230151.435604,youtube,openedApp,3.0,960.0,
askForTimeLimit,America/Cancun,False,1753230620.887055,youtube,openedApp,3.0,1080.0,
askForTimeLimit,America/Cancun,False,1753233952.4742699,youtube,openedApp,3.0,900.0,
askForTimeLimit,America/Cancun,False,1753239628.419553,youtube,openedApp,3.0,1020.0,
askForTimeLimit,America/Cancun,False,1753240906.6466022,youtube,openedApp,3.0,1500.0,
askForTimeLimit,America/Cancun,False,1753241442.163507,youtube,openedApp,3.0,660.0,
breathingExercise,America/Cancun,False,1753272830.936634,instagram,openedApp,3.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753272964.231639,instagram,openedApp,3.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753285705.216267,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753285817.042712,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753286588.758761,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753286746.789428,youtube,openedApp,3.0,720.0,
breathingExercise,America/Cancun,False,1753287489.584569,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753287931.07027,instagram,openedApp,3.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753288797.153129,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753289631.1039,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753290572.632189,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753290846.618443,instagram,dismissedAppOpening,3.0,,
breathingExercise,America/Cancun,False,1753290952.3953419,instagram,openedApp,3.0,,Mensaje
breathingExercise,America/Cancun,False,1753291211.211186,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753291245.330735,clashRoyale,openedApp,3.0,720.0,
breathingExercise,America/Cancun,False,1753291762.0796552,instagram,dismissedAppOpening,3.0,,
askForTimeLimit,America/Cancun,False,1753291766.812769,clashRoyale,openedApp,3.0,720.0,
askForTimeLimit,America/Cancun,False,1753291840.435511,clashRoyale,openedApp,3.0,660.0,
askForTimeLimit,America/Cancun,False,1753292178.217805,clashRoyale,openedApp,3.0,540.0,
askForTimeLimit,America/Cancun,False,1753293102.700074,clashRoyale,openedApp,3.0,900.0,
askForTimeLimit,America/Cancun,False,1753293350.804398,clashRoyale,openedApp,3.0,780.0,
askForTimeLimit,America/Cancun,False,1753293692.404521,clashRoyale,openedApp,3.0,840.0,
askForTimeLimit,America/Cancun,False,1753294231.178765,clashRoyale,openedApp,3.0,780.0,
breathingExercise,America/Cancun,True,1753295024.280875,clashRoyale,openedApp,3.0,960.0,Mensaje
askForTimeLimit,America/Cancun,False,1753295707.375619,clashRoyale,openedApp,3.0,780.0,
askForTimeLimit,America/Cancun,False,1753296383.008781,clashRoyale,openedApp,3.0,600.0,
breathingExercise,America/Cancun,True,1753296994.643497,clashRoyale,openedApp,3.0,1620.0,Aburrido
askForTimeLimit,America/Cancun,False,1753297631.455915,clashRoyale,openedApp,3.0,780.0,
askForTimeLimit,America/Cancun,False,1753302920.376628,clashRoyale,openedApp,3.0,1140.0,
breathingExercise,America/Cancun,False,1753303606.169841,instagram,openedApp,6.0,,Aburrido
breathingExercise,America/Cancun,False,1753304083.582659,instagram,openedApp,6.0,,Mensaje
breathingExercise,America/Cancun,False,1753309389.077393,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753312473.5066981,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753315949.650618,youtube,openedApp,6.0,720.0,
breathingExercise,America/Cancun,False,1753318490.8668451,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753319889.665492,safari,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753320512.521169,youtube,openedApp,6.0,840.0,
askForTimeLimit,America/Cancun,False,1753320839.071182,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753320849.198069,youtube,openedApp,6.0,1020.0,
askForTimeLimit,America/Cancun,False,1753321076.055554,youtube,openedApp,6.0,1140.0,
askForTimeLimit,America/Cancun,False,1753321313.2735062,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753321314.948518,youtube,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753321388.5060449,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Cancun,False,1753321448.21238,youtube,openedApp,6.0,960.0,
askForTimeLimit,America/Cancun,False,1753321785.9331,youtube,openedApp,6.0,1920.0,
breathingExercise,America/Cancun,False,1753365160.036845,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Cancun,False,1753365209.392467,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753365499.080439,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753365733.8557348,youtube,openedApp,6.0,780.0,
askForTimeLimit,America/Cancun,False,1753366833.2200289,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753367345.490602,youtube,openedApp,6.0,780.0,
askForTimeLimit,America/Cancun,False,1753367458.4679708,youtube,openedApp,6.0,960.0,
askForTimeLimit,America/Cancun,False,1753367493.260366,youtube,openedApp,6.0,540.0,
askForTimeLimit,America/Cancun,False,1753367763.892858,youtube,openedApp,6.0,1080.0,
askForTimeLimit,America/Cancun,False,1753368085.6102781,youtube,openedApp,6.0,600.0,
breathingExercise,America/Cancun,False,1753368314.867142,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753368366.7643728,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753368455.26071,youtube,openedApp,6.0,300.0,
askForTimeLimit,America/Cancun,False,1753369511.524921,youtube,openedApp,6.0,780.0,
breathingExercise,America/Cancun,True,1753370319.385789,youtube,openedApp,6.0,1320.0,Escapar / Evitar
breathingExercise,America/Cancun,False,1753381180.285637,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753381537.6208081,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753381572.1706262,youtube,openedApp,6.0,300.0,
askForTimeLimit,America/Cancun,False,1753381591.992064,youtube,openedApp,6.0,360.0,
askForTimeLimit,America/Cancun,False,1753381675.873568,youtube,openedApp,6.0,300.0,
askForTimeLimit,America/Cancun,False,1753381709.241761,youtube,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753384369.255157,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753386571.641634,clashRoyale,openedApp,6.0,720.0,
breathingExercise,America/Cancun,False,1753387321.9799,clashRoyale,openedApp,6.0,1620.0,Mensaje
askForTimeLimit,America/Cancun,False,1753388115.869576,youtube,openedApp,6.0,600.0,
askForTimeLimit,America/Cancun,False,1753388271.507153,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753388914.408927,clashRoyale,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753389330.792351,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753389430.949899,youtube,openedApp,6.0,600.0,
askForTimeLimit,America/Cancun,False,1753389477.335104,youtube,openedApp,6.0,600.0,
askForTimeLimit,America/Cancun,False,1753389884.592771,youtube,openedApp,6.0,2520.0,
askForTimeLimit,America/Cancun,False,1753390984.497112,youtube,openedApp,6.0,660.0,
breathingExercise,America/Cancun,False,1753391214.971702,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Cancun,False,1753391404.501519,clashRoyale,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753391904.1137729,clashRoyale,openedApp,6.0,420.0,
askForTimeLimit,America/Cancun,False,1753392137.4912739,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Cancun,False,1753392531.414612,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Cancun,False,1753392827.747575,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Cancun,False,1753393161.793593,youtube,openedApp,6.0,600.0,
askForTimeLimit,America/Cancun,False,1753393191.265627,youtube,openedApp,6.0,420.0,
breathingExercise,America/Cancun,False,1753393865.459975,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753402639.047833,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Cancun,False,1753403041.969012,instagram,openedApp,6.0,,Publicar algo
breathingExercise,America/Cancun,False,1753403801.599659,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Cancun,False,1753405912.663162,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Cancun,False,1753405973.329424,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Cancun,False,1753406067.106965,instagram,openedApp,6.0,,No puedo dormir
askForTimeLimit,America/Cancun,False,1753406114.9904761,youtube,openedApp,6.0,720.0,
breathingExercise,America/Cancun,False,1753408726.021134,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753409008.337747,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753409035.6344981,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753409201.215279,youtube,openedApp,6.0,780.0,
askForTimeLimit,America/Cancun,False,1753409310.768485,youtube,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753409317.800904,youtube,openedApp,6.0,840.0,
askForTimeLimit,America/Cancun,False,1753409637.3768811,youtube,openedApp,6.0,960.0,
askForTimeLimit,America/Cancun,False,1753410720.136335,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753410894.4062982,youtube,openedApp,6.0,1020.0,
askForTimeLimit,America/Cancun,False,1753411789.842444,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753412131.4119859,youtube,openedApp,6.0,960.0,
breathingExercise,America/Cancun,False,1753441407.953785,instagram,openedApp,6.0,,Mensaje
askForTimeLimit,America/Cancun,False,1753443237.169514,youtube,openedApp,6.0,780.0,
askForTimeLimit,America/Cancun,False,1753444164.6615791,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Cancun,False,1753444820.765744,youtube,openedApp,6.0,1020.0,
breathingExercise,America/Cancun,False,1753450958.979706,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Cancun,False,1753452398.1747189,youtube,openedApp,6.0,780.0,
breathingExercise,America/Cancun,False,1753455098.216866,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Cancun,False,1753483161.453361,instagram,openedApp,6.0,,Mensaje
breathingExercise,America/Cancun,False,1753484502.9194632,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753494749.407424,instagram,openedApp,6.0,,Aburrido
breathingExercise,America/Cancun,False,1753501565.442421,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753501569.823154,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Cancun,False,1753537780.607322,instagram,openedApp,6.0,,Mensaje
askForTimeLimit,America/Cancun,False,1753538191.930519,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Cancun,False,1753538208.783319,youtube,openedApp,6.0,480.0,
askForTimeLimit,America/Cancun,False,1753541319.474553,youtube,openedApp,6.0,840.0,
breathingExercise,America/Cancun,True,1753542182.424973,youtube,openedApp,6.0,1320.0,Escapar / Evitar
askForTimeLimit,America/Cancun,False,1753544495.991939,clashRoyale,openedApp,6.0,420.0,
breathingExercise,America/Cancun,False,1753546890.476591,instagram,openedApp,6.0,,Mensaje
breathingExercise,America/Cancun,False,1753548705.988278,instagram,openedApp,6.0,,Aburrido
breathingExercise,America/Cancun,False,1753551168.314659,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Cancun,False,1753551896.5382829,instagram,openedApp,6.0,,Relajarse
breathingExercise,America/Merida,False,1753564771.228105,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753569285.0347939,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753569303.6450338,instagram,openedApp,6.0,,Aburrido
breathingExercise,America/Merida,False,1753570361.3260741,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753581396.757931,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753581553.23894,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753587271.0928621,youtube,openedApp,6.0,720.0,
askForTimeLimit,America/Merida,False,1753588289.5494242,youtube,openedApp,6.0,660.0,
breathingExercise,America/Merida,False,1753589148.549309,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753590006.163148,youtube,openedApp,6.0,300.0,
askForTimeLimit,America/Merida,False,1753590058.6199632,youtube,openedApp,6.0,300.0,
askForTimeLimit,America/Merida,False,1753590075.4156451,youtube,openedApp,6.0,300.0,
askForTimeLimit,America/Merida,False,1753590202.0790858,youtube,openedApp,6.0,420.0,
breathingExercise,America/Merida,False,1753623713.065359,instagram,openedApp,6.0,,No puedo dormir
askForTimeLimit,America/Merida,False,1753624758.229861,clashRoyale,openedApp,6.0,600.0,
askForTimeLimit,America/Merida,False,1753625020.412595,clashRoyale,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753625476.609713,clashRoyale,openedApp,6.0,420.0,
askForTimeLimit,America/Merida,False,1753626319.401167,youtube,openedApp,6.0,660.0,
askForTimeLimit,America/Merida,False,1753627127.474187,clashRoyale,openedApp,6.0,600.0,
askForTimeLimit,America/Merida,False,1753627390.095617,clashRoyale,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753627858.761053,clashRoyale,openedApp,6.0,480.0,
askForTimeLimit,America/Merida,False,1753628193.5525799,clashRoyale,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753628704.151017,clashRoyale,openedApp,6.0,420.0,
askForTimeLimit,America/Merida,False,1753629496.0925531,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753630003.1118221,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753630562.269403,clashRoyale,openedApp,6.0,480.0,
askForTimeLimit,America/Merida,False,1753631362.547145,youtube,openedApp,6.0,2340.0,
breathingExercise,America/Merida,False,1753635275.041261,instagram,openedApp,6.0,,Mensaje
askForTimeLimit,America/Merida,False,1753640908.581814,clashRoyale,openedApp,6.0,420.0,
askForTimeLimit,America/Merida,False,1753641121.842592,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753641314.168191,clashRoyale,openedApp,6.0,480.0,
breathingExercise,America/Merida,False,1753646450.579047,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753647664.783015,clashRoyale,openedApp,6.0,780.0,
breathingExercise,America/Merida,False,1753648216.087538,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753648271.283798,clashRoyale,openedApp,6.0,780.0,
askForTimeLimit,America/Merida,False,1753650008.106121,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753650246.669045,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753650485.899605,clashRoyale,openedApp,6.0,360.0,
breathingExercise,America/Merida,False,1753653507.0133982,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1753661799.01046,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753663500.709268,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753663762.306007,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753663796.115207,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753664035.7149758,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753664243.907165,clashRoyale,openedApp,6.0,840.0,
askForTimeLimit,America/Merida,False,1753664560.043404,clashRoyale,openedApp,6.0,360.0,
askForTimeLimit,America/Merida,False,1753664842.125911,clashRoyale,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753664847.3444262,clashRoyale,openedApp,6.0,420.0,
breathingExercise,America/Merida,False,1753666716.4539042,instagram,openedApp,6.0,,Escapar / Evitar
,America/Merida,False,1753670843.280607,facebook,closedApp,,,
,America/Merida,False,1753670953.04561,facebook,closedApp,,,
,America/Merida,False,1753670999.649454,facebook,closedApp,,,
,America/Merida,False,1753671002.51476,facebook,closedApp,,,
,America/Merida,False,1753671014.881884,facebook,closedApp,,,
,America/Merida,False,1753671152.082708,facebook,closedApp,,,
breathingExercise,America/Merida,False,1753671731.094287,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Merida,False,1753673178.0240269,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753674493.2843661,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753674512.018035,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753675845.251375,instagram,dismissedAppOpening,6.0,,
,America/Merida,False,1753674751.407524,facebook,closedApp,,,
breathingExercise,America/Merida,False,1753675866.058138,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753677438.478918,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753678499.6842809,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753704709.610764,instagram,openedApp,6.0,,Entretenimiento
askForTimeLimit,America/Merida,False,1753720731.948309,youtube,openedApp,6.0,720.0,
breathingExercise,America/Merida,False,1753721088.0064259,instagram,openedApp,6.0,,Entretenimiento
breathingExercise,America/Merida,False,1753726557.649246,instagram,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753726586.669714,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753727510.565633,safari,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753736329.810337,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753747257.3633919,instagram,openedApp,6.0,,Escapar / Evitar
breathingExercise,America/Merida,False,1753757096.145434,instagram,openedApp,6.0,,Mantente Informado
breathingExercise,America/Merida,False,1753757554.665691,instagram,dismissedAppOpening,6.0,,
askForTimeLimit,America/Merida,False,1753759252.055907,clashRoyale,openedApp,6.0,480.0,
askForTimeLimit,America/Merida,False,1753759384.503004,clashRoyale,dismissedAppOpening,6.0,,
breathingExercise,America/Merida,False,1753797732.662341,instagram,openedApp,6.0,,Escapar / Evitar
askForTimeLimit,America/Merida,False,1753798093.344592,youtube,openedApp,6.0,900.0,
askForTimeLimit,America/Merida,False,1753798795.688717,clashRoyale,dismissedAppOpening,6.0,,
