resolution,interventionDuration,isReIntervention,timezone,app,timestamp,interventionType,purpose,timeIntervalUntilReIntervention
openedApp,3.0,False,Europe/Tallinn,instagram,1753196596.578394,breathingExercise,Se détendre,
dismissedAppOpening,3.0,False,Europe/Tallinn,xhamster,1753198566.026033,breathingExercise,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753198580.0370069,askForTimeLimit,,2460.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753200365.780329,breathingExercise,Vérifier les likes,
openedApp,3.0,False,Europe/Tallinn,youtube,1753200844.9093199,breathingExercise,Divertissement,1920.0
openedApp,3.0,True,Europe/Tallinn,youtube,1753202782.4381762,breathingExercise,Ennuyé,2100.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753204588.768001,askForTimeLimit,,1740.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204658.4094582,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204677.5602942,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204715.768602,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204717.93557,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204726.410918,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204732.451442,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204734.3392901,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204738.525821,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204778.050324,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204806.382883,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204819.377987,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204826.467139,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204826.58126,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204827.492734,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753204838.819535,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753204840.7517529,askForTimeLimit,,1680.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753204994.099302,askForTimeLimit,,2100.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753205031.221041,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753205063.254663,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753205066.6601748,askForTimeLimit,,2220.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753205245.301182,askForTimeLimit,,1620.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753205383.545733,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753205391.765201,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753205393.688346,askForTimeLimit,,1680.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753205427.584724,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753205452.158297,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753205454.9615421,askForTimeLimit,,2160.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753205950.439779,askForTimeLimit,,2040.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753205995.432239,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753205997.847602,askForTimeLimit,,1140.0
dismissedAppOpening,3.0,False,Europe/Tallinn,microsoftTeams,1753206041.0172,askForTimeLimit,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753206237.768309,askForTimeLimit,,2520.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753206381.869128,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753206465.332487,,,
openedApp,3.0,False,Europe/Tallinn,youtube,1753206483.3956308,breathingExercise,Se détendre,2520.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753208934.470056,breathingExercise,Ennuyé,
openedApp,3.0,False,Europe/Tallinn,instagram,1753210993.749644,breathingExercise,Vérifier les likes,
openedApp,3.0,False,Europe/Tallinn,instagram,1753214789.804667,breathingExercise,Ennuyé,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753223417.9867759,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753223529.6445951,,,
closedApp,,False,Europe/Tallinn,xhamster,1753223530.5194921,,,
closedApp,,False,Europe/Tallinn,xhamster,1753223530.5633311,,,
closedApp,,False,Europe/Tallinn,xhamster,1753223530.5710979,,,
closedApp,,False,Europe/Tallinn,xhamster,1753223874.600908,,,
closedApp,,False,Europe/Tallinn,xhamster,1753224082.3943028,,,
openedApp,,False,Europe/Tallinn,instagram,1753282158.898642,,,
closedApp,,False,Europe/Tallinn,instagram,1753282338.898643,,,
dismissedAppOpening,,False,Europe/Tallinn,instagram,1753282338.898643,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753283774.539279,breathingExercise,Ennuyé,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753291021.965786,askForTimeLimit,,1380.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753291933.104986,askForTimeLimit,,1980.0
openedApp,3.0,False,Europe/Tallinn,facebook,1753292037.477165,breathingExercise,Divertissement,1740.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753292334.154038,breathingExercise,Éviter / Fuir,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753292662.251867,askForTimeLimit,,2340.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753293206.312974,askForTimeLimit,,1680.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753293270.807389,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753293283.690785,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753293291.369102,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753293294.858855,askForTimeLimit,,2100.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753294211.788986,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753294227.164715,breathingExercise,Vérifier les likes,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753294293.5590792,askForTimeLimit,,1320.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753294321.132361,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753294335.809046,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753294372.603159,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753294375.303777,askForTimeLimit,,1440.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753294395.566983,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753294415.445854,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753294423.153058,askForTimeLimit,,2280.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753294502.170737,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753294551.584612,askForTimeLimit,,2280.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753294622.625299,askForTimeLimit,,1920.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753295187.716765,breathingExercise,Vérifier les likes,2340.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753295627.371712,breathingExercise,Publier quelque chose,2700.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753296651.420021,breathingExercise,Divertissement,2640.0
closedApp,,False,Europe/Tallinn,leMonde,1753300541.294374,,,
closedApp,,False,Europe/Tallinn,leMonde,1753300579.076432,,,
closedApp,,False,Europe/Tallinn,leMonde,1753300617.226231,,,
closedApp,,False,Europe/Tallinn,leMonde,1753300655.46656,,,
closedApp,,False,Europe/Tallinn,leMonde,1753300684.8462,,,
closedApp,,False,Europe/Tallinn,leMonde,1753300800.116537,,,
closedApp,,False,Europe/Tallinn,leMonde,1753300819.367477,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753300854.0421882,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753301081.318924,,,
closedApp,,False,Europe/Tallinn,xhamster,1753301082.096874,,,
closedApp,,False,Europe/Tallinn,xhamster,1753301082.123859,,,
closedApp,,False,Europe/Tallinn,xhamster,1753301082.133811,,,
closedApp,,False,Europe/Tallinn,xhamster,1753301269.483628,,,
closedApp,,False,Europe/Tallinn,xhamster,1753301293.775001,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753301489.836868,breathingExercise,Publier quelque chose,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753301889.291695,breathingExercise,Se détendre,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753302870.3254352,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753302871.241898,,,
closedApp,,False,Europe/Tallinn,xhamster,1753301930.2367811,,,
closedApp,,False,Europe/Tallinn,xhamster,1753302249.881217,,,
closedApp,,False,Europe/Tallinn,xhamster,1753302398.929215,,,
closedApp,,False,Europe/Tallinn,xhamster,1753302687.02701,,,
closedApp,,False,Europe/Tallinn,xhamster,1753302867.514804,,,
openedApp,3.0,False,Europe/Tallinn,youtube,1753305215.062654,breathingExercise,Divertissement,2520.0
openedApp,3.0,False,Europe/Tallinn,facebook,1753352061.941366,breathingExercise,Message,1140.0
openedApp,3.0,False,Europe/Tallinn,facebook,1753352115.94059,breathingExercise,Message,1140.0
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753357751.431817,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753357902.508995,,,
closedApp,,False,Europe/Tallinn,leMonde,1753361154.364994,,,
closedApp,,False,Europe/Tallinn,leMonde,1753361212.038188,,,
closedApp,,False,Europe/Tallinn,leMonde,1753361632.029148,,,
closedApp,,False,Europe/Tallinn,leMonde,1753361659.996585,,,
closedApp,,False,Europe/Tallinn,leMonde,1753361671.3008618,,,
closedApp,,False,Europe/Tallinn,leMonde,1753361720.948958,,,
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753361738.7085218,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753361834.292161,,,
closedApp,,False,Europe/Tallinn,leMonde,1753362084.96002,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753367157.7495499,breathingExercise,Éviter / Fuir,
openedApp,3.0,False,Europe/Tallinn,facebook,1753377920.094736,breathingExercise,Ennuyé,2400.0
openedApp,3.0,False,Europe/Tallinn,facebook,1753378049.1107259,breathingExercise,Publier quelque chose,1800.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753380336.40027,askForTimeLimit,,1080.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753380695.890564,askForTimeLimit,,960.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753380939.5572438,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,leMonde,1753381873.082824,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753382797.46261,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,leMonde,1753383095.48367,,,
closedApp,,False,Europe/Tallinn,leMonde,1753383117.916263,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753383791.934991,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,leMonde,1753384143.8325028,,,
closedApp,,False,Europe/Tallinn,leMonde,1753384177.3523889,,,
closedApp,,False,Europe/Tallinn,leMonde,1753384760.219053,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753385781.091275,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,leMonde,1753386306.348501,,,
closedApp,,False,Europe/Tallinn,leMonde,1753386325.514698,,,
closedApp,,False,Europe/Tallinn,leMonde,1753386351.931761,,,
closedApp,,False,Europe/Tallinn,leMonde,1753386441.3927011,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753386452.9150271,askForTimeLimit,,1560.0
closedApp,,False,Europe/Tallinn,leMonde,1753386514.7577372,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753386525.093956,breathingExercise,Vérifier les likes,
closedApp,,False,Europe/Tallinn,quora,1753386852.130204,,,
closedApp,,False,Europe/Tallinn,xhamster,1753386550.613888,,,
closedApp,,False,Europe/Tallinn,xhamster,1753386551.65126,,,
closedApp,,False,Europe/Tallinn,xhamster,1753386551.711608,,,
closedApp,,False,Europe/Tallinn,xhamster,1753386551.751864,,,
closedApp,,False,Europe/Tallinn,xhamster,1753386745.137796,,,
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753387041.029973,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753387118.633275,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753387122.254074,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753387127.728531,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753387414.508576,askForTimeLimit,,1680.0
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753388097.8975039,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753388213.962758,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753388242.115553,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753388265.3887591,,,
closedApp,,False,Europe/Tallinn,xhamster,1753388276.7652621,,,
closedApp,,False,Europe/Tallinn,xhamster,1753388435.469514,,,
closedApp,,False,Europe/Tallinn,xhamster,1753388611.399619,,,
closedApp,,False,Europe/Tallinn,xhamster,1753388645.22066,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753388732.441249,breathingExercise,Publier quelque chose,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753389823.482306,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,leMonde,1753391533.061266,,,
closedApp,,False,Europe/Tallinn,leMonde,1753391543.394319,,,
closedApp,,False,Europe/Tallinn,xhamster,1753389861.949446,,,
closedApp,,False,Europe/Tallinn,xhamster,1753390405.399342,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753391561.745175,breathingExercise,Se détendre,
closedApp,,False,Europe/Tallinn,xhamster,1753391582.590632,,,
closedApp,,False,Europe/Tallinn,xhamster,1753391583.346592,,,
closedApp,,False,Europe/Tallinn,xhamster,1753391583.384781,,,
closedApp,,False,Europe/Tallinn,xhamster,1753391583.398614,,,
closedApp,,False,Europe/Tallinn,xhamster,1753391973.390187,,,
closedApp,,False,Europe/Tallinn,xhamster,1753392126.5412478,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753393261.871386,askForTimeLimit,,480.0
closedApp,,False,Europe/Tallinn,leMonde,1753393307.1715941,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393400.2254128,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393433.7563639,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393434.99559,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393441.482102,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393472.610756,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393494.0835528,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393498.522995,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393505.8610191,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393588.4112139,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393604.536309,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393654.7423902,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393664.805077,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393673.899469,,,
closedApp,,False,Europe/Tallinn,leMonde,1753393696.3717542,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753423405.768063,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753423447.225438,,,
closedApp,,False,Europe/Tallinn,xhamster,1753423448.083725,,,
closedApp,,False,Europe/Tallinn,xhamster,1753423448.138993,,,
closedApp,,False,Europe/Tallinn,xhamster,1753423448.149568,,,
closedApp,,False,Europe/Tallinn,xhamster,1753423451.038616,,,
closedApp,,False,Europe/Tallinn,xhamster,1753423597.570409,,,
closedApp,,False,Europe/Tallinn,xhamster,1753423631.06361,,,
closedApp,,False,Europe/Tallinn,xhamster,1753423996.1422548,,,
openedApp,3.0,False,Europe/Tallinn,youtube,1753424040.399765,breathingExercise,Ennuyé,1380.0
closedApp,,False,Europe/Tallinn,leMonde,1753444786.613254,,,
closedApp,,False,Europe/Tallinn,leMonde,1753444863.384979,,,
openedApp,3.0,False,Europe/Tallinn,instagram,1753445236.1588159,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,leMonde,1753445437.8269382,,,
openedApp,3.0,False,Europe/Tallinn,facebook,1753452120.4370441,breathingExercise,Se détendre,1560.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753472227.725481,breathingExercise,Ennuyé,
openedApp,3.0,False,Europe/Tallinn,instagram,1753475688.194161,breathingExercise,Ennuyé,
closedApp,,False,Europe/Tallinn,linkedin,1753477029.157463,,,
closedApp,,False,Europe/Tallinn,linkedin,1753477032.799953,,,
closedApp,,False,Europe/Tallinn,linkedin,1753477039.6495662,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753477312.521556,askForTimeLimit,,1500.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753477460.938834,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,instagram,1753479005.3418899,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753480129.8372931,askForTimeLimit,,1620.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480188.889528,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480201.284729,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480227.667819,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480277.065055,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480746.427803,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480755.868859,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480764.549083,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480774.359966,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480782.739441,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480790.614867,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480791.2629352,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480805.991063,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480828.963836,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480874.084804,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753480874.9243631,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753480889.031324,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,twitter,1753502450.23974,,,
closedApp,,False,Europe/Tallinn,xhamster,1753480916.642302,,,
closedApp,,False,Europe/Tallinn,xhamster,1753480917.507437,,,
closedApp,,False,Europe/Tallinn,xhamster,1753480917.54979,,,
closedApp,,False,Europe/Tallinn,xhamster,1753480917.5739121,,,
closedApp,,False,Europe/Tallinn,xhamster,1753481092.954959,,,
openedApp,3.0,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753502748.239187,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753502753.6592789,,,
closedApp,,False,Europe/Tallinn,48E2496E-C92E-4364-97CE-7E66D65BABD3,1753502771.2486691,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753503436.7533178,askForTimeLimit,,1440.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753504300.808546,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753505516.330724,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753505554.916545,,,
closedApp,,False,Europe/Tallinn,xhamster,1753505556.150028,,,
closedApp,,False,Europe/Tallinn,xhamster,1753505556.169888,,,
closedApp,,False,Europe/Tallinn,xhamster,1753505556.178189,,,
closedApp,,False,Europe/Tallinn,xhamster,1753505716.263537,,,
closedApp,,False,Europe/Tallinn,xhamster,1753505949.6187491,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506011.442904,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506126.341776,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506321.226259,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506338.332923,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506380.3741121,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506386.970772,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506401.690999,,,
closedApp,,False,Europe/Tallinn,xhamster,1753506410.469039,,,
openedApp,3.0,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753506638.8186789,breathingExercise,Publier quelque chose,
closedApp,,False,Europe/Tallinn,E9D7EFED-BCD9-4066-B3FD-29477D23B6B4,1753506750.543147,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506761.682657,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506789.644561,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506806.395742,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506812.381815,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506839.912745,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506919.811017,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506943.509211,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506945.934071,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753506951.676786,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507015.085423,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507030.5753732,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507093.476059,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507103.898524,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507111.061734,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507113.129117,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507123.357634,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507135.085866,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753507166.987242,,,
openedApp,3.0,False,Europe/Tallinn,xhamster,1753507176.269589,breathingExercise,Divertissement,
closedApp,,False,Europe/Tallinn,xhamster,1753507468.4562678,,,
openedApp,3.0,False,Europe/Tallinn,youtube,1753508065.482312,breathingExercise,Divertissement,2280.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753511466.562047,breathingExercise,Éviter / Fuir,
openedApp,3.0,False,Europe/Tallinn,youtube,1753516176.186264,breathingExercise,Divertissement,2640.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753516379.3026,breathingExercise,Éviter / Fuir,2460.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753516666.202111,breathingExercise,Divertissement,2520.0
dismissedAppOpening,3.0,False,Europe/Tallinn,youtube,1753516666.446501,breathingExercise,,
openedApp,3.0,False,Europe/Tallinn,youtube,1753516773.202969,breathingExercise,Divertissement,2040.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753517135.4302778,breathingExercise,Divertissement,1860.0
dismissedAppOpening,3.0,False,Europe/Tallinn,youtube,1753518681.836224,breathingExercise,,
openedApp,3.0,False,Europe/Tallinn,youtube,1753518702.207605,breathingExercise,Ennuyé,2520.0
openedApp,3.0,False,Europe/Tallinn,youtube,1753518740.634107,breathingExercise,Se détendre,2280.0
openedApp,3.0,False,Europe/Tallinn,instagram,1753535848.266825,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,instagram,1753538170.123044,breathingExercise,Publier quelque chose,
openedApp,3.0,False,Europe/Tallinn,instagram,1753538594.036388,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,instagram,1753540260.723131,breathingExercise,Divertissement,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753540967.721686,askForTimeLimit,,1560.0
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753540988.805115,askForTimeLimit,,2340.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541007.396713,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541028.2798738,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541033.71418,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541123.0284119,,,
openedApp,3.0,False,Europe/Tallinn,microsoftTeams,1753541125.594625,askForTimeLimit,,1920.0
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541745.777516,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541980.583241,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541982.5362,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541982.668201,,,
closedApp,,False,Europe/Tallinn,1610EF4F-F1F9-48A4-809B-13671313A098,1753541991.304552,,,
