timestamp,isReIntervention,timezone,interventionType,interventionDuration,resolution,app,timeIntervalUntilReIntervention,purpose
1750054952.570698,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750058978.775229,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750060376.449027,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750060531.06082,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750069733.00542,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750075377.963604,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,180.0,Entertainment
1750079191.469696,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750082017.257298,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750082041.691097,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,780.0,Entertainment
1750082111.8220139,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750083044.355797,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750088705.2896109,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750091820.530443,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750097603.459197,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750097979.2274551,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750098219.783191,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750100432.823945,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750100941.52991,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750100945.8375769,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750101146.047884,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750102157.176718,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750102511.569535,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750105750.157843,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750106383.9857059,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750107656.808119,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Message
1750109327.725477,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750109393.565234,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750109677.6634068,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Can’t sleep
1750136450.09944,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750137038.485585,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750137124.447505,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750138913.7608829,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750139838.248708,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Message
1750140096.689437,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750156296.870082,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,780.0,Message
1750157455.652955,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750158863.978092,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750162675.370291,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750167091.382541,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750169324.814958,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750173035.11976,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Message
1750177934.004315,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750179890.720778,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750184457.775805,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750190117.3578281,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750191174.294273,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750192031.811496,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750192036.218162,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750192777.3699899,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750196142.226363,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750197813.5588942,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750225449.639724,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750229308.3413439,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750236572.252001,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750242062.271949,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750244477.233603,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750246991.287502,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750247033.7283,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750248232.19975,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Message
1750257027.030716,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750263343.805706,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750263809.590485,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750263814.869365,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750265329.75335,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Message
1750266281.255628,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750269024.1590939,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750274068.78587,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750285569.6066499,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750313161.1011992,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Message
1750317124.339227,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750322766.508946,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Message
1750323212.7533832,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750323346.570863,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750325296.039655,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750325483.9659781,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750325612.613106,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750326913.822953,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750327521.8514,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750327529.635736,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750327732.6899,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750327845.8891392,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750327971.712527,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750328913.596626,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Message
1750337504.10819,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750339848.0902882,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750344732.081376,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750346756.362136,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750354193.75274,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750357216.8434381,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750360924.0954828,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750361858.7723742,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Message
1750364364.720964,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Message
1750364652.382982,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750365173.053025,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750365176.6800308,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750368253.48811,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Message
1750392257.142898,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750393433.576302,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750406465.614465,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750413059.335427,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750413352.6308231,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750418111.7211308,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750418130.80896,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750418586.0172648,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750420749.986065,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750423288.6152759,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Message
1750424837.796194,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750425856.263393,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Message
1750429221.2485518,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Message
1750429751.854444,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750429782.250867,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750429824.8343902,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750429866.50172,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750437332.956883,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750437943.18988,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Message
1750445779.7063441,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750446460.207042,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750447191.77304,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750457804.157326,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750458561.7401152,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750497183.700727,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,720.0,Message
1750505779.04512,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Message
1750507489.711275,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750508676.6778522,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750508932.760182,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750508976.50595,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750510268.548442,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750510312.96068,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750511699.781927,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750513681.46504,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750514070.318435,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750516054.2323852,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750520815.103246,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750522389.320436,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750524193.9870481,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750535968.590563,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750536729.7452822,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Message
1750538019.176532,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Message
1750538476.735481,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750539102.031564,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750539117.351841,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Message
1750539748.9933891,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750539769.0973,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750539799.901785,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1750539905.1954331,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,240.0,Entertainment
1750540183.835701,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750540895.734251,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,180.0,Entertainment
1750541272.108284,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750543004.909305,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750571463.8942719,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750571641.1121268,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750572871.953933,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750575636.350607,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750580952.5323691,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750581581.6309772,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750585422.552362,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750585438.463457,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750586770.251271,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750590888.2891831,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750590891.747253,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750590947.9185061,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750591171.242243,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750591212.726465,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750594429.0963058,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750594433.2288818,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750596724.220089,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750596994.797189,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750597033.0667892,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750598170.9045691,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750606487.6444259,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750606854.600169,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750609501.3253999,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750611054.034432,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750615374.739557,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750616519.933864,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750617185.412836,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750617188.285554,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750618333.358464,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750620582.0375519,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750625134.4734569,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750652283.805165,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750657616.088162,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1750670103.424948,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750682410.708636,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750682830.9165192,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750683296.477695,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750687182.347478,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750687184.4095712,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750691358.6504421,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750694192.4424748,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750697725.313885,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750704283.556447,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750704630.0928369,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750704658.1252398,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750741960.018235,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750741985.155668,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750744528.989893,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750744923.335765,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,180.0,Entertainment
1750749761.172388,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750749765.6651158,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750761818.336035,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750762359.795529,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750763980.721188,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750777017.504242,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1750783559.1029549,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750786316.4935741,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750786347.256775,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750786626.1160522,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750786851.2911801,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Message
1750788051.7843761,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750799508.4673681,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750799833.410501,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,60.0,Entertainment
1750829576.458916,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750833979.143213,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750833985.227212,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750834046.660307,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750834052.103832,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750834077.3054461,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750837900.452183,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750838818.4378738,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750841830.1318889,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750844858.732658,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Entertainment
1750848548.25969,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750848551.0308619,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750850150.126549,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750850169.293655,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750852261.453208,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750860504.9146972,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750864345.077155,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1750867116.028275,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750871132.509449,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750872449.29863,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750872984.08033,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750873344.771749,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750873712.995681,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750876762.305815,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750881071.206706,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750883699.985846,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750885834.688721,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750916445.359484,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750916643.9159698,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750917298.4866982,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750917316.417192,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1750918936.130569,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750921975.897643,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1750927013.202066,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750927891.549335,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750929068.030529,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750929671.4719,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750929684.691722,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750930417.038826,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750930419.83884,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750931151.782856,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750931156.2864041,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750931827.6582232,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750933299.332284,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750934335.2878618,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750939546.1879559,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750942098.3354301,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750942120.803549,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750942359.976286,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750942363.22558,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750943441.027502,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750943798.041695,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750943881.578236,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750947055.3330421,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750952658.057384,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750959187.701488,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750959192.966167,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750959630.872783,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750960169.14254,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750960299.226918,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750960301.7581701,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750960322.776651,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750960683.778719,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,660.0,Message
1750962194.0458732,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750962523.0274448,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750962549.663937,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Escape / Avoid
1750963582.065219,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750965500.239804,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750965663.186895,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
1750969343.114881,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750970546.569748,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1750970657.584698,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750970659.6265569,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750971067.266932,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1750971307.456905,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750971310.3124862,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750971722.054967,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750971726.944368,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750971966.343888,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1750972661.1874452,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,420.0,Entertainment
1751005002.9985871,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1751006122.863449,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1751013145.3870711,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1751013163.42724,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1751015849.0375829,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1751016109.8242059,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1751017334.161919,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,300.0,Entertainment
1751019353.251616,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,360.0,Entertainment
1751019565.707802,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1751024302.8418221,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,540.0,Entertainment
1751024367.375181,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1751024379.777653,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1751024465.1331549,False,Europe/Sofia,breathingExercise,6,dismissedAppOpening,instagram,,
1751024484.225323,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1751024523.769758,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,480.0,Entertainment
1751024575.631381,False,Europe/Sofia,breathingExercise,6,openedApp,instagram,600.0,Entertainment
