resolution,interventionDuration,interventionType,timestamp,timezone,timeIntervalUntilReIntervention,app,isReIntervention
openedApp,6.0,breathingExercise,1752278640.5899339,America/Sao_Paulo,2700.0,tikTok,True
openedApp,6.0,askForTimeLimit,1752279501.552837,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1752279592.3515239,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752282423.9858031,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752282499.764399,America/Sao_Paulo,180.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1752283108.869462,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752283166.3222718,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752318418.921711,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752318602.674971,America/Sao_Paulo,1440.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752320209.0449681,America/Sao_Paulo,120.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1752320424.8787398,America/Sao_Paulo,,instagram,True
dismissedAppOpening,6.0,breathingExercise,1752320622.719773,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752320912.2908468,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752321077.095562,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752321414.311101,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1752321861.553427,America/Sao_Paulo,180.0,instagram,True
openedApp,6.0,askForTimeLimit,1752322090.6935658,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752322350.373352,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752322451.499373,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752322706.8965678,America/Sao_Paulo,540.0,instagram,False
openedApp,6.0,askForTimeLimit,1752322889.597589,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1752323209.4200358,America/Sao_Paulo,,instagram,False
openedApp,6.0,breathingExercise,1752323239.4813719,America/Sao_Paulo,600.0,instagram,False
openedApp,6.0,askForTimeLimit,1752323325.1559858,America/Sao_Paulo,600.0,instagram,False
openedApp,6.0,askForTimeLimit,1752323713.233138,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752324425.017055,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752325198.290123,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752325563.148062,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752325998.2696218,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752326119.0920548,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752326267.34625,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752326435.9146981,America/Sao_Paulo,1440.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752327886.138857,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752329376.5258188,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752329466.541084,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752329596.886817,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752329624.938149,America/Sao_Paulo,1740.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752329677.851414,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752330290.2779078,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752333363.923195,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752335842.491241,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752336108.919853,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752337386.062087,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752337472.679009,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752337618.1827168,America/Sao_Paulo,540.0,tikTok,False
openedApp,6.0,breathingExercise,1752338176.058168,America/Sao_Paulo,2160.0,tikTok,True
openedApp,6.0,askForTimeLimit,1752340062.5259252,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752340091.211561,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752340201.2882118,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,breathingExercise,1752345217.5861158,America/Sao_Paulo,1620.0,tikTok,True
openedApp,6.0,askForTimeLimit,1752345226.982638,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752345367.001137,America/Sao_Paulo,900.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752345383.1005092,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752345669.047606,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752346357.19318,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752346450.738006,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752346576.3948631,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752347043.6314812,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1752357135.137998,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752357522.839361,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752357591.8127952,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1752357922.0220962,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752359710.560104,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752360382.096566,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752360682.150536,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752360863.8008351,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752360877.53564,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752361178.158395,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752361195.967346,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752361640.2157001,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752361648.415962,America/Sao_Paulo,1500.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752361812.047686,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752361906.403537,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752362023.775296,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752362984.7363992,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752363484.1537151,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752368271.5751638,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752368285.058107,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,askForTimeLimit,1752368350.254476,America/Sao_Paulo,660.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1752371072.595797,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752371078.711386,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752407892.8734741,America/Sao_Paulo,720.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752408844.225247,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,breathingExercise,1752409225.897962,America/Sao_Paulo,180.0,instagram,True
openedApp,6.0,askForTimeLimit,1752409403.5640411,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,breathingExercise,1752409769.579787,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752412624.644151,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,breathingExercise,1752412805.8648372,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752413294.247597,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752414105.844876,America/Sao_Paulo,600.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752414112.1327791,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752416430.2793279,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752416444.83897,America/Sao_Paulo,1500.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752422657.1272578,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752430454.7667232,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752433910.853724,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752434422.735486,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752436501.912603,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752437269.4248362,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752439796.908113,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752439848.67184,America/Sao_Paulo,720.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1752439997.7340221,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752440006.766758,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752440925.796688,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752441322.276147,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752441426.6536899,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752441536.050201,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752441652.875794,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752448604.8217812,America/Sao_Paulo,900.0,tikTok,False
openedApp,6.0,breathingExercise,1752450107.510357,America/Sao_Paulo,1320.0,tikTok,True
openedApp,6.0,askForTimeLimit,1752450128.715684,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752450260.827252,America/Sao_Paulo,600.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752451368.958575,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752451498.2563128,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752451983.016792,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1752452075.6081219,America/Sao_Paulo,840.0,tikTok,False
dismissedAppOpening,6.0,breathingExercise,1752453004.9105558,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752453021.606844,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752453155.481667,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752453351.430377,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752453533.085287,America/Sao_Paulo,60.0,instagram,False
openedApp,6.0,askForTimeLimit,1752453644.939475,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752453660.2060409,America/Sao_Paulo,1620.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752453905.311626,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752454158.036323,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752487247.351753,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752487337.2850761,America/Sao_Paulo,1080.0,tikTok,False
dismissedAppOpening,6.0,breathingExercise,1752488425.967229,America/Sao_Paulo,,tikTok,True
openedApp,6.0,breathingExercise,1752488514.8529239,America/Sao_Paulo,240.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752488886.047091,America/Sao_Paulo,60.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752488955.3986778,America/Sao_Paulo,120.0,instagram,False
openedApp,6.0,breathingExercise,1752489122.093168,America/Sao_Paulo,120.0,instagram,True
openedApp,6.0,askForTimeLimit,1752489688.334334,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752490350.140212,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1752490551.419637,America/Sao_Paulo,240.0,instagram,True
openedApp,6.0,askForTimeLimit,1752490678.0802,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,breathingExercise,1752491176.038171,America/Sao_Paulo,300.0,instagram,True
openedApp,6.0,breathingExercise,1752491647.5612159,America/Sao_Paulo,480.0,instagram,True
openedApp,6.0,askForTimeLimit,1752492257.443503,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752492570.171152,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752494057.3161268,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752494144.734939,America/Sao_Paulo,1020.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752494156.824897,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752495027.639017,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752495376.6357598,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752500090.847589,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1752501476.625341,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752501639.961966,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752501764.016364,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752502179.598599,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752502760.351862,America/Sao_Paulo,1260.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752503568.449411,America/Sao_Paulo,660.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752506898.4638948,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752509139.784982,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752509347.67575,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752509468.4582481,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752510806.3158212,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,breathingExercise,1752511006.335985,America/Sao_Paulo,600.0,instagram,True
dismissedAppOpening,6.0,breathingExercise,1752511690.6040301,America/Sao_Paulo,,instagram,True
dismissedAppOpening,6.0,breathingExercise,1752511715.5239549,America/Sao_Paulo,,instagram,False
openedApp,6.0,breathingExercise,1752511762.753222,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1752511956.087156,America/Sao_Paulo,300.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752512786.458971,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752513488.0761971,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752514033.43576,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752514045.402368,America/Sao_Paulo,960.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752514650.644994,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752514669.6551828,America/Sao_Paulo,840.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752515276.9864268,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752516715.764748,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752516739.543226,America/Sao_Paulo,960.0,tikTok,False
dismissedAppOpening,6.0,askForTimeLimit,1752517030.579735,America/Sao_Paulo,,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752517260.001556,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752517264.1285272,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752518672.3991609,America/Sao_Paulo,360.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752522101.603503,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752522106.655383,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752522980.676883,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752523053.195036,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752523085.333998,America/Sao_Paulo,480.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752524962.90608,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,breathingExercise,1752524980.986692,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752525329.32075,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1752525391.3167372,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752525404.271105,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752525661.2180529,America/Sao_Paulo,180.0,instagram,False
openedApp,6.0,askForTimeLimit,1752526344.729819,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752530780.111486,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752531036.619592,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,breathingExercise,1752531483.568435,America/Sao_Paulo,600.0,instagram,True
openedApp,6.0,askForTimeLimit,1752531836.52439,America/Sao_Paulo,600.0,instagram,False
openedApp,6.0,askForTimeLimit,1752531995.660867,America/Sao_Paulo,420.0,instagram,False
openedApp,6.0,askForTimeLimit,1752532298.206101,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752532524.432744,America/Sao_Paulo,1200.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752532555.892972,America/Sao_Paulo,600.0,instagram,False
openedApp,6.0,breathingExercise,1752533176.308969,America/Sao_Paulo,600.0,instagram,True
openedApp,6.0,breathingExercise,1752533793.4862041,America/Sao_Paulo,480.0,instagram,True
openedApp,6.0,askForTimeLimit,1752534080.5003839,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752534156.154594,America/Sao_Paulo,900.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752534243.569109,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752534542.8236408,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752534569.5290918,America/Sao_Paulo,420.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752534743.3614159,America/Sao_Paulo,1380.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752534938.087506,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,breathingExercise,1752535202.5761352,America/Sao_Paulo,420.0,instagram,True
dismissedAppOpening,6.0,askForTimeLimit,1752535587.169282,America/Sao_Paulo,,tikTok,False
openedApp,6.0,askForTimeLimit,1752535591.134872,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752535728.064876,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752537392.591758,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752537444.108069,America/Sao_Paulo,1140.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752537747.4084082,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752538534.212002,America/Sao_Paulo,240.0,instagram,False
dismissedAppOpening,6.0,askForTimeLimit,1752538657.9878612,America/Sao_Paulo,,instagram,False
openedApp,6.0,askForTimeLimit,1752538660.327821,America/Sao_Paulo,300.0,instagram,False
openedApp,6.0,askForTimeLimit,1752539088.888102,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752539288.528321,America/Sao_Paulo,480.0,instagram,False
openedApp,6.0,askForTimeLimit,1752539827.29567,America/Sao_Paulo,1320.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752540189.760674,America/Sao_Paulo,660.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752540430.2309608,America/Sao_Paulo,360.0,instagram,False
openedApp,6.0,askForTimeLimit,1752540588.3157048,America/Sao_Paulo,1080.0,tikTok,False
openedApp,6.0,askForTimeLimit,1752540740.5464458,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752540852.427763,America/Sao_Paulo,240.0,instagram,False
openedApp,6.0,askForTimeLimit,1752540861.26574,America/Sao_Paulo,1140.0,tikTok,False
