interventionType,purpose,timezone,isReIntervention,interventionDuration,timestamp,resolution,app
breathingExercise,Message,Europe/Brussels,False,3,1752377973.225141,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752378424.271729,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752378594.239238,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752378667.225884,dismissedAppOpening,facebook
breathingExercise,,Europe/Brussels,False,3,1752378709.377825,dismissedAppOpening,facebook
breathingExercise,,Europe/Brussels,False,3,1752378729.5880651,dismissedAppOpening,facebook
breathingExercise,,Europe/Brussels,False,3,1752378735.030544,dismissedAppOpening,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752378801.289036,openedApp,instagram
breathingExercise,Rechercher des informations,Europe/Brussels,False,3,1752379435.219279,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752380165.581394,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752388399.5995178,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752388532.853201,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752396047.8150492,dismissedAppOpening,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752396059.863944,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752396138.726378,openedApp,facebook
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752396163.877087,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752396211.6189132,dismissedAppOpening,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752396227.939223,openedApp,tikTok
breathingExercise,Toilettes,Europe/Brussels,False,3,1752396502.5214949,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752396560.4426432,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752396686.365776,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752396874.8378592,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752396879.423557,dismissedAppOpening,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752396890.290369,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752396933.315687,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752398722.770334,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752400136.8163152,openedApp,beReal
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752400155.620078,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752401646.605444,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752401756.450234,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752402221.2784638,dismissedAppOpening,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752402233.1514502,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752403003.103677,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752403112.326963,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752403141.936055,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752403627.343813,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752403840.416791,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752403851.988127,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752405776.163931,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752406910.145432,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752406981.745224,dismissedAppOpening,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752406998.1974711,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752407208.228827,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752407253.2056751,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752407376.7051802,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752407505.115664,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752407534.54633,openedApp,tikTok
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752408080.571944,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752412870.39716,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752413161.6423059,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752415633.692779,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752415995.774856,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752416102.859082,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752416151.937902,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752416584.1428618,openedApp,tikTok
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752417275.7988691,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752417606.903699,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752417803.4029,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752417844.855905,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752418047.9411669,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752418344.044529,dismissedAppOpening,beReal
breathingExercise,Divertissement,Europe/Brussels,False,3,1752418359.398288,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752418742.32333,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752422354.364913,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752422679.779849,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752422851.004766,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752422915.6763902,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752423358.719317,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752425294.26867,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752425443.724917,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752425464.447892,openedApp,beReal
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752425559.8424978,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752425634.1377091,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752425791.794224,dismissedAppOpening,facebook
breathingExercise,,Europe/Brussels,False,3,1752426852.892686,dismissedAppOpening,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752426916.68764,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752426975.521378,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752427151.962064,openedApp,beReal
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752427868.742918,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752428060.1521568,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752428145.332981,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752428211.588829,openedApp,youtube
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752428248.848366,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752428347.402629,openedApp,youtube
breathingExercise,,Europe/Brussels,False,3,1752428495.588526,dismissedAppOpening,facebook
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752428503.832176,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752428599.6247249,dismissedAppOpening,beReal
breathingExercise,Impossible de s'endormir,Europe/Brussels,False,3,1752428610.9184241,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752428655.0025291,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752429161.012961,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752431016.070115,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752431150.263726,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752431269.390212,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752431490.113802,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752434286.653325,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752434325.235359,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752434344.4511929,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752434405.935518,dismissedAppOpening,tikTok
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752434454.299508,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752436358.855392,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752436913.351725,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752437647.6463451,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752437700.597338,openedApp,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752439035.870576,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752440043.0430589,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752441408.07237,openedApp,tikTok
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752441618.858006,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752441681.676424,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752441997.867672,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752442007.075561,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752442102.524125,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752442298.6642308,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752442697.623914,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752442829.742775,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752443019.646501,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752443217.677637,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752443536.2957978,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752443606.900337,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752446292.887169,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752446321.9600081,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752446418.419946,openedApp,instagram
breathingExercise,Message,Europe/Brussels,False,3,1752469368.942338,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752469413.5841599,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752469477.8347778,dismissedAppOpening,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752469487.5588021,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752469608.7230759,dismissedAppOpening,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752470518.159725,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752471720.296618,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752472357.191793,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752473723.61409,dismissedAppOpening,instagram
breathingExercise,,Europe/Brussels,False,3,1752475020.6945019,dismissedAppOpening,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752475527.0008612,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752475927.1234632,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752476232.695966,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752477324.4940128,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752477366.508889,dismissedAppOpening,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752477567.922888,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752477878.0610251,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752478046.20929,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752478070.0554662,dismissedAppOpening,youtube
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752479190.319912,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752479261.401894,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752479430.8855171,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752479461.7536469,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752480030.573075,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752480420.051276,openedApp,facebook
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752480632.49155,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752480723.528813,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752480971.641963,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752481485.689938,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752482382.704968,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752482396.869607,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752482459.155702,openedApp,tikTok
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752484712.150656,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752484772.3543658,dismissedAppOpening,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752486222.807152,openedApp,youtube
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752486716.49786,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752486830.002332,openedApp,youtube
breathingExercise,Se détendre,Europe/Brussels,False,3,1752486871.626343,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752486989.9310532,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752487028.278189,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752487113.357019,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752487432.842257,openedApp,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752487528.801877,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752487746.6693192,openedApp,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752487827.93877,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752487874.2526078,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752487993.018451,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752488574.6000881,openedApp,youtube
breathingExercise,Se détendre,Europe/Brussels,False,3,1752489186.0094662,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752489250.1513572,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752489494.322721,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752489580.1740851,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752489734.742861,dismissedAppOpening,facebook
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752489753.249331,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752489811.445901,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752490069.755785,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752490142.251862,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752490325.282868,openedApp,tikTok
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752491581.967455,openedApp,instagram
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752491651.487197,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752492021.49094,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752492044.818945,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752492140.605453,openedApp,facebook
breathingExercise,Se détendre,Europe/Brussels,False,3,1752492242.7310848,openedApp,tikTok
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752493247.473946,openedApp,youtube
breathingExercise,Se détendre,Europe/Brussels,False,3,1752493276.630591,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752493707.8820028,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752493752.330013,dismissedAppOpening,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752493763.9056392,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752494789.1335092,openedApp,beReal
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752496110.43519,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752496251.080165,dismissedAppOpening,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752496528.5885,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752496568.805685,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752498023.16587,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752498250.051409,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752498425.083693,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752498907.291301,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752499717.019607,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752500096.3001199,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752500202.645492,dismissedAppOpening,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752500215.342921,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752501149.633146,openedApp,instagram
breathingExercise,Message,Europe/Brussels,False,3,1752501542.688672,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752504319.4110842,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752504768.223244,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752504862.7948642,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752504896.8517451,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752507822.767684,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752508091.494657,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752508149.416583,openedApp,tikTok
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752508176.073581,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752508473.0806441,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752508543.924228,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752508684.3733258,dismissedAppOpening,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752509424.752719,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752510901.129803,dismissedAppOpening,instagram
breathingExercise,Message,Europe/Brussels,False,3,1752510912.298697,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752511483.408653,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752511496.918308,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752512240.360754,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752512640.937789,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752513088.86337,dismissedAppOpening,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752513349.9440389,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752513506.647867,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752513943.9565048,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752514023.09568,openedApp,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752514160.371786,openedApp,youtube
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752515687.0920792,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752515908.2671661,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752516014.395729,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752517218.683697,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752518445.470114,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752518767.100525,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752518908.75107,openedApp,tikTok
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752518981.793509,openedApp,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752521411.456111,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752521511.965239,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752521721.117996,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752523801.564032,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752528896.070016,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752529041.032965,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752553655.7901092,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752553950.17507,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752554369.8070068,dismissedAppOpening,facebook
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752561349.575706,openedApp,instagram
breathingExercise,Toilettes,Europe/Brussels,False,3,1752561400.517626,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752561647.379951,openedApp,facebook
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752561947.5669808,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752562920.167904,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752563085.344998,openedApp,youtube
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752565488.850692,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752565788.898394,dismissedAppOpening,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752565798.636022,openedApp,beReal
breathingExercise,Divertissement,Europe/Brussels,False,3,1752565921.4022899,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752567722.341685,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752568652.649893,openedApp,instagram
breathingExercise,,Europe/Brussels,False,3,1752575359.403089,dismissedAppOpening,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752575372.289421,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752575580.09205,openedApp,tikTok
breathingExercise,Éviter / Fuir,Europe/Brussels,False,3,1752575765.316626,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752575871.284267,openedApp,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752576067.9074578,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752576334.206425,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752576440.3082151,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752576775.181782,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752576928.640449,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752577219.522466,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752577538.52296,openedApp,tikTok
breathingExercise,,Europe/Brussels,False,3,1752577878.236442,dismissedAppOpening,facebook
breathingExercise,Divertissement,Europe/Brussels,False,3,1752577986.088553,openedApp,facebook
breathingExercise,,Europe/Brussels,False,3,1752578041.0616221,dismissedAppOpening,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752578067.873663,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752581253.041599,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752584121.060127,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752584223.664341,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752584258.911353,openedApp,instagram
breathingExercise,Rester au courant,Europe/Brussels,False,3,1752584345.513445,openedApp,tikTok
breathingExercise,Divertissement,Europe/Brussels,False,3,1752584362.451699,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752584382.086932,openedApp,facebook
breathingExercise,Se détendre,Europe/Brussels,False,3,1752585019.8504891,openedApp,facebook
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752585056.100714,openedApp,instagram
breathingExercise,Divertissement,Europe/Brussels,False,3,1752585144.430287,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752585443.9331589,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752585534.42548,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752585875.875513,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752586216.832027,openedApp,instagram
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752586402.853051,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752586658.092094,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752586789.1421561,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752588865.808457,openedApp,tikTok
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752588971.415039,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752591161.423596,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752592041.047196,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752592892.131309,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752593036.049549,openedApp,instagram
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752593066.219562,openedApp,beReal
breathingExercise,,Europe/Brussels,False,3,1752593575.050386,dismissedAppOpening,beReal
breathingExercise,Se détendre,Europe/Brussels,False,3,1752593585.825079,openedApp,beReal
breathingExercise,Publier quelque chose,Europe/Brussels,False,3,1752593665.6423159,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752593681.3350139,openedApp,beReal
breathingExercise,Divertissement,Europe/Brussels,False,3,1752595791.506695,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752595957.1356869,openedApp,beReal
breathingExercise,Message,Europe/Brussels,False,3,1752596961.489386,openedApp,instagram
breathingExercise,Se détendre,Europe/Brussels,False,3,1752597265.247536,openedApp,tikTok
breathingExercise,Se détendre,Europe/Brussels,False,3,1752597426.984859,openedApp,beReal
breathingExercise,Vérifier les likes,Europe/Brussels,False,3,1752598925.541826,openedApp,instagram
breathingExercise,Épier son coup de cœur,Europe/Brussels,False,3,1752599019.493444,openedApp,instagram
breathingExercise,Ennuyé,Europe/Brussels,False,3,1752599035.51749,openedApp,tikTok
