timestamp,app,interventionDuration,timezone,isReIntervention,resolution,interventionType,purpose
1751104603.968921,whatsAppBusiness,,Europe/London,False,closedApp,,
1751108389.674632,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751108471.4010181,instagram,,Europe/London,False,closedApp,,
1751108745.036353,instagram,,Europe/London,False,closedApp,,
1751108944.565246,instagram,,Europe/London,False,closedApp,,
1751111198.92259,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751111215.995016,whatsAppBusiness,,Europe/London,False,closedApp,,
1751111231.809908,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751111692.097795,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751111251.9635,whatsAppBusiness,,Europe/London,False,closedApp,,
1751111690.883786,whatsAppBusiness,,Europe/London,False,closedApp,,
1751116106.277338,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751116144.10002,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751116502.4829412,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751116372.1663861,whatsAppBusiness,,Europe/London,False,closedApp,,
1751116500.5007339,whatsAppBusiness,,Europe/London,False,closedApp,,
1751121550.6448622,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751121623.1384912,whatsAppBusiness,,Europe/London,False,closedApp,,
1751123521.8958569,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751129564.386883,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751129719.3437119,whatsAppBusiness,,Europe/London,False,closedApp,,
1751129723.718878,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751130498.187273,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751130530.8214998,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Check likes
1751130629.014317,instagram,,Europe/London,False,closedApp,,
1751130746.550247,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Check likes
1751130768.262841,instagram,,Europe/London,False,closedApp,,
1751130819.617729,instagram,,Europe/London,False,closedApp,,
1751130907.61622,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751130923.2195292,instagram,,Europe/London,False,closedApp,,
1751130999.852909,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Check likes
1751131074.780128,instagram,,Europe/London,False,closedApp,,
1751131194.4052029,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751131200.627419,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751131206.189204,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751131222.980513,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751131476.18894,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751135673.8616462,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751135892.225185,imessage,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751135934.048022,imessage,,Europe/London,False,closedApp,,
1751136025.109058,imessage,,Europe/London,False,closedApp,,
1751136145.845574,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751136409.590415,whatsAppBusiness,,Europe/London,False,closedApp,,
1751136468.012519,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751136844.441256,instagram,,Europe/London,False,closedApp,,
1751137085.397136,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751137235.895012,instagram,,Europe/London,False,closedApp,,
1751137533.340452,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751138401.0823789,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751138427.914773,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Check likes
1751138487.8899078,instagram,,Europe/London,False,closedApp,,
1751139108.045491,instagram,,Europe/London,False,closedApp,,
1751139122.657922,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751139365.432527,instagram,,Europe/London,False,closedApp,,
1751139155.771267,whatsAppBusiness,,Europe/London,False,closedApp,,
1751139379.358395,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751140932.7374458,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751145634.298415,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751145650.689382,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751145681.49947,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Check likes
1751146264.686325,instagram,,Europe/London,False,closedApp,,
1751147347.2905788,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751147402.229876,whatsAppBusiness,,Europe/London,False,closedApp,,
1751150572.852889,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751151647.962153,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751151939.588107,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751179930.535602,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751180201.44738,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751180222.709362,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751180224.740734,mail,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751180228.876226,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751180268.743139,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751180272.059318,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751180316.776462,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751181379.9687738,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751181441.165329,instagram,,Europe/London,False,closedApp,,
1751181517.152339,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751183322.972095,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751186955.491963,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751187238.1113482,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751187286.2820868,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751187364.680459,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751187819.061805,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751187823.369843,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751189671.066859,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751189688.1467109,whatsAppBusiness,,Europe/London,False,closedApp,,
1751189791.4438438,whatsAppBusiness,,Europe/London,False,closedApp,,
1751190266.840248,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751190291.978572,whatsAppBusiness,,Europe/London,False,closedApp,,
1751190420.232561,whatsAppBusiness,,Europe/London,False,closedApp,,
1751192099.192003,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751192183.6013842,whatsAppBusiness,,Europe/London,False,closedApp,,
1751192283.615847,whatsAppBusiness,,Europe/London,False,closedApp,,
1751192292.379339,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751192358.549814,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751192505.038455,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751198412.7026,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751198575.837611,whatsAppBusiness,,Europe/London,False,closedApp,,
1751199387.824297,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751205119.766526,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751206495.33946,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751206500.1891088,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751207595.9638119,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751222413.913508,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751222431.316216,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751262663.304019,outlook,,Europe/London,False,closedApp,,
1751222444.33477,whatsAppBusiness,,Europe/London,False,closedApp,,
1751262679.5455709,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751263780.595398,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751264588.361311,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751264615.468409,whatsAppBusiness,,Europe/London,False,closedApp,,
1751265718.61092,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751266296.0255919,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751266301.21026,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751267239.581976,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751268922.008923,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751268924.307026,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751268939.3852901,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751270417.9858332,facebook,,Europe/London,False,closedApp,,
1751269001.269333,whatsAppBusiness,,Europe/London,False,closedApp,,
1751269045.493905,whatsAppBusiness,,Europe/London,False,closedApp,,
1751270489.610855,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751270863.4790711,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751270511.2466521,whatsAppBusiness,,Europe/London,False,closedApp,,
1751271115.940885,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751271199.607568,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751271137.7456532,facebook,,Europe/London,False,closedApp,,
1751271193.9821792,facebook,,Europe/London,False,closedApp,,
1751271297.466579,mail,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751271332.633672,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751271335.5138521,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751271339.049325,mail,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751272345.868453,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751273837.8813791,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751273876.777144,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751275712.9480228,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751280647.7913399,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751280664.8815641,whatsAppBusiness,,Europe/London,False,closedApp,,
1751280721.3263202,whatsAppBusiness,,Europe/London,False,closedApp,,
1751282134.9319282,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751288980.0472941,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751289029.624237,whatsAppBusiness,,Europe/London,False,closedApp,,
1751289222.031764,whatsAppBusiness,,Europe/London,False,closedApp,,
1751289415.671863,whatsAppBusiness,,Europe/London,False,closedApp,,
1751291784.058758,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751293096.721142,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751293118.157208,whatsAppBusiness,,Europe/London,False,closedApp,,
1751293249.863456,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751296212.9002519,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751296228.126179,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751296240.809176,whatsAppBusiness,,Europe/London,False,closedApp,,
1751300604.510853,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751302311.057348,whatsAppBusiness,,Europe/London,False,closedApp,,
1751303253.495223,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751303437.8109012,whatsAppBusiness,,Europe/London,False,closedApp,,
1751304896.4699268,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751304958.539007,whatsAppBusiness,,Europe/London,False,closedApp,,
1751305306.582056,whatsAppBusiness,,Europe/London,False,closedApp,,
1751305457.193469,whatsAppBusiness,,Europe/London,False,closedApp,,
1751305630.9377298,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751306239.023934,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751306237.7227411,whatsAppBusiness,,Europe/London,False,closedApp,,
1751309544.981399,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751309555.611337,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751309571.6014628,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751309586.413968,outlook,,Europe/London,False,closedApp,,
1751309912.5467339,outlook,,Europe/London,False,closedApp,,
1751310050.167972,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751310405.6276221,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751310210.493959,outlook,,Europe/London,False,closedApp,,
1751310311.424418,outlook,,Europe/London,False,closedApp,,
1751310369.962358,outlook,,Europe/London,False,closedApp,,
1751310420.762532,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751310979.941827,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751310919.8761969,whatsAppBusiness,,Europe/London,False,closedApp,,
1751310978.41103,whatsAppBusiness,,Europe/London,False,closedApp,,
1751311007.863769,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751311576.970066,instagram,,Europe/London,False,closedApp,,
1751311648.804923,instagram,,Europe/London,False,closedApp,,
1751312263.267699,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751312279.647143,imessage,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751313330.258297,imessage,,Europe/London,False,closedApp,,
1751313346.879496,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751313369.299831,instagram,,Europe/London,False,closedApp,,
1751313384.227054,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751313404.322493,outlook,,Europe/London,False,closedApp,,
1751313482.910358,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751313523.350202,outlook,,Europe/London,False,closedApp,,
1751313796.555661,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751313800.055238,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751317425.324263,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751317518.618803,facebook,,Europe/London,False,closedApp,,
1751317441.164517,whatsAppBusiness,,Europe/London,False,closedApp,,
1751318881.026165,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751318887.3824558,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751319091.8983068,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751319102.475419,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751319126.3653731,facebook,,Europe/London,False,closedApp,,
1751349421.683816,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751349426.81536,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751349959.547948,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751355203.3288941,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751355929.120503,whatsAppBusiness,,Europe/London,False,closedApp,,
1751356306.901136,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751356373.076407,whatsAppBusiness,,Europe/London,False,closedApp,,
1751356716.454136,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751357666.520698,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751357686.675787,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751357827.148906,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751357913.9743009,whatsAppBusiness,,Europe/London,False,closedApp,,
1751357944.755035,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751360895.969602,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751360916.679535,outlook,,Europe/London,False,closedApp,,
1751361000.940629,outlook,,Europe/London,False,closedApp,,
1751361185.880947,outlook,,Europe/London,False,closedApp,,
1751361190.462171,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751361194.3066812,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751361197.41181,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751361211.9404159,imessage,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751361449.5552092,imessage,,Europe/London,False,closedApp,,
1751361510.298852,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751361526.162678,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751361810.353486,instagram,,Europe/London,False,closedApp,,
1751361812.563719,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751363062.254107,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751363066.372457,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751367769.379363,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751367799.099351,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751368962.30048,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751368984.983234,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751368998.495287,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751369038.576778,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751369064.829197,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751369096.6822891,whatsAppBusiness,,Europe/London,False,closedApp,,
1751369165.887085,whatsAppBusiness,,Europe/London,False,closedApp,,
1751369217.2116408,whatsAppBusiness,,Europe/London,False,closedApp,,
1751369818.080886,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751369832.980916,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751370042.6789541,instagram,,Europe/London,False,closedApp,,
1751370112.792279,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751370212.164422,outlook,,Europe/London,False,closedApp,,
1751370249.051296,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751370297.296492,whatsAppBusiness,,Europe/London,False,closedApp,,
1751370677.285726,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751371153.16952,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751371418.1240501,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751371713.6520581,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751371741.680272,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751371750.9542298,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751373104.30858,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751373435.90422,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751373443.6664581,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751373458.736353,mail,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751373523.4948258,mail,,Europe/London,False,closedApp,,
1751373589.770663,mail,,Europe/London,False,closedApp,,
1751376151.668316,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751376846.2382731,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751376194.350276,whatsAppBusiness,,Europe/London,False,closedApp,,
1751378177.3702621,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751378216.278359,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751378289.9501228,outlook,,Europe/London,False,closedApp,,
1751380400.036086,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751381411.0665169,whatsAppBusiness,,Europe/London,False,closedApp,,
1751382054.3550758,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751382175.679281,whatsAppBusiness,,Europe/London,False,closedApp,,
1751382793.541806,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751382854.704088,whatsAppBusiness,,Europe/London,False,closedApp,,
1751383294.578093,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751383357.31876,whatsAppBusiness,,Europe/London,False,closedApp,,
1751383966.27737,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751384308.213181,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751384312.256398,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751384781.374947,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751384785.816694,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751385482.639127,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751385580.418789,outlook,,Europe/London,False,closedApp,,
1751386545.923952,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751387555.077754,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751387607.179226,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751386566.716835,instagram,,Europe/London,False,closedApp,,
1751386612.401814,instagram,,Europe/London,False,closedApp,,
1751387767.936461,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751387889.4176989,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751388166.0520868,instagram,,Europe/London,False,closedApp,,
1751388299.084029,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751388336.1852179,whatsAppBusiness,,Europe/London,False,closedApp,,
1751388357.1644049,whatsAppBusiness,,Europe/London,False,closedApp,,
1751388366.563292,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751388372.085145,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751388726.060666,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751388729.62257,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751388741.6049829,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751388761.5142899,imessage,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751388776.041273,imessage,,Europe/London,False,closedApp,,
1751389173.034729,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751389353.4353209,instagram,,Europe/London,False,closedApp,,
1751389872.95467,instagram,,Europe/London,False,closedApp,,
1751389893.013603,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751390087.260466,outlook,,Europe/London,False,closedApp,,
1751390161.278647,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751390180.232829,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751390409.082663,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751390441.4394,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751390457.422052,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751390473.7712312,whatsAppBusiness,,Europe/London,False,closedApp,,
1751390614.8562942,whatsAppBusiness,,Europe/London,False,closedApp,,
1751390629.184933,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751390944.3811321,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751390982.8792439,outlook,,Europe/London,False,closedApp,,
1751391116.718355,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Check likes
1751391179.711731,instagram,,Europe/London,False,closedApp,,
1751391230.653655,instagram,,Europe/London,False,closedApp,,
1751391426.8659,instagram,,Europe/London,False,closedApp,,
1751392201.797464,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751393807.851372,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751394777.3164449,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751394800.807672,whatsAppBusiness,,Europe/London,False,closedApp,,
1751394869.393526,whatsAppBusiness,,Europe/London,False,closedApp,,
1751394884.703265,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751395095.5996032,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751395133.654218,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751395790.4886498,whatsAppBusiness,,Europe/London,False,closedApp,,
1751395951.3593202,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751396047.053757,instagram,,Europe/London,False,closedApp,,
1751396086.264707,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751396152.248982,outlook,,Europe/London,False,closedApp,,
1751396203.946375,imessage,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751396317.186754,imessage,,Europe/London,False,closedApp,,
1751396463.9823952,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751396685.094637,instagram,,Europe/London,False,closedApp,,
1751396751.14365,instagram,,Europe/London,False,closedApp,,
1751397404.356353,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751397517.8135428,instagram,,Europe/London,False,closedApp,,
1751397594.481261,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751397768.022131,instagram,,Europe/London,False,closedApp,,
1751398073.4499168,instagram,,Europe/London,False,closedApp,,
1751398118.934319,instagram,,Europe/London,False,closedApp,,
1751398313.834124,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751398426.7826982,whatsAppBusiness,,Europe/London,False,closedApp,,
1751398578.4669871,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751398653.027573,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Post something
1751399659.788743,instagram,,Europe/London,False,closedApp,,
1751401349.067243,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751401378.6023211,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Check likes
1751401532.202471,instagram,,Europe/London,False,closedApp,,
1751401624.923676,instagram,,Europe/London,False,closedApp,,
1751401715.5087929,instagram,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751401808.8207211,instagram,,Europe/London,False,closedApp,,
1751404314.6560931,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751404736.778228,whatsAppBusiness,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751404746.4276361,instagram,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751404752.746529,outlook,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751406586.753065,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
1751438873.464853,whatsAppBusiness,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751438928.290654,outlook,6.0,Europe/London,False,openedApp,breathingExercise,Message
1751439095.101871,outlook,,Europe/London,False,closedApp,,
1751442542.238605,imessage,6.0,Europe/London,False,dismissedAppOpening,breathingExercise,
