timestamp,app,interventionType,resolution,isReIntervention,timezone,interventionDuration,timeIntervalUntilReIntervention,purpose
1753061845.618027,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753065484.2567081,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,1800.0,Can’t sleep
1753065587.3842402,twitter,,closedApp,False,America/Montevideo,,,
1753104088.414894,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753104102.0799398,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Escape / Avoid
1753104496.479255,twitter,,closedApp,False,America/Montevideo,,,
1753105270.8984962,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753105350.367128,twitter,,closedApp,False,America/Montevideo,,,
1753105498.80271,twitter,,closedApp,False,America/Montevideo,,,
1753105512.515644,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753106132.9871979,instagram,,closedApp,False,America/Montevideo,,,
1753106143.262187,instagram,breathingExercise,openedApp,True,America/Montevideo,3.0,300.0,Stay In the Loop
1753106341.662905,instagram,,closedApp,False,America/Montevideo,,,
1753106352.1069012,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Escape / Avoid
1753106416.850552,tikTok,,closedApp,False,America/Montevideo,,,
1753106524.7129989,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753107838.214411,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753112249.6996899,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,780.0,Escape / Avoid
1753112874.051906,tikTok,,closedApp,False,America/Montevideo,,,
1753113016.0415869,tikTok,,closedApp,False,America/Montevideo,,,
1753113191.802701,tikTok,,closedApp,False,America/Montevideo,,,
1753113203.148231,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,420.0,Stay In the Loop
1753113338.7511048,tikTok,,closedApp,False,America/Montevideo,,,
1753113755.201041,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753113912.36411,tikTok,,closedApp,False,America/Montevideo,,,
1753114239.324842,tikTok,,closedApp,False,America/Montevideo,,,
1753124961.8586822,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753127744.0143251,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753131305.456764,instagram,,closedApp,False,America/Montevideo,,,
1753131308.9954472,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753135540.434062,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Escape / Avoid
1753135844.661024,twitter,,closedApp,False,America/Montevideo,,,
1753135894.67104,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Escape / Avoid
1753135926.591955,twitter,,closedApp,False,America/Montevideo,,,
1753136043.770228,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Escape / Avoid
1753136120.8643122,instagram,,closedApp,False,America/Montevideo,,,
1753136229.789335,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,180.0,Escape / Avoid
1753136712.290965,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Escape / Avoid
1753137036.034585,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,900.0,Escape / Avoid
1753137024.7316098,twitter,,closedApp,False,America/Montevideo,,,
1753137289.841957,twitter,,closedApp,False,America/Montevideo,,,
1753137305.2585,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Escape / Avoid
1753137413.786312,instagram,,closedApp,False,America/Montevideo,,,
1753138138.7959352,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,120.0,Escape / Avoid
1753138261.9564471,twitter,,closedApp,False,America/Montevideo,,,
1753138277.402426,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Escape / Avoid
1753138318.1573129,twitter,,closedApp,False,America/Montevideo,,,
1753138335.488935,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Escape / Avoid
1753138837.8048391,instagram,,closedApp,False,America/Montevideo,,,
1753138850.200231,instagram,breathingExercise,openedApp,True,America/Montevideo,3.0,900.0,Escape / Avoid
1753138884.153576,instagram,,closedApp,False,America/Montevideo,,,
1753138922.122746,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Escape / Avoid
1753139318.060679,twitter,,closedApp,False,America/Montevideo,,,
1753139331.188837,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,720.0,Escape / Avoid
1753139359.625535,instagram,,closedApp,False,America/Montevideo,,,
1753139414.052078,instagram,,closedApp,False,America/Montevideo,,,
1753142702.737562,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753144885.8037438,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753145735.451251,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753146014.800887,instagram,,closedApp,False,America/Montevideo,,,
1753147621.2638788,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,840.0,Bored
1753147840.438661,instagram,,closedApp,False,America/Montevideo,,,
1753184212.18469,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753184333.2500138,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753184582.7725391,instagram,,closedApp,False,America/Montevideo,,,
1753184838.6835232,instagram,,closedApp,False,America/Montevideo,,,
1753185220.8279681,instagram,,closedApp,False,America/Montevideo,,,
1753185629.434607,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,420.0,Stay In the Loop
1753185647.009965,tikTok,,closedApp,False,America/Montevideo,,,
1753186073.953498,tikTok,,closedApp,False,America/Montevideo,,,
1753186085.045692,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,420.0,Stay In the Loop
1753186329.513935,tikTok,,closedApp,False,America/Montevideo,,,
1753186412.3940082,tikTok,,closedApp,False,America/Montevideo,,,
1753186528.6281462,tikTok,,closedApp,False,America/Montevideo,,,
1753186771.886403,tikTok,,closedApp,False,America/Montevideo,,,
1753195774.717183,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Escape / Avoid
1753195837.1011028,tikTok,,closedApp,False,America/Montevideo,,,
1753196238.092951,tikTok,,closedApp,False,America/Montevideo,,,
1753196293.7957711,tikTok,,closedApp,False,America/Montevideo,,,
1753196438.897482,tikTok,,closedApp,False,America/Montevideo,,,
1753197113.053647,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753197117.4534988,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753197166.1500201,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,840.0,Stay In the Loop
1753197294.2871718,tikTok,,closedApp,False,America/Montevideo,,,
1753197368.519352,tikTok,,closedApp,False,America/Montevideo,,,
1753197404.9161649,tikTok,,closedApp,False,America/Montevideo,,,
1753197421.064281,tikTok,,closedApp,False,America/Montevideo,,,
1753197442.257204,tikTok,,closedApp,False,America/Montevideo,,,
1753197459.84339,tikTok,,closedApp,False,America/Montevideo,,,
1753197763.9110432,tikTok,,closedApp,False,America/Montevideo,,,
1753198233.375654,tikTok,,closedApp,False,America/Montevideo,,,
1753198314.04687,tikTok,,closedApp,False,America/Montevideo,,,
1753198549.949408,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,780.0,Stay In the Loop
1753199120.872421,twitter,,closedApp,False,America/Montevideo,,,
1753199201.544743,twitter,,closedApp,False,America/Montevideo,,,
1753199238.85178,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,960.0,Stay In the Loop
1753200046.3477411,tikTok,,closedApp,False,America/Montevideo,,,
1753201824.470382,twitter,,closedApp,False,America/Montevideo,,,
1753201833.690051,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753202112.83338,twitter,,closedApp,False,America/Montevideo,,,
1753202116.545785,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753202119.3598518,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753202139.666409,twitter,,closedApp,False,America/Montevideo,,,
1753202243.023806,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,780.0,Stay In the Loop
1753202440.879389,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,720.0,Stay In the Loop
1753205227.704952,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753202480.466939,tikTok,,closedApp,False,America/Montevideo,,,
1753202676.311049,tikTok,,closedApp,False,America/Montevideo,,,
1753202791.2320251,tikTok,,closedApp,False,America/Montevideo,,,
1753202885.192748,tikTok,,closedApp,False,America/Montevideo,,,
1753202907.929251,tikTok,,closedApp,False,America/Montevideo,,,
1753205241.923905,twitter,,closedApp,False,America/Montevideo,,,
1753208787.994432,twitter,,closedApp,False,America/Montevideo,,,
1753211644.717881,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753211656.262779,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,840.0,Stay In the Loop
1753211708.739694,twitter,,closedApp,False,America/Montevideo,,,
1753211881.322854,twitter,,closedApp,False,America/Montevideo,,,
1753212921.350399,twitter,,closedApp,False,America/Montevideo,,,
1753212941.6735759,twitter,,closedApp,False,America/Montevideo,,,
1753213244.93259,twitter,,closedApp,False,America/Montevideo,,,
1753213279.6478338,twitter,,closedApp,False,America/Montevideo,,,
1753213453.133178,twitter,,closedApp,False,America/Montevideo,,,
1753213557.49037,twitter,,closedApp,False,America/Montevideo,,,
1753213898.719563,twitter,,closedApp,False,America/Montevideo,,,
1753213909.192408,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,540.0,Stay In the Loop
1753214164.654444,twitter,,closedApp,False,America/Montevideo,,,
1753214448.0519881,twitter,,closedApp,False,America/Montevideo,,,
1753214467.359591,twitter,,closedApp,False,America/Montevideo,,,
1753214477.228756,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,360.0,Stay In the Loop
1753214599.248332,twitter,,closedApp,False,America/Montevideo,,,
1753215010.70064,twitter,,closedApp,False,America/Montevideo,,,
1753215022.480221,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,780.0,Stay In the Loop
1753215401.570252,twitter,,closedApp,False,America/Montevideo,,,
1753215875.413447,twitter,,closedApp,False,America/Montevideo,,,
1753216345.680979,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753216426.437782,tikTok,,closedApp,False,America/Montevideo,,,
1753216729.587216,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753217125.982908,tikTok,,closedApp,False,America/Montevideo,,,
1753217233.574463,tikTok,,closedApp,False,America/Montevideo,,,
1753217402.3388638,tikTok,,closedApp,False,America/Montevideo,,,
1753217412.5315108,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,1080.0,Stay In the Loop
1753217933.824893,tikTok,,closedApp,False,America/Montevideo,,,
1753219675.5055618,tikTok,,closedApp,False,America/Montevideo,,,
1753219685.8878598,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,180.0,Escape / Avoid
1753219869.9273129,tikTok,,closedApp,False,America/Montevideo,,,
1753227674.3273659,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753228017.744443,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Search Info
1753228066.010157,tikTok,,closedApp,False,America/Montevideo,,,
1753228072.77747,tikTok,,closedApp,False,America/Montevideo,,,
1753229620.4692302,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,1020.0,Stay In the Loop
1753229791.468439,instagram,,closedApp,False,America/Montevideo,,,
1753231306.458137,instagram,,closedApp,False,America/Montevideo,,,
1753231427.811373,instagram,,closedApp,False,America/Montevideo,,,
1753232404.334357,instagram,,closedApp,False,America/Montevideo,,,
1753232823.503272,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753232907.3216739,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753232918.479986,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753232942.751066,twitter,,closedApp,False,America/Montevideo,,,
1753233134.8316169,twitter,,closedApp,False,America/Montevideo,,,
1753233243.7411199,twitter,,closedApp,False,America/Montevideo,,,
1753233262.772258,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,780.0,Stay In the Loop
1753233292.130749,instagram,,closedApp,False,America/Montevideo,,,
1753233745.754477,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,720.0,Stay In the Loop
1753233825.2964401,twitter,,closedApp,False,America/Montevideo,,,
1753234866.124409,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,420.0,Stay In the Loop
1753235291.3544822,tikTok,,closedApp,False,America/Montevideo,,,
1753235299.847795,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,900.0,Stay In the Loop
1753235443.4783669,tikTok,,closedApp,False,America/Montevideo,,,
1753242452.592177,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753274942.539684,twitter,,closedApp,False,America/Montevideo,,,
1753275038.382021,twitter,,closedApp,False,America/Montevideo,,,
1753275093.312869,twitter,,closedApp,False,America/Montevideo,,,
1753275288.041325,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Search Info
1753275334.534539,instagram,,closedApp,False,America/Montevideo,,,
1753275356.2078362,instagram,,closedApp,False,America/Montevideo,,,
1753275391.498632,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Search Info
1753275406.687696,instagram,,closedApp,False,America/Montevideo,,,
1753275421.889565,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Search Info
1753275481.429759,tikTok,,closedApp,False,America/Montevideo,,,
1753275499.6829572,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,60.0,Search Info
1753275562.506633,tikTok,,closedApp,False,America/Montevideo,,,
1753275971.490965,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,420.0,Stay In the Loop
1753276294.262784,tikTok,,closedApp,False,America/Montevideo,,,
1753276484.09443,tikTok,,closedApp,False,America/Montevideo,,,
1753276496.588182,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,840.0,Stay In the Loop
1753277341.878532,tikTok,,closedApp,False,America/Montevideo,,,
1753277361.765218,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,1200.0,Stay In the Loop
1753277447.239377,tikTok,,closedApp,False,America/Montevideo,,,
1753278939.0712929,tikTok,,closedApp,False,America/Montevideo,,,
1753279920.639749,tikTok,,closedApp,False,America/Montevideo,,,
1753282541.5510678,tikTok,,closedApp,False,America/Montevideo,,,
1753282879.02322,tikTok,,closedApp,False,America/Montevideo,,,
1753283644.350744,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753285305.1028318,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753285445.669419,twitter,,closedApp,False,America/Montevideo,,,
1753285842.1255,twitter,,closedApp,False,America/Montevideo,,,
1753286000.9156718,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,960.0,Stay In the Loop
1753286226.87749,instagram,,closedApp,False,America/Montevideo,,,
1753286396.089824,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,1020.0,Stay In the Loop
1753286608.529585,twitter,,closedApp,False,America/Montevideo,,,
1753286676.1233711,twitter,,closedApp,False,America/Montevideo,,,
1753286960.1063209,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753286977.3515759,twitter,,closedApp,False,America/Montevideo,,,
1753287046.301997,twitter,,closedApp,False,America/Montevideo,,,
1753287063.669945,twitter,,closedApp,False,America/Montevideo,,,
1753287130.811253,twitter,,closedApp,False,America/Montevideo,,,
1753287740.6415691,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753289288.967929,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753289482.638298,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753289502.472053,twitter,,closedApp,False,America/Montevideo,,,
1753289791.748516,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753289814.251912,twitter,,closedApp,False,America/Montevideo,,,
1753289984.52887,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,660.0,Stay In the Loop
1753290408.189523,tikTok,,closedApp,False,America/Montevideo,,,
1753299737.046606,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753300479.948564,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753305940.716191,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753306483.044361,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753306497.151133,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753306545.448512,tikTok,,closedApp,False,America/Montevideo,,,
1753322571.819734,twitter,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753322582.054644,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Stay In the Loop
1753322619.891326,tikTok,,closedApp,False,America/Montevideo,,,
1753322659.1613011,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753323058.4493098,twitter,,closedApp,False,America/Montevideo,,,
1753323266.748509,twitter,,closedApp,False,America/Montevideo,,,
1753323277.564519,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,960.0,Stay In the Loop
1753324250.703274,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,900.0,Stay In the Loop
1753361850.976062,instagram,,closedApp,False,America/Montevideo,,,
1753324240.898353,twitter,,closedApp,False,America/Montevideo,,,
1753324358.319758,twitter,,closedApp,False,America/Montevideo,,,
1753324442.956682,twitter,,closedApp,False,America/Montevideo,,,
1753324489.25793,twitter,,closedApp,False,America/Montevideo,,,
1753325211.0586991,twitter,,closedApp,False,America/Montevideo,,,
1753361852.41251,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753367513.4331942,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753367864.5803618,tikTok,,closedApp,False,America/Montevideo,,,
1753368024.683701,tikTok,,closedApp,False,America/Montevideo,,,
1753373883.531972,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Stay In the Loop
1753374176.539557,instagram,,closedApp,False,America/Montevideo,,,
1753376528.839437,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753376543.391636,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753376955.6666908,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753376962.691234,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753385602.8368568,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,1140.0,Stay In the Loop
1753385645.857246,instagram,,closedApp,False,America/Montevideo,,,
1753385729.112875,instagram,,closedApp,False,America/Montevideo,,,
1753385840.511199,instagram,,closedApp,False,America/Montevideo,,,
1753385994.742981,instagram,,closedApp,False,America/Montevideo,,,
1753389811.700664,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753389863.098493,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753389892.014235,twitter,,closedApp,False,America/Montevideo,,,
1753390259.296859,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,780.0,Stay In the Loop
1753390405.796301,tikTok,,closedApp,False,America/Montevideo,,,
1753390709.757596,tikTok,,closedApp,False,America/Montevideo,,,
1753390859.585987,tikTok,,closedApp,False,America/Montevideo,,,
1753390969.0510468,tikTok,,closedApp,False,America/Montevideo,,,
1753391706.501754,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,720.0,Stay In the Loop
1753392433.501762,tikTok,,closedApp,False,America/Montevideo,,,
1753392443.57121,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,660.0,Stay In the Loop
1753392575.646792,tikTok,,closedApp,False,America/Montevideo,,,
1753392914.599566,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Stay In the Loop
1753393221.039628,instagram,,closedApp,False,America/Montevideo,,,
1753393238.618509,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,1200.0,Stay In the Loop
1753393552.422724,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,420.0,Stay In the Loop
1753393614.3393002,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753393793.376114,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,660.0,Stay In the Loop
1753393819.839377,twitter,,closedApp,False,America/Montevideo,,,
1753393896.460082,twitter,,closedApp,False,America/Montevideo,,,
1753394097.581023,twitter,,closedApp,False,America/Montevideo,,,
1753394216.952421,twitter,,closedApp,False,America/Montevideo,,,
1753394751.086567,twitter,,closedApp,False,America/Montevideo,,,
1753394759.505074,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,480.0,Stay In the Loop
1753395233.7649999,twitter,,closedApp,False,America/Montevideo,,,
1753395242.024033,twitter,breathingExercise,openedApp,True,America/Montevideo,3.0,540.0,Stay In the Loop
1753404263.822729,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753404355.996241,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753404708.571811,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753404817.170401,instagram,,closedApp,False,America/Montevideo,,,
1753404852.272203,instagram,,closedApp,False,America/Montevideo,,,
1753405261.1058679,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,300.0,Stay In the Loop
1753405282.01425,instagram,,closedApp,False,America/Montevideo,,,
1753405566.457278,instagram,,closedApp,False,America/Montevideo,,,
1753405576.4626899,instagram,breathingExercise,openedApp,True,America/Montevideo,3.0,240.0,Stay In the Loop
1753405808.9885821,instagram,,closedApp,False,America/Montevideo,,,
1753405818.654109,instagram,breathingExercise,openedApp,True,America/Montevideo,3.0,300.0,Stay In the Loop
1753406009.813829,instagram,,closedApp,False,America/Montevideo,,,
1753406110.838242,instagram,,closedApp,False,America/Montevideo,,,
1753406131.461904,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Search Info
1753406195.47451,tikTok,,closedApp,False,America/Montevideo,,,
1753408295.264063,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753408307.559123,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Search Info
1753448790.625177,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753448901.403287,twitter,,closedApp,False,America/Montevideo,,,
1753451568.3397431,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,240.0,Search Info
1753451599.400992,twitter,,closedApp,False,America/Montevideo,,,
1753451674.6386418,twitter,,closedApp,False,America/Montevideo,,,
1753452622.376882,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,660.0,Stay In the Loop
1753453289.324185,tikTok,,closedApp,False,America/Montevideo,,,
1753453298.989987,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,300.0,Stay In the Loop
1753453601.610681,tikTok,,closedApp,False,America/Montevideo,,,
1753453628.84147,tikTok,breathingExercise,dismissedAppOpening,True,America/Montevideo,3.0,,
1753457331.503195,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753457542.151536,instagram,,closedApp,False,America/Montevideo,,,
1753458255.603228,instagram,,closedApp,False,America/Montevideo,,,
1753464698.615587,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,540.0,Stay In the Loop
1753464945.3914862,twitter,,closedApp,False,America/Montevideo,,,
1753464955.426511,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Stay In the Loop
1753464982.246305,instagram,,closedApp,False,America/Montevideo,,,
1753464993.425756,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Stay In the Loop
1753465059.054807,tikTok,,closedApp,False,America/Montevideo,,,
1753466089.6003551,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753466121.979759,tikTok,,closedApp,False,America/Montevideo,,,
1753466376.9134831,tikTok,,closedApp,False,America/Montevideo,,,
1753466386.974849,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,420.0,Stay In the Loop
1753466480.988958,twitter,,closedApp,False,America/Montevideo,,,
1753466890.24648,twitter,breathingExercise,openedApp,False,America/Montevideo,3.0,420.0,Stay In the Loop
1753466965.4481459,twitter,,closedApp,False,America/Montevideo,,,
1753467195.488867,twitter,,closedApp,False,America/Montevideo,,,
1753467343.253706,instagram,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753467374.8085442,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,60.0,Search Info
1753467446.470444,instagram,,closedApp,False,America/Montevideo,,,
1753467454.1968741,instagram,breathingExercise,openedApp,True,America/Montevideo,3.0,60.0,Search Info
1753467472.504109,instagram,,closedApp,False,America/Montevideo,,,
1753467508.614007,instagram,,closedApp,False,America/Montevideo,,,
1753467558.3312778,instagram,,closedApp,False,America/Montevideo,,,
1753467569.022383,instagram,,closedApp,False,America/Montevideo,,,
1753467593.434792,instagram,breathingExercise,openedApp,True,America/Montevideo,3.0,360.0,Search Info
1753467614.673805,instagram,,closedApp,False,America/Montevideo,,,
1753467818.567116,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Search Info
1753467928.809694,instagram,,closedApp,False,America/Montevideo,,,
1753467983.003617,instagram,,closedApp,False,America/Montevideo,,,
1753468151.5275111,instagram,,closedApp,False,America/Montevideo,,,
1753468285.9866,instagram,,closedApp,False,America/Montevideo,,,
1753468416.0165958,instagram,,closedApp,False,America/Montevideo,,,
1753468560.699627,instagram,,closedApp,False,America/Montevideo,,,
1753468739.824092,instagram,,closedApp,False,America/Montevideo,,,
1753468765.625349,instagram,,closedApp,False,America/Montevideo,,,
1753469849.447754,instagram,,closedApp,False,America/Montevideo,,,
1753469860.339483,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,480.0,Stay In the Loop
1753469957.053632,tikTok,,closedApp,False,America/Montevideo,,,
1753470150.751055,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753470183.846026,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753470186.9095979,tikTok,breathingExercise,dismissedAppOpening,False,America/Montevideo,3.0,,
1753470207.519274,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,360.0,Stay In the Loop
1753470382.897819,tikTok,,closedApp,False,America/Montevideo,,,
1753470589.1712852,tikTok,,closedApp,False,America/Montevideo,,,
1753470601.498774,tikTok,breathingExercise,openedApp,True,America/Montevideo,3.0,540.0,Stay In the Loop
1753470645.43265,tikTok,,closedApp,False,America/Montevideo,,,
1753470842.581551,tikTok,,closedApp,False,America/Montevideo,,,
1753472475.3928928,tikTok,breathingExercise,openedApp,False,America/Montevideo,3.0,600.0,Stay In the Loop
1753472542.8592172,tikTok,,closedApp,False,America/Montevideo,,,
1753472555.338609,tikTok,,closedApp,False,America/Montevideo,,,
1753473079.3868961,instagram,breathingExercise,openedApp,False,America/Montevideo,3.0,240.0,Stay In the Loop
