isReIntervention,interventionDuration,interventionType,timezone,resolution,timestamp,app,purpose
False,,,Europe/Zurich,closedApp,1751565383.741325,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751565431.0987701,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751565441.095547,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751565469.147558,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751565471.342773,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751565474.641861,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751565479.289606,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751508641.005913,youtube,
False,,,Europe/Zurich,closedApp,1751531291.6948729,youtube,
False,,,Europe/Zurich,closedApp,1751560430.273824,youtube,
False,,,Europe/Zurich,closedApp,1751565082.1617742,youtube,
False,,,Europe/Zurich,closedApp,1751566089.611414,youtube,
False,,,Europe/Zurich,closedApp,1751566093.65746,youtube,
False,,,Europe/Zurich,closedApp,1751575912.646953,youtube,
False,,,Europe/Zurich,closedApp,1751575960.421809,youtube,
False,,,Europe/Zurich,closedApp,1751576035.20611,youtube,
False,,,Europe/Zurich,closedApp,1751576071.046606,youtube,
False,,,Europe/Zurich,closedApp,1751576094.383831,youtube,
False,,,Europe/Zurich,closedApp,1751577647.4461908,youtube,
False,,,Europe/Zurich,closedApp,1751579708.93464,youtube,
False,,,Europe/Zurich,closedApp,1751697606.463035,youtube,
False,,,Europe/Zurich,closedApp,1751577657.3618112,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751577840.390252,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751577849.204873,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751578115.7648659,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751578856.63124,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751579485.192981,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751579707.58266,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751663649.811008,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751663756.446259,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751663921.826436,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751664061.5054169,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751664972.024154,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751579751.233961,theGuardian,
False,,,Europe/Zurich,closedApp,1751579782.211959,theGuardian,
False,,,Europe/Zurich,closedApp,1751579792.869333,theGuardian,
False,,,Europe/Zurich,closedApp,1751579860.349412,theGuardian,
False,,,Europe/Zurich,closedApp,1751579928.757128,theGuardian,
False,,,Europe/Zurich,closedApp,1751653705.683021,theGuardian,
False,,,Europe/Zurich,closedApp,1751664976.4773998,theGuardian,
False,,,Europe/Zurich,closedApp,1751665031.7902021,theGuardian,
False,,,Europe/Zurich,closedApp,1751665121.706917,theGuardian,
False,,,Europe/Zurich,closedApp,1751665154.754566,theGuardian,
False,,,Europe/Zurich,closedApp,1751665246.206305,theGuardian,
False,,,Europe/Zurich,closedApp,1751665351.409384,theGuardian,
False,,,Europe/Zurich,closedApp,1751665384.223678,theGuardian,
False,,,Europe/Zurich,closedApp,1751665429.7967548,theGuardian,
False,,,Europe/Zurich,closedApp,1751665537.616033,theGuardian,
False,,,Europe/Zurich,closedApp,1751665569.416944,theGuardian,
False,,,Europe/Zurich,closedApp,1751665700.88294,theGuardian,
False,,,Europe/Zurich,closedApp,1751665728.967417,theGuardian,
False,,,Europe/Zurich,closedApp,1751665781.9883308,theGuardian,
False,,,Europe/Zurich,closedApp,1751665790.2186131,theGuardian,
False,,,Europe/Zurich,closedApp,1751665920.160318,theGuardian,
False,,,Europe/Zurich,closedApp,1751665942.932045,theGuardian,
False,,,Europe/Zurich,closedApp,1751665977.811823,theGuardian,
False,,,Europe/Zurich,closedApp,1751697525.5128012,theGuardian,
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751793088.4808478,pinterest,Creativity
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751797342.8788218,instagram,Work 
False,,,Europe/Zurich,closedApp,1751798543.3238769,youtube,
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751798716.710935,pinterest,Creativity
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751809231.0490742,pinterest,Creativity
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751809384.639264,pinterest,Creativity
False,,,Europe/Zurich,closedApp,1751818455.255811,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818485.6885328,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818531.782555,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818534.109802,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818538.25348,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818575.3105888,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818587.630657,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818725.230334,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818745.4121408,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818795.118379,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818799.435102,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818874.230196,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818879.9262772,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818893.347506,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818935.899596,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751819051.456296,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751818420.9536,youtube,
False,,,Europe/Zurich,closedApp,1751818421.0337539,youtube,
False,,,Europe/Zurich,closedApp,1751820018.6738992,netflix,
False,,,Europe/Zurich,closedApp,1751829965.095704,netflix,
False,,,Europe/Zurich,closedApp,1751819120.412008,theGuardian,
False,,,Europe/Zurich,closedApp,1751819126.684263,theGuardian,
False,,,Europe/Zurich,closedApp,1751819581.072614,theGuardian,
False,,,Europe/Zurich,closedApp,1751819616.090827,theGuardian,
False,,,Europe/Zurich,closedApp,1751819636.654652,theGuardian,
False,,,Europe/Zurich,closedApp,1751819699.02712,theGuardian,
False,,,Europe/Zurich,closedApp,1751819874.017365,theGuardian,
False,6.0,breathingExercise,Europe/Zurich,dismissedAppOpening,1751870883.640599,pinterest,
False,,,Europe/Zurich,closedApp,1751887928.5701652,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751887998.903933,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888063.129961,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888074.162112,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888114.309503,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888118.4620261,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888129.224623,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888137.479811,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888173.197408,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888176.0516891,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888177.398154,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888178.4076428,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888186.1649761,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751888189.4960341,theGuardian,
False,,,Europe/Zurich,closedApp,1751888200.6706018,theGuardian,
False,,,Europe/Zurich,closedApp,1751888467.546643,theGuardian,
False,,,Europe/Zurich,closedApp,1751888508.809969,theGuardian,
False,,,Europe/Zurich,closedApp,1751888595.895752,theGuardian,
False,,,Europe/Zurich,closedApp,1751888674.896202,theGuardian,
False,,,Europe/Zurich,closedApp,1751888750.5749369,theGuardian,
False,,,Europe/Zurich,closedApp,1751888764.455157,theGuardian,
False,,,Europe/Zurich,closedApp,1751888771.5145469,theGuardian,
False,,,Europe/Zurich,closedApp,1751888916.092173,theGuardian,
False,,,Europe/Zurich,closedApp,1751888921.711395,theGuardian,
False,,,Europe/Zurich,closedApp,1751889051.864634,theGuardian,
False,,,Europe/Zurich,closedApp,1751889057.070681,theGuardian,
False,,,Europe/Zurich,closedApp,1751889095.826123,theGuardian,
False,,,Europe/Zurich,closedApp,1751889185.1804109,theGuardian,
False,,,Europe/Zurich,closedApp,1751889236.854025,theGuardian,
False,,,Europe/Zurich,closedApp,1751889307.582065,theGuardian,
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751899539.077898,pinterest,Creativity
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751900626.904303,pinterest,Creativity
False,,,Europe/Zurich,closedApp,1751903422.283879,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903465.014987,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903476.040124,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903536.399879,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903543.693565,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903574.866602,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903577.1266232,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903607.162991,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903677.295619,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903679.763465,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751903688.480171,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751902326.257897,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751902438.873204,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751902467.6916409,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751902754.012584,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751903387.1387439,newYorkTimes,
False,6.0,breathingExercise,Europe/Zurich,openedApp,1751904114.1288462,pinterest,Creativity
False,,,Europe/Zurich,closedApp,1751996388.145591,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996482.0431051,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996539.6650681,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996605.387439,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996632.652503,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996711.171201,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996919.5394812,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996934.757663,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751998982.0118651,C30D35AF-0052-4B78-8118-EB65990754A3,
False,,,Europe/Zurich,closedApp,1751996344.78355,facebook,
False,,,Europe/Zurich,closedApp,1751999305.2119331,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751999416.222435,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751999602.825721,newYorkTimes,
False,,,Europe/Zurich,closedApp,1751912863.251426,payPal,
False,,,Europe/Zurich,closedApp,1751999636.6426558,theGuardian,
False,,,Europe/Zurich,closedApp,1751999849.989151,theGuardian,
False,,,Europe/Zurich,closedApp,1751999888.996541,theGuardian,
False,,,Europe/Zurich,closedApp,1751999895.0973291,theGuardian,
False,,,Europe/Zurich,closedApp,1751999947.740932,theGuardian,
False,,,Europe/Zurich,closedApp,1751999965.661841,theGuardian,
False,,,Europe/Zurich,closedApp,1752000022.997889,theGuardian,
False,,,Europe/Zurich,closedApp,1752000029.580481,theGuardian,
False,,,Europe/Zurich,closedApp,1752000038.032517,theGuardian,
False,,,Europe/Zurich,closedApp,1752000045.727335,theGuardian,
False,,,Europe/Zurich,closedApp,1752000051.708624,theGuardian,
False,,,Europe/Zurich,closedApp,1752000314.886282,theGuardian,
False,,,Europe/Zurich,closedApp,1752000447.42699,theGuardian,
False,6.0,breathingExercise,Europe/Zurich,openedApp,1752000795.015805,pinterest,Creativity
False,,,Europe/Zurich,openedApp,1752000493.5884562,pinterest,
False,,,Europe/Zurich,closedApp,1752001393.5884562,pinterest,
False,,,Europe/Zurich,dismissedAppOpening,1752001393.5884562,pinterest,
False,6.0,breathingExercise,Europe/Zurich,openedApp,1752001413.259852,pinterest,Creativity
False,6.0,breathingExercise,Europe/Zurich,openedApp,1752004121.261559,pinterest,Creativity
False,6.0,breathingExercise,Europe/Zurich,openedApp,1752004974.35196,pinterest,Creativity
