participant_id,last_week,condition,dropout
9040643F-0683-42B7-91E6-D8C90D5188DF,2,ABC,1
92385C55-B000-44F8-AB31-45C3479F008D,6,BCC,0
9251109F-37BD-40CB-A649-02939DDC74F9,2,ABC,1
9299BAA6-045F-4D93-8B21-4C4B2A396CCB,1,BCC,1
931400A0-FEBA-4B68-AD35-AB66FCA50DA4,1,BCC,1
9321551B-B530-4D82-8748-D78402572A8F,2,ABC,1
94790071-7E09-438B-B69D-07419072C855,1,ABC,1
94C1191D-207B-4126-BBD6-7BE1EFFC0DA5,1,CCC,1
94C2D18B-4E75-4A7B-8EA8-575E29B8413B,2,ABC,1
9519E995-C873-4D6C-AB38-A7049A7CA6F5,6,BCC,0
9549F485-7F9A-4813-A534-5CFF2839A9D9,3,CCC,1
9573CC57-D2EC-4A86-9809-EE4FCA9336C4,2,ACC,1
95DD1D66-9B95-4CC2-A39A-F48C0F62325C,1,ACC,1
95ED4271-D6AE-4D9B-960F-4745946BA756,2,ACC,1
9630F244-441C-4758-84D5-ED685906F687,2,ABC,1
965F3DA6-7759-4E06-834F-E834BEC354C0,2,ACC,1
96838D4D-DFFA-40F4-90A2-4A72902B6603,1,ACC,1
96859470-C7D3-402D-8221-2C572C833D4A,1,ACC,1
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,2,ACC,1
96E6F0F2-56C1-43B2-91CD-1D7FB6184208,1,BCC,1
96F5CCD8-BD0E-4513-8590-10E653AD20C6,2,ABC,1
97299374-01EB-4D8E-8A62-9080464CCBF9,2,ABC,1
988844EF-C8EB-4A2D-BC99-AD0CD812309F,2,ABC,1
9892335B-6D03-4AE1-9502-9F2727D79236,2,ABC,1
98CB6D22-5292-48E2-942C-81EE661FA901,2,ACC,1
98E011AB-2028-49F1-B6EE-7F04FB90ABE4,1,ACC,1
99D159D8-0E9D-4D8F-9A38-74710DC07BFA,1,BCC,1
9A417810-A0C4-40AB-B98D-37C737BCE237,1,BCC,1
9AD531F4-551A-4F86-B900-4E804E7D1111,1,BCC,1
9B504042-D3BB-4436-9A61-6AB44BC658D7,6,BCC,0
9B663334-0149-4443-8B0D-2AFF737F61C7,2,ACC,1
9B7A135D-ED21-4675-8D14-C44273917CDB,2,ABC,1
9C08BF1B-A856-48E8-B023-753EFF78C793,1,ACC,1
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,2,ABC,1
9C91A131-9F91-42D1-8653-44334D8A0A0F,2,ACC,1
9CA9A69D-37EA-4334-AD82-3E1DAE2B6154,1,ACC,1
9D08A2BD-E5B0-4FDF-BC30-05A52024DC43,2,ABC,1
9D145CB6-04DB-45AC-862A-B4BCBE3B52C0,2,ABC,1
9DF6C999-6F17-4184-8F23-BC73EDD4F133,1,ACC,1
9E666FEC-8B9C-4B3A-9860-B0E84A63A607,2,ACC,1
9F35267A-9736-4A15-A1CF-9D3D22755DE3,2,ACC,1
9F64C6CB-05E4-4EB3-8D55-3F0B9D6455E0,1,BCC,1
9F89C9F3-7B66-46FF-8A4B-6C2B13479315,2,ABC,1
9FA41E09-DDE9-4443-A866-047DA1F8F092,2,ACC,1
A07D6E64-BDA0-46BE-95AD-E54983D376D8,2,ACC,1
A0E7910D-7823-47FD-9CB2-D4DA04C0E639,2,ABC,1
A0F99B56-0255-4842-9936-31F868B1FD7C,6,CCC,0
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,5,CCC,1
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,2,ABC,1
A1E4BB1B-514A-4D9B-9758-615A327E2D4F,1,ABC,1
A248ACEE-BCB2-4F90-9972-87C9CCB7D677,6,BCC,0
A35CE54A-E6F6-4AA4-9232-4C02E4289A34,1,CCC,1
A4B1C7C4-1D99-4470-A2CC-EEA80FDC9DED,2,ACC,1
A4ECC463-DE1B-43AC-B0FC-CD489A7124BF,1,ABC,1
A558AA6D-35BD-4FEC-A4E5-DA16FF7A735D,1,ACC,1
A5684516-0CBD-4F81-A53C-6409B11D12ED,2,ABC,1
A5C5C6C4-806C-4073-8A2E-1D4C8AFF2619,1,BCC,1
A6555904-B50B-4028-B42B-A0D04524171B,2,ABC,1
A6E5C002-F110-428C-ACC0-441828DCBA02,2,ABC,1
A732D816-C59C-40B7-896C-FAAF056BCAA7,6,BCC,0
A7D21C31-8E59-4EF3-AB3F-ACD63887B92E,1,ACC,1
A828DAF6-3D4E-4D1E-8B44-6295C7BB4F70,1,BCC,1
A8A7CD3E-1CC4-4212-8945-1AE36EC74001,2,ACC,1
A8EDDB25-A98C-445F-865E-DC817B8CBC38,2,ACC,1
A9082F47-5B46-4DE8-86EA-AD4066EF9624,1,BCC,1
A9B5D8B7-44C7-4A30-B216-B39BF3168A99,1,ACC,1
A9CA173E-1976-45F6-B05C-88CE8CE049A0,6,CCC,0
AA05D7CC-FD71-403F-8EC5-9A7042EFF394,2,ABC,1
AA5422B4-515B-4FE5-822A-78717593FC0D,2,ACC,1
AA9225C8-B6C5-463E-AEB8-A50F91D80036,2,ACC,1
AABC17C3-77E2-49CC-9B28-CE17E5103431,1,BCC,1
AAD852B6-8A83-4DD7-A213-0BFE5922E097,2,ACC,1
AAF0CCD8-4995-47A0-B44E-3D76E2DB94EA,2,ACC,1
AAF13EDB-B1DF-4277-8BA6-EA162140E124,2,ACC,1
AB466A97-5ECB-494B-BBA8-8AC77B8BCBB9,2,ABC,1
ABBFDCD4-CB56-4BB1-86E7-38209E20AF57,1,BCC,1
ABD9F7C3-DC1E-4C4D-A3F8-5A39AC35FB1E,1,CCC,1
AC088165-A020-4689-B40E-0B2974DA105C,2,ABC,1
AC3EA46A-024F-4F04-90F2-FD6BFC73F139,2,ABC,1
AC92AA5C-1D90-4552-B89A-B0B6220E13F1,1,CCC,1
AD184014-533A-4AAA-8D71-B5ED50264099,2,ACC,1
AD2575CF-9939-40F9-A741-D4731361959B,1,BCC,1
AD5DE18A-0CC7-4C63-A1A1-E0E0DAAC3B79,3,CCC,1
AD9B404B-DE40-48EE-A214-25DD5ADA8C4A,2,BCC,1
ADEE7F37-0081-4B1C-A0AC-72324A4B4609,1,ACC,1
AE5CCDC2-060F-49D2-B6DF-D096C42E5607,1,ACC,1
AE951FB6-7BB1-45D5-B74D-5686169743C6,2,ACC,1
AF62631A-2877-4DAC-8CEA-8F6858418073,2,ACC,1
AF964CC7-7391-4A3C-9DA9-90FE3A0FCD89,1,ACC,1
AF9DFC52-F8B3-4170-BB8C-04F995E5BF56,1,ABC,1
AFB44A4B-67B2-4178-ADF3-8486D7B3EDB4,2,ABC,1
AFC032A1-B9B7-4130-8F6F-8A33A478E045,2,ABC,1
B00A7BA8-555A-4CA3-955A-A6575B55207D,2,ACC,1
B06C4EA3-BF64-463F-9225-A892D51FD637,2,ACC,1
B13AB8D0-DBCD-4005-B615-152F64D655CC,1,ABC,1
B17B21B1-26AC-4650-A933-A78F240B3EE3,1,ABC,1
B1C90D28-7626-4A2B-A3F1-3F4136CD2CCF,2,ABC,1
B22A015C-23EE-4306-9CF3-B8633FFF070B,2,ACC,1
B2CD5E1D-D8CF-4B67-9FD9-437B74DAA11A,1,BCC,1
B3435070-160C-49E2-9250-BB652D09FACF,1,CCC,1
B41E01E7-8C08-49EA-BB98-BA630EA61D9B,1,ABC,1
B433D956-5AF6-4C09-8019-215235B816FB,2,ABC,1
B46550F3-9D8A-42B6-A881-2DB0FF348A79,1,ABC,1
B651FD07-89E9-44AB-A7E1-B6EB8E5CCA1D,2,ABC,1
B79D84FB-168C-4D77-AFED-41AE2AA9D609,5,BCC,1
B883F35A-B447-4E4C-A74F-A068B3BB9892,5,BCC,1
B8FC8C98-A99C-45E1-A941-83C774BCF89D,1,ACC,1
B996B617-8F02-417F-B492-9073600E1AC1,3,CCC,1
BB57BFF6-F5E7-4FF4-976B-3E5BA7C4CD1E,1,ABC,1
BB8D4E86-271E-40BF-921C-B93AB7129761,1,CCC,1
BC05EC18-B389-4A53-86BB-EA98A30C77BA,1,BCC,1
BC0FF32C-25CA-4EE2-9B5C-E4B944C31E05,2,ACC,1
BCB5844F-02F9-402B-987B-A01E329FE13D,6,CCC,0
BE28C6C5-AB76-48EF-974C-CE15799AB5F7,2,BCC,1
BE2FF317-B4D8-46F2-BD6A-B8169060329E,1,CCC,1
BEA543A3-EECE-4D7E-8912-45512F70DD86,1,ACC,1
BEB59235-A8AA-494F-B113-43768D970E3C,1,ABC,1
BFA72407-90C5-4CCD-8F3E-61C919215D6C,1,BCC,1
BFD44234-DDF3-4C5C-8455-19A921EF055B,1,ACC,1
BFE71726-11F8-41A6-88DD-B98E8A6B76B6,2,ACC,1
C03F0D0F-6F0A-4EC4-93F8-E72249B027F9,2,ABC,1
C124C1DA-31B6-4D80-86C9-E62F987A7356,2,ABC,1
C1BDCC49-1964-484E-BB42-54085EC56A51,1,ABC,1
C20214F6-0B3C-4FD3-931A-5599232E31B8,1,ACC,1
C2F569D4-713F-4AF8-B179-C613E2E055FE,2,ABC,1
C34CA39C-89C0-4357-8E38-7C23D0985C21,1,ACC,1
C34E9835-C36B-4B75-B172-F27F5CD0EBF6,1,BCC,1
C3733584-1026-417F-B77A-2D112E16AF48,1,ACC,1
C38C7441-848E-4DCD-AFE8-0603508E293A,1,ABC,1
C3963D98-4CE1-4E08-BE0F-54717E29A195,2,ACC,1
C450EBBB-B1C2-4143-BB4B-4272D58C80F0,5,BCC,1
C4EA95FA-44F1-4D00-8381-8CD4891D8FBF,5,CCC,1
C50B0B30-0C3B-466D-8996-46B03A5A53AA,2,ABC,1
C57EEEF1-5408-46D8-957C-A338A7087AB3,1,BCC,1
C5E94948-FBD0-4A62-BB0C-E1F7985DB5C3,2,ABC,1
C5F4F4CE-C3EC-4A90-9EBA-0FCA30795D32,2,ABC,1
C623FF95-2EF2-49B2-8735-5848D5429EFA,1,ACC,1
C7728E85-0872-4D6C-9D43-277F0DF28527,6,BCC,0
C7DA69EA-1F1F-428A-9AE5-4BB959704E04,2,ABC,1
C7DDE0E1-15C0-4272-81B0-3C2047CCF0B1,6,BCC,0
C80044BF-24F8-42ED-80F7-59FA7B4A87AE,1,ACC,1
C847FEC1-7563-45CF-90B5-D4296AE228BE,2,ACC,1
C8BE84A0-0BD8-4EDD-B180-34A63773C190,6,BCC,0
C8E60AD0-767D-4E58-90D9-232E89055A51,6,BCC,0
C9030ACD-4062-4F10-930E-1539659D6C25,3,BCC,1
C9377A2F-9FF6-47C2-964A-A708857F32F2,2,ABC,1
CA0C5251-1D10-4FA9-99AC-2E76655B4E52,2,BCC,1
CA366642-B2C7-4321-8E96-F77FBFE8F021,6,BCC,0
CA716A84-0100-441A-BA8E-0ACDAE4C3A31,1,ACC,1
CA8639B6-107C-4C8D-8A6C-E1692976C69E,1,ACC,1
CADD6498-6462-48AA-910A-465C863B52EF,1,BCC,1
CAEB421E-356B-49CA-9A8F-E65B5A2F6182,6,BCC,0
CCBE7820-75A6-427F-A6B6-2A8DF074D5F8,2,ABC,1
CCFEA76D-34AB-4BAA-854E-5DE4BE4F2B74,2,ABC,1
CD0BA60B-2C2D-424D-AF03-5BB3C607443B,2,ACC,1
CD2F1C7C-B9CF-4DC2-9DEF-31872E37CB58,2,ABC,1
CD6E601E-F6AA-48D7-B78D-7D3F3F516017,6,CCC,0
CD71C2E6-4F27-4752-870A-113E2C09BB45,2,ABC,1
CD851AC5-A4C2-463B-BC4C-B20CC40FDB2B,1,BCC,1
CF0916D3-91C9-433A-90D7-FFDF3C926005,1,BCC,1
CF12B046-CC53-4D31-83D1-CE98503939BF,6,CCC,0
CF5F61D3-E5AE-4C10-9E2A-133017E88934,1,ABC,1
CFA441CB-3880-49F2-B8E9-D7515EAA17EB,2,ACC,1
D0080531-6E21-4266-A491-F275CC84AC85,2,ACC,1
D00E416C-8C8E-4BB1-BF07-F4222C8BC4C2,2,ACC,1
D08EEC9C-60A0-4A8A-BEAB-22DE4F2ADE94,1,ACC,1
D093585B-C626-4F49-A609-286BA811F928,3,BCC,1
D0DBD177-78FD-410A-96FF-708340E11BC7,2,ACC,1
D184A496-37E8-420E-9DA8-01E8BC88DD6F,1,BCC,1
D19BA870-712A-402D-AF30-2DCCD3345038,1,CCC,1
D1AE39D2-A917-47D5-B0C3-DF633732C83E,2,CCC,1
D35CA539-1B1B-46B7-924C-AD48A55E607B,1,ACC,1
D37CF9D3-BC99-4FE1-A3FE-7A813FD1EDAE,1,CCC,1
D3E23B6F-943A-4971-8E94-BF0AA9819091,3,CCC,1
D41E3047-FA3F-4E2F-A3BC-3762C7E6DA9D,2,ABC,1
D4D4E27B-E174-4829-BC2C-2A245CE75673,2,ABC,1
D54FAFD6-0D4D-4DFC-8DFE-813BF7EC3ACC,1,ABC,1
D5EAE4FD-4276-4E1A-9380-1CC58011FC51,2,ACC,1
D63DE871-A62B-4B8B-87EF-05764482280E,2,ACC,1
D6554E81-37AF-452D-B9EB-555A7E7C881D,1,ABC,1
D6DA6D48-FD73-4C5E-B8F4-8D820005B455,1,BCC,1
D7515E42-8C78-4B11-9A5F-1868BB0FFAF6,2,ABC,1
D77B98E5-D52C-4B98-B954-A7B51A7FFA6E,1,ACC,1
D88E5D70-45D8-4298-B1F3-ADE60277C57B,1,BCC,1
D8BF8B86-5ECD-48F1-BEDA-C49D83AEB8D1,5,BCC,1
D8D3BCBB-C884-431B-8BC3-B3BC044096DB,1,ABC,1
D9DB34BC-0AEE-4109-8B8E-4737589E8A3D,1,CCC,1
DA827118-FC07-45B9-8395-91A39E316684,2,ABC,1
DA8E9CFC-4F1A-4835-B914-0A89B163A4E4,1,ABC,1
DA8EE792-7ED0-4A5D-9394-A3B042B84D1B,2,ACC,1
DA92AE6B-D178-4110-A1D5-941DDC5EDA9D,1,ACC,1
DB8FB0EE-A106-403F-A1AE-E88A76F33419,1,CCC,1
DBB7294D-0FC8-46FA-876F-F68365FC6EC1,2,ACC,1
DC5926A0-7E85-483F-8A7E-21979DD398B2,3,BCC,1
DC7624A6-7029-4987-BB2E-DC63951C8B4F,2,ABC,1
DD14E05A-4203-4605-ABFA-A640A495D2DC,6,BCC,0
DDB49159-5D59-48A7-A445-45FE5CED4EAA,1,BCC,1
DDCEBBEF-78F3-4B68-B20B-629EAC7B8399,2,ABC,1
DDF74611-8EBD-4163-A6EA-F0CB3216325F,2,ACC,1
DDF92660-F12D-4008-8D62-DDEF096C237F,2,ACC,1
DE7D1751-F4B4-4CE2-9BE3-DC72D16B0254,2,ABC,1
DE94FD0E-26A4-44F6-803F-F98D0EE3610A,6,BCC,0
DEA11890-963E-4D5D-9534-854096D55413,1,BCC,1
DEBB8280-3AAD-48A0-AAC4-1F16D850DAD4,1,BCC,1
DEEDE264-979B-4C5B-9C7C-41D3152B6E2A,2,BCC,1
DF25FEBC-4A5A-466A-B808-9B1CB0733F1A,2,ACC,1
DF32FAC5-323F-4294-A858-C7F74DFB7925,2,BCC,1
DF722471-E38F-41B1-BC8C-93F0D14C8583,2,ACC,1
DFE2FCDB-DB81-4FEB-928D-3FA55388ED34,1,ACC,1
E03C5915-0AA8-4A86-96B7-E36ABA3041EE,3,CCC,1
E06EE336-867B-4625-B6FD-FDADDFBCB269,1,ABC,1
E205B971-192D-478C-A482-5C63CE63B5A4,1,BCC,1
E2632242-1770-49A8-8F7A-EE3934EB89AE,1,ACC,1
E2B26451-9754-42D5-9AB0-CB0B8096E9A7,1,ACC,1
E2E7BA5B-08EF-406A-AE23-AD7C15BE2EE1,6,CCC,0
E33EDFB8-7478-41D4-B419-38B88952C642,5,CCC,1
E3891A00-5C44-4619-BB49-1E79A86C40E4,2,ABC,1
E43BA330-9287-4EDF-A017-E4B80C160E50,2,ABC,1
E4F3AA43-23BE-429A-A498-38624B2F9623,2,BCC,1
E5485BA1-404C-4B4C-8DC4-ABE7CDC159A7,1,BCC,1
E5699BC1-3848-432B-BDBD-05DE2334B9A5,2,ABC,1
E60EC3C9-41A0-4052-900A-46E66F9385A4,2,BCC,1
E6F4C8EA-172A-4FB3-BE64-D1B97541807E,1,CCC,1
E7338972-F98C-428B-9196-6E0CEDDF1AA6,1,ABC,1
E7571663-5478-450A-83C7-83D45D096958,1,CCC,1
E7A96CCE-CA51-4629-AB6F-C9CEBC827C5C,6,CCC,0
E7E16642-DF6A-4405-91E9-88618956275D,2,ACC,1
E7FFE448-7A53-46C2-A0F1-B5C0BCA8FD36,2,CCC,1
E80EF906-BC9B-48B9-981D-DDAEB485C803,6,CCC,0
E8288E25-1FFE-47B0-8576-E671B0741F4D,1,CCC,1
E8792EC2-00BB-4A60-8381-2CEDB1FD5E0E,2,ACC,1
E8ABBC70-2942-4249-9A8A-D6D28E069D24,2,ACC,1
E8ADEEEB-F0E9-49D5-BB29-3D8C11A36032,4,CCC,1
E8FF9558-C11C-406F-BCBC-6FD77EFE6037,6,CCC,0
E905588F-DB6A-4FEC-A2D2-B22FC9848A23,2,ABC,1
EA048116-4D22-485E-8B98-074769AD27DD,1,BCC,1
EAAD033D-0AD7-4B50-9391-86B507B36F34,2,ABC,1
EB1D25E6-0F52-491A-8C42-133EB53CFFB9,2,ACC,1
EB201F42-91B4-4BB0-957A-7819617F8637,1,ABC,1
EB359E35-8D35-4A90-834B-0285B958817B,4,CCC,1
EBF1EE68-8728-4A7C-A6FA-827C6192FCA1,2,ABC,1
EBF4106D-8C37-4B9D-963A-A49DA8C4D39C,1,BCC,1
EC53982F-8E17-433F-9CE4-DB17E8848017,1,ACC,1
EC5E512A-8A9A-4273-A4D2-6CD9BDB028A4,1,ABC,1
EC879C08-73E6-4EC9-955E-0A7E474AB0BB,1,CCC,1
ECB02743-DFAD-4A3A-9219-2E5CFC13BA0D,6,CCC,0
ECF2E190-6D52-4950-BBD3-E2BEC46B5C72,1,ABC,1
ED384A4B-4016-435D-A531-AC085629DEC9,2,ABC,1
ED7F08D2-C49E-4124-85F4-5C8A99856ADF,2,ABC,1
EDA32944-83E0-419E-A056-14B846AAC577,2,ABC,1
EE5791A7-1694-495F-8EDA-59D9A0EC52E2,2,ACC,1
EEEA5125-45AF-4C61-83EA-DF57C780C4B7,2,ABC,1
EF22EDB5-FA61-4687-ACB8-BEA3441349E5,2,ABC,1
EF5B927F-B809-4201-AC77-4A9E81F6E552,2,ACC,1
F09C12D3-235C-4664-AF38-5947A66DD99A,1,ACC,1
F0CACFA1-E010-4A9D-8132-61189DAEB17C,2,ABC,1
F0DDEDEA-2201-4084-B65A-FA21D8D21249,6,CCC,0
F1394C19-5B3C-4A85-BB92-E9DA03E52DE1,1,CCC,1
F1D96255-5E58-454C-AB2C-C5F38B739E70,1,CCC,1
F2109743-E194-4A7E-ADA0-5CC83CF12110,2,ACC,1
F21C3B5A-D529-4209-B592-76182FB7CB7B,3,BCC,1
F227C264-2BE4-40A8-8D21-415E20D38A2A,1,BCC,1
F26B9D85-18DB-48CF-914C-510BC8BA1B75,2,ACC,1
F2DC6184-D447-4B7B-A09A-25552F94F684,3,BCC,1
F3703F9E-913E-4FDC-9F39-C81771FB9CDD,1,BCC,1
F37A3ECE-76E6-4D33-88DC-D74F97D360D5,1,ABC,1
F3BA1588-51F3-49C4-8D44-C6FE1244F7BD,1,CCC,1
F45B1903-C5D8-469C-A16E-955D491737A9,2,ABC,1
F499743C-EF62-4573-9FAA-ED0A22E303CE,1,CCC,1
F4EA7435-69C7-4F38-B063-827BE0B9B93D,2,ACC,1
F5685018-B9E8-4294-B458-146E5D960241,4,BCC,1
F5ACE0E1-3A20-46C0-B69A-F229531BB59E,2,ABC,1
F5D36618-CF2E-4C90-8994-D09DE1B1FF63,1,BCC,1
F6AF3E74-C608-4CA8-8307-F2BFFA8D59AB,3,BCC,1
F79306EA-D86D-46F4-A729-895CBDB43257,1,ABC,1
F7DF4D8F-57B5-4AF0-BFCC-6E2067396087,2,ABC,1
F7E81D89-FB96-40B7-90BE-4CD6F6B650A3,3,BCC,1
F984FD4E-269A-4366-8B1F-EAC91C9ED38C,1,BCC,1
F9EB437B-B39D-49BF-A601-4E8AA7DAD675,1,CCC,1
FB2C16F0-7DAF-4580-B6E6-C9FED4B01413,1,ACC,1
FB45653B-51E6-4B84-AA65-907E9724DD1A,1,ABC,1
FB783F34-4C81-4B18-808F-08989F5CA4F1,2,ACC,1
FBDAFD90-718E-4D3A-847D-5C30103481D3,6,BCC,0
FC3DD363-DD65-4F73-ACD2-E243B10EF13C,1,ACC,1
FC528CB1-A4BE-48E8-9E36-D49D11841770,6,CCC,0
FDAAE5B5-3FA8-4ABF-95F9-036050F30BEA,1,BCC,1
FDBC2306-E968-449E-B61F-AE3526E0CE68,5,BCC,1
FE52CA71-BF8C-4138-A05A-90786B66A810,1,ABC,1
FE982687-E703-4945-8E8D-9C55C6D57ACD,2,BCC,1
FEBB74C9-2A05-4570-8E23-B66EE1867A0C,2,ACC,1
FECD6497-11BC-4830-8241-190169702CF8,1,CCC,1
FEF4B205-704F-45EA-95DE-82A0E6561374,4,CCC,1
FF5A9DA8-2FA9-45A1-8604-A81C0D7E4065,6,CCC,0
FF7775E2-C4C5-4ED5-994D-23D7FC7F069F,2,ACC,1
FFDC8377-BF4B-4802-A07E-D647DD6E408F,2,BCC,1
