participant_id,condition,phase,study_week,attempted,dismissed,executed,delay_type,delay_secs
248116C8-2DE4-4B8B-9B8E-33109AB1B001,CCC,phase2,2,54,9,45,C,10
248116C8-2DE4-4B8B-9B8E-33109AB1B001,CCC,phase2,3,24,6,18,C,10
248116C8-2DE4-4B8B-9B8E-33109AB1B001,CCC,phase2,4,89,18,71,C,10
248116C8-2DE4-4B8B-9B8E-33109AB1B001,CCC,phase2,5,77,22,55,C,10
248116C8-2DE4-4B8B-9B8E-33109AB1B001,CCC,phase2,6,74,19,55,C,10
2487D8A7-EF45-4692-99E0-9483F7E2D7B4,ABC,phase1,1,115,23,92,A,3
2487D8A7-EF45-4692-99E0-9483F7E2D7B4,ABC,phase1,2,73,3,70,A,3
2487D8A7-EF45-4692-99E0-9483F7E2D7B4,ABC,phase1,3,56,4,52,B,6
2487D8A7-EF45-4692-99E0-9483F7E2D7B4,ABC,phase1,4,107,18,89,B,6
2487D8A7-EF45-4692-99E0-9483F7E2D7B4,ABC,phase1,5,90,25,65,C,10
2487D8A7-EF45-4692-99E0-9483F7E2D7B4,ABC,phase1,6,78,19,59,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase1,1,93,18,75,A,3
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase1,2,125,7,118,A,3
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase1,3,87,14,73,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase1,4,105,15,90,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase1,5,85,14,71,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase1,6,60,9,51,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase2,1,93,18,75,A,3
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase2,2,125,7,118,A,3
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase2,3,87,14,73,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase2,4,105,15,90,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase2,5,85,14,71,C,10
24A74408-218A-4B9F-923B-F6B51D8111C4,ACC,phase2,6,84,10,74,C,10
24C2C705-3043-4CE6-9A6F-F69517BE07A5,ABC,phase1,1,118,67,51,A,3
24C2C705-3043-4CE6-9A6F-F69517BE07A5,ABC,phase1,2,161,41,120,A,3
24C2C705-3043-4CE6-9A6F-F69517BE07A5,ABC,phase1,3,43,10,33,B,6
24FED608-897F-4E8D-A3F1-75C4F641653D,BCC,phase2,1,56,0,56,B,6
250080E4-5C71-4667-BBD3-A8C5A7E7EBF1,BCC,phase2,1,78,9,69,B,6
250080E4-5C71-4667-BBD3-A8C5A7E7EBF1,BCC,phase2,2,75,5,70,B,6
250080E4-5C71-4667-BBD3-A8C5A7E7EBF1,BCC,phase2,3,73,7,66,C,10
250080E4-5C71-4667-BBD3-A8C5A7E7EBF1,BCC,phase2,4,3,0,3,C,10
250F9D11-FCD8-4A60-98B4-FA5F9017B748,CCC,phase2,1,148,78,70,C,10
250F9D11-FCD8-4A60-98B4-FA5F9017B748,CCC,phase2,2,72,35,37,C,10
250F9D11-FCD8-4A60-98B4-FA5F9017B748,CCC,phase2,3,76,35,41,C,10
250F9D11-FCD8-4A60-98B4-FA5F9017B748,CCC,phase2,4,48,47,1,C,10
250F9D11-FCD8-4A60-98B4-FA5F9017B748,CCC,phase2,5,29,28,1,C,10
250F9D11-FCD8-4A60-98B4-FA5F9017B748,CCC,phase2,6,65,65,0,C,10
2515D411-5AFA-4179-8928-F6ED2026F4AF,CCC,phase2,1,13,6,7,C,10
2515D411-5AFA-4179-8928-F6ED2026F4AF,CCC,phase2,2,11,5,6,C,10
25343B52-7BE6-4184-8760-805E48B781BA,CCC,phase2,1,137,49,88,C,10
25343B52-7BE6-4184-8760-805E48B781BA,CCC,phase2,2,146,48,98,C,10
25343B52-7BE6-4184-8760-805E48B781BA,CCC,phase2,3,143,51,92,C,10
25343B52-7BE6-4184-8760-805E48B781BA,CCC,phase2,4,107,45,62,C,10
25343B52-7BE6-4184-8760-805E48B781BA,CCC,phase2,5,117,59,58,C,10
2566BE9A-FFB6-414B-87D5-21C6ACEE83B9,CCC,phase2,1,39,16,23,C,10
2566BE9A-FFB6-414B-87D5-21C6ACEE83B9,CCC,phase2,2,23,8,15,C,10
2566BE9A-FFB6-414B-87D5-21C6ACEE83B9,CCC,phase2,3,2,1,1,C,10
25BE98C4-0866-420D-B647-346A3C9FC793,CCC,phase1,1,88,24,64,C,10
25BE98C4-0866-420D-B647-346A3C9FC793,CCC,phase1,2,128,34,94,C,10
25BE98C4-0866-420D-B647-346A3C9FC793,CCC,phase1,3,92,11,81,C,10
25BE98C4-0866-420D-B647-346A3C9FC793,CCC,phase1,4,88,18,70,C,10
25BE98C4-0866-420D-B647-346A3C9FC793,CCC,phase1,5,92,16,76,C,10
25BE98C4-0866-420D-B647-346A3C9FC793,CCC,phase1,6,113,20,93,C,10
25D1FDD5-D7D9-42BE-B31E-02AB3E6AB213,ABC,phase2,1,2,0,2,A,3
260C7FBD-0054-46D6-B974-FC87C285DDB7,ABC,phase1,1,270,42,228,A,3
260C7FBD-0054-46D6-B974-FC87C285DDB7,ABC,phase1,2,244,60,184,A,3
260C7FBD-0054-46D6-B974-FC87C285DDB7,ABC,phase1,3,217,59,158,B,6
260C7FBD-0054-46D6-B974-FC87C285DDB7,ABC,phase1,4,190,59,131,B,6
260C7FBD-0054-46D6-B974-FC87C285DDB7,ABC,phase1,5,118,40,78,C,10
260C7FBD-0054-46D6-B974-FC87C285DDB7,ABC,phase1,6,81,34,47,C,10
264665CE-5314-48D9-AC45-1EAF663C50F2,ACC,phase1,1,26,5,21,A,3
264665CE-5314-48D9-AC45-1EAF663C50F2,ACC,phase1,2,39,5,34,A,3
2657040F-5F03-40A1-8B42-E8579099FAC3,ABC,phase2,1,37,17,20,A,3
2657040F-5F03-40A1-8B42-E8579099FAC3,ABC,phase2,2,15,0,15,A,3
2657040F-5F03-40A1-8B42-E8579099FAC3,ABC,phase2,3,2,0,2,B,6
265DCC3B-F58F-4912-BA03-AA714E5FAB02,BCC,phase2,1,49,4,45,B,6
265DCC3B-F58F-4912-BA03-AA714E5FAB02,BCC,phase2,2,30,3,27,B,6
267E0800-0E18-4B0D-9333-7000E66E1D0A,BCC,phase2,1,188,55,133,B,6
267E0800-0E18-4B0D-9333-7000E66E1D0A,BCC,phase2,2,70,12,58,B,6
267E0800-0E18-4B0D-9333-7000E66E1D0A,BCC,phase2,3,70,20,50,C,10
267E0800-0E18-4B0D-9333-7000E66E1D0A,BCC,phase2,4,69,12,57,C,10
267E0800-0E18-4B0D-9333-7000E66E1D0A,BCC,phase2,5,73,5,68,C,10
267E0800-0E18-4B0D-9333-7000E66E1D0A,BCC,phase2,6,63,8,55,C,10
269CC8F2-7047-485A-B4DE-A9E0DDFC1DBC,CCC,phase1,1,2,1,1,C,10
26A48AF4-E1E4-47CD-9611-B195620FF951,ABC,phase2,1,12,2,10,A,3
26A921AC-39C4-4438-86D8-F67DCA5A132B,ACC,phase1,1,88,14,74,A,3
26A921AC-39C4-4438-86D8-F67DCA5A132B,ACC,phase1,2,80,8,72,A,3
26A921AC-39C4-4438-86D8-F67DCA5A132B,ACC,phase1,3,76,14,62,C,10
26A921AC-39C4-4438-86D8-F67DCA5A132B,ACC,phase1,4,90,20,70,C,10
26A921AC-39C4-4438-86D8-F67DCA5A132B,ACC,phase1,5,82,11,71,C,10
26A921AC-39C4-4438-86D8-F67DCA5A132B,ACC,phase1,6,71,13,58,C,10
26B40EEA-0735-4D2F-A5C9-DB753C5B3444,ACC,phase1,1,1,0,1,A,3
26CC7F67-C53C-4DAE-8402-370A4D6F3D57,BCC,phase2,1,1,0,1,B,6
26E11892-B563-435D-BD4B-A5D43BF81D8F,ACC,phase1,1,1,0,1,A,3
270DCFB2-8496-4CE1-96B2-1C98C15CA47C,BCC,phase1,1,165,87,78,B,6
270DCFB2-8496-4CE1-96B2-1C98C15CA47C,BCC,phase1,2,164,52,112,B,6
270DCFB2-8496-4CE1-96B2-1C98C15CA47C,BCC,phase1,3,138,49,89,C,10
270DCFB2-8496-4CE1-96B2-1C98C15CA47C,BCC,phase1,4,87,36,51,C,10
270DCFB2-8496-4CE1-96B2-1C98C15CA47C,BCC,phase1,5,36,8,28,C,10
270DCFB2-8496-4CE1-96B2-1C98C15CA47C,BCC,phase1,6,72,25,47,C,10
2739CF79-31F6-485A-B6BD-41DCEACF25E7,CCC,phase2,1,297,115,182,C,10
2739CF79-31F6-485A-B6BD-41DCEACF25E7,CCC,phase2,2,202,77,125,C,10
2739CF79-31F6-485A-B6BD-41DCEACF25E7,CCC,phase2,3,176,46,130,C,10
2739CF79-31F6-485A-B6BD-41DCEACF25E7,CCC,phase2,4,129,33,96,C,10
2739CF79-31F6-485A-B6BD-41DCEACF25E7,CCC,phase2,5,60,9,51,C,10
273F54B4-6C34-4D49-8C0C-680F5706FAF8,ACC,phase2,1,19,3,16,A,3
273F54B4-6C34-4D49-8C0C-680F5706FAF8,ACC,phase2,2,7,1,6,A,3
273F54B4-6C34-4D49-8C0C-680F5706FAF8,ACC,phase2,3,10,0,10,C,10
273F54B4-6C34-4D49-8C0C-680F5706FAF8,ACC,phase2,4,7,0,7,C,10
279BC08D-DC42-4943-9CEB-B417CC20C967,ABC,phase1,1,183,86,97,A,3
27A9F19C-834A-4F9A-8A24-7BBC0F5EE68E,BCC,phase1,1,1,1,0,B,6
27AB4965-2983-4AA4-A2CA-19B1550F119F,ACC,phase1,1,34,6,28,A,3
27AB4965-2983-4AA4-A2CA-19B1550F119F,ACC,phase1,2,36,6,30,A,3
27AB4965-2983-4AA4-A2CA-19B1550F119F,ACC,phase1,3,31,4,27,C,10
27AB4965-2983-4AA4-A2CA-19B1550F119F,ACC,phase1,4,27,3,24,C,10
27AB4965-2983-4AA4-A2CA-19B1550F119F,ACC,phase1,5,21,6,15,C,10
27CC02A0-51F0-450D-9F03-B357D75D9122,ABC,phase1,1,136,22,114,A,3
27CC02A0-51F0-450D-9F03-B357D75D9122,ABC,phase1,2,165,20,145,A,3
27CC02A0-51F0-450D-9F03-B357D75D9122,ABC,phase1,3,138,27,111,B,6
27CC02A0-51F0-450D-9F03-B357D75D9122,ABC,phase1,4,188,27,161,B,6
27CC02A0-51F0-450D-9F03-B357D75D9122,ABC,phase1,5,161,32,129,C,10
27CC02A0-51F0-450D-9F03-B357D75D9122,ABC,phase1,6,102,25,77,C,10
282E9426-DB4F-4F59-A274-39E47345736B,ABC,phase1,1,183,40,143,A,3
282E9426-DB4F-4F59-A274-39E47345736B,ABC,phase1,2,133,18,115,A,3
282E9426-DB4F-4F59-A274-39E47345736B,ABC,phase1,3,106,18,88,B,6
282E9426-DB4F-4F59-A274-39E47345736B,ABC,phase1,4,141,30,111,B,6
282E9426-DB4F-4F59-A274-39E47345736B,ABC,phase1,5,79,18,61,C,10
282E9426-DB4F-4F59-A274-39E47345736B,ABC,phase1,6,58,10,48,C,10
2887E9A7-CEF5-4057-8012-7F41F69F601D,BCC,phase1,1,464,185,279,B,6
2887E9A7-CEF5-4057-8012-7F41F69F601D,BCC,phase1,2,360,113,247,B,6
2887E9A7-CEF5-4057-8012-7F41F69F601D,BCC,phase1,3,370,126,244,C,10
2887E9A7-CEF5-4057-8012-7F41F69F601D,BCC,phase1,4,430,170,260,C,10
2887E9A7-CEF5-4057-8012-7F41F69F601D,BCC,phase1,5,348,151,197,C,10
2887E9A7-CEF5-4057-8012-7F41F69F601D,BCC,phase1,6,316,134,182,C,10
2899B31C-7DDC-4DD1-B4A1-86166570DC17,CCC,phase2,1,455,317,138,C,10
2899B31C-7DDC-4DD1-B4A1-86166570DC17,CCC,phase2,2,238,120,118,C,10
2899B31C-7DDC-4DD1-B4A1-86166570DC17,CCC,phase2,3,6,1,5,C,10
28CEB088-3D42-4A93-82D6-C21C25012F6C,CCC,phase2,1,123,23,100,C,10
28CEB088-3D42-4A93-82D6-C21C25012F6C,CCC,phase2,2,22,2,20,C,10
292B6E21-CCCC-4AA6-BF46-9B312CC40F99,CCC,phase1,1,1,1,0,C,10
29480C36-CA25-4BBA-97FD-6B180086FCE9,ABC,phase1,1,1,0,1,A,3
2952D4FD-FAA9-44E7-BB74-5DEC923DB215,CCC,phase1,1,42,5,37,C,10
2952D4FD-FAA9-44E7-BB74-5DEC923DB215,CCC,phase1,2,26,3,23,C,10
29981929-9B15-4D02-9453-E47C6D38EA61,ACC,phase2,1,112,27,85,A,3
29981929-9B15-4D02-9453-E47C6D38EA61,ACC,phase2,2,133,11,122,A,3
29981929-9B15-4D02-9453-E47C6D38EA61,ACC,phase2,3,120,30,90,C,10
29981929-9B15-4D02-9453-E47C6D38EA61,ACC,phase2,4,72,19,53,C,10
299A32BA-E949-48DB-B18A-375CF95A8E63,ABC,phase1,1,1,0,1,A,3
29CF2FAA-75DD-4219-9ED9-B3F1C19D93BE,ABC,phase2,1,26,8,18,A,3
29EB95D9-F8CE-4893-9068-558568ED4C8D,CCC,phase2,1,1,1,0,C,10
2A0FF184-03E3-4BF2-87F6-986BC977C9FF,BCC,phase1,1,88,32,56,B,6
2A9585F1-17CB-4F71-BD63-F9B911076CD7,ABC,phase2,1,1,1,0,A,3
2AB719A8-F48C-4213-97EB-E0C58A1A9E21,BCC,phase1,1,101,48,53,B,6
2AB719A8-F48C-4213-97EB-E0C58A1A9E21,BCC,phase1,2,43,19,24,B,6
2AB719A8-F48C-4213-97EB-E0C58A1A9E21,BCC,phase1,3,40,15,25,C,10
2AB719A8-F48C-4213-97EB-E0C58A1A9E21,BCC,phase1,4,45,17,28,C,10
2AB719A8-F48C-4213-97EB-E0C58A1A9E21,BCC,phase1,5,40,7,33,C,10
2AB719A8-F48C-4213-97EB-E0C58A1A9E21,BCC,phase1,6,45,19,26,C,10
2AD2A39C-D87A-4616-BC71-802804204840,ACC,phase1,1,1,0,1,A,3
2AF35EB5-C6E3-4EAE-BD0A-A348288BF2B8,ABC,phase1,1,56,8,48,A,3
2AF35EB5-C6E3-4EAE-BD0A-A348288BF2B8,ABC,phase1,2,16,5,11,A,3
2AF409EF-DD00-4AEF-8DB4-A127A23C4994,ABC,phase2,1,208,18,190,A,3
2AF409EF-DD00-4AEF-8DB4-A127A23C4994,ABC,phase2,2,222,19,203,A,3
2AF409EF-DD00-4AEF-8DB4-A127A23C4994,ABC,phase2,3,130,17,113,B,6
2AF409EF-DD00-4AEF-8DB4-A127A23C4994,ABC,phase2,4,16,1,15,B,6
2B31EE38-D6E2-46C8-8B23-AFD305A04EF3,ACC,phase1,1,1,0,1,A,3
2B859EA7-D200-446C-8048-2CD67D461B0B,BCC,phase2,1,149,49,100,B,6
2B859EA7-D200-446C-8048-2CD67D461B0B,BCC,phase2,2,244,45,199,B,6
2B859EA7-D200-446C-8048-2CD67D461B0B,BCC,phase2,3,179,33,146,C,10
2B859EA7-D200-446C-8048-2CD67D461B0B,BCC,phase2,4,238,38,200,C,10
2B859EA7-D200-446C-8048-2CD67D461B0B,BCC,phase2,5,253,44,209,C,10
2B859EA7-D200-446C-8048-2CD67D461B0B,BCC,phase2,6,60,10,50,C,10
2B8BBCA2-39E5-42D4-B9BC-12C6AAF096F2,ABC,phase1,1,214,47,167,A,3
2B8BBCA2-39E5-42D4-B9BC-12C6AAF096F2,ABC,phase1,2,224,16,208,A,3
2B8BBCA2-39E5-42D4-B9BC-12C6AAF096F2,ABC,phase1,3,156,19,137,B,6
2B8BBCA2-39E5-42D4-B9BC-12C6AAF096F2,ABC,phase1,4,171,15,156,B,6
2B8BBCA2-39E5-42D4-B9BC-12C6AAF096F2,ABC,phase1,5,114,11,103,C,10
2B8BBCA2-39E5-42D4-B9BC-12C6AAF096F2,ABC,phase1,6,90,12,78,C,10
2BA6950C-720D-4FAD-B150-895FFDDB6F10,ACC,phase2,1,349,241,108,A,3
2BA6950C-720D-4FAD-B150-895FFDDB6F10,ACC,phase2,2,2,0,2,A,3
2BA6950C-720D-4FAD-B150-895FFDDB6F10,ACC,phase2,3,6,2,4,C,10
2BA6950C-720D-4FAD-B150-895FFDDB6F10,ACC,phase2,4,1,0,1,C,10
2BA6950C-720D-4FAD-B150-895FFDDB6F10,ACC,phase2,5,3,1,2,C,10
2BCB934C-67F2-4767-832E-4A9D6C088348,ABC,phase2,1,22,18,4,A,3
2BCB934C-67F2-4767-832E-4A9D6C088348,ABC,phase2,2,4,0,4,A,3
2BF009E0-B938-4961-B28B-C24F82A227A3,CCC,phase1,1,37,18,19,C,10
2BF592AC-89EF-4AB8-ABDA-380EA91EFC4E,ABC,phase2,1,131,42,89,A,3
2BF592AC-89EF-4AB8-ABDA-380EA91EFC4E,ABC,phase2,2,128,33,95,A,3
2BF592AC-89EF-4AB8-ABDA-380EA91EFC4E,ABC,phase2,3,69,12,57,B,6
2BF592AC-89EF-4AB8-ABDA-380EA91EFC4E,ABC,phase2,4,134,31,103,B,6
2BF592AC-89EF-4AB8-ABDA-380EA91EFC4E,ABC,phase2,5,84,23,61,C,10
2C479777-E9E0-4F2B-9B0C-1DCF6DA1C7EF,CCC,phase2,1,147,27,120,C,10
2C479777-E9E0-4F2B-9B0C-1DCF6DA1C7EF,CCC,phase2,2,76,7,69,C,10
2C479777-E9E0-4F2B-9B0C-1DCF6DA1C7EF,CCC,phase2,3,10,0,10,C,10
2C540FDF-84BD-46BA-93F9-C05085FE6814,ABC,phase1,1,52,10,42,A,3
2C540FDF-84BD-46BA-93F9-C05085FE6814,ABC,phase1,2,37,3,34,A,3
2C540FDF-84BD-46BA-93F9-C05085FE6814,ABC,phase1,3,63,5,58,B,6
2C540FDF-84BD-46BA-93F9-C05085FE6814,ABC,phase1,4,46,1,45,B,6
2C540FDF-84BD-46BA-93F9-C05085FE6814,ABC,phase1,5,41,5,36,C,10
2C540FDF-84BD-46BA-93F9-C05085FE6814,ABC,phase1,6,48,5,43,C,10
2C5E25C1-103F-49BD-86A4-49D660BFF711,CCC,phase2,1,54,8,46,C,10
2C5E25C1-103F-49BD-86A4-49D660BFF711,CCC,phase2,2,20,2,18,C,10
2C5E25C1-103F-49BD-86A4-49D660BFF711,CCC,phase2,3,25,7,18,C,10
2C5E25C1-103F-49BD-86A4-49D660BFF711,CCC,phase2,4,25,3,22,C,10
2C5E25C1-103F-49BD-86A4-49D660BFF711,CCC,phase2,5,4,2,2,C,10
2C837428-D271-45A8-9D6E-520AF277F052,CCC,phase1,1,1,1,0,C,10
2C84F15D-8E9A-4D12-AFFC-44B48610C888,ACC,phase1,1,76,47,29,A,3
2C84F15D-8E9A-4D12-AFFC-44B48610C888,ACC,phase1,2,50,33,17,A,3
2D7FA8A1-24DA-4A26-BEF5-0CF7E7B04499,CCC,phase1,1,210,76,134,C,10
2D7FA8A1-24DA-4A26-BEF5-0CF7E7B04499,CCC,phase1,2,238,92,146,C,10
2D7FA8A1-24DA-4A26-BEF5-0CF7E7B04499,CCC,phase1,3,163,54,109,C,10
2D7FA8A1-24DA-4A26-BEF5-0CF7E7B04499,CCC,phase1,4,186,77,109,C,10
2D7FA8A1-24DA-4A26-BEF5-0CF7E7B04499,CCC,phase1,5,111,42,69,C,10
2D7FA8A1-24DA-4A26-BEF5-0CF7E7B04499,CCC,phase1,6,150,67,83,C,10
2DD22F12-BD88-427D-9352-AB5AAF0E16FA,ABC,phase1,1,63,5,58,A,3
2DD22F12-BD88-427D-9352-AB5AAF0E16FA,ABC,phase1,2,43,5,38,A,3
2DD6FC6E-B06B-4E40-AA7D-355C34E2EF1E,CCC,phase1,1,59,4,55,C,10
2DD6FC6E-B06B-4E40-AA7D-355C34E2EF1E,CCC,phase1,2,29,3,26,C,10
2DD6FC6E-B06B-4E40-AA7D-355C34E2EF1E,CCC,phase1,3,25,0,25,C,10
2DD6FC6E-B06B-4E40-AA7D-355C34E2EF1E,CCC,phase1,4,21,0,21,C,10
2DD6FC6E-B06B-4E40-AA7D-355C34E2EF1E,CCC,phase1,5,34,1,33,C,10
2DD6FC6E-B06B-4E40-AA7D-355C34E2EF1E,CCC,phase1,6,35,2,33,C,10
2E61B24F-4537-47D3-9C27-0E0A7022705C,ABC,phase1,1,316,98,218,A,3
2E61B24F-4537-47D3-9C27-0E0A7022705C,ABC,phase1,2,212,40,172,A,3
2E61B24F-4537-47D3-9C27-0E0A7022705C,ABC,phase1,3,206,27,179,B,6
2E61B24F-4537-47D3-9C27-0E0A7022705C,ABC,phase1,4,94,17,77,B,6
2E61B24F-4537-47D3-9C27-0E0A7022705C,ABC,phase1,5,35,5,30,C,10
2E61B24F-4537-47D3-9C27-0E0A7022705C,ABC,phase1,6,122,14,108,C,10
2E8AD694-D066-4D03-8DB3-8DFBDD51C4C9,BCC,phase2,1,225,86,139,B,6
2E8AD694-D066-4D03-8DB3-8DFBDD51C4C9,BCC,phase2,2,106,51,55,B,6
2E8AD694-D066-4D03-8DB3-8DFBDD51C4C9,BCC,phase2,3,82,37,45,C,10
2E8AD694-D066-4D03-8DB3-8DFBDD51C4C9,BCC,phase2,4,38,15,23,C,10
2EEFAD72-A619-4CEF-AB6C-E1FE4153DB2A,ABC,phase2,1,51,9,42,A,3
2EEFAD72-A619-4CEF-AB6C-E1FE4153DB2A,ABC,phase2,2,66,12,54,A,3
2EEFAD72-A619-4CEF-AB6C-E1FE4153DB2A,ABC,phase2,3,21,0,21,B,6
2EEFAD72-A619-4CEF-AB6C-E1FE4153DB2A,ABC,phase2,4,6,0,6,B,6
2FA19CB0-8E75-45A0-A880-F43028D687A2,CCC,phase1,1,8,8,0,C,10
2FD7001C-E4C0-40A9-A56C-6AA44DAA7587,ACC,phase2,1,43,17,26,A,3
2FD7001C-E4C0-40A9-A56C-6AA44DAA7587,ACC,phase2,2,192,58,134,A,3
2FD7001C-E4C0-40A9-A56C-6AA44DAA7587,ACC,phase2,3,123,38,85,C,10
2FD7001C-E4C0-40A9-A56C-6AA44DAA7587,ACC,phase2,4,95,30,65,C,10
2FD7001C-E4C0-40A9-A56C-6AA44DAA7587,ACC,phase2,5,66,20,46,C,10
2FD7001C-E4C0-40A9-A56C-6AA44DAA7587,ACC,phase2,6,48,15,33,C,10
2FED54E4-0F09-4AC7-86B1-75F4979DF93C,BCC,phase1,1,1,1,0,B,6
2FFC58C1-BEA0-4215-B5FA-4C0962F22F91,BCC,phase2,1,1,0,1,B,6
300CEC13-6542-489C-864A-30F93A672887,BCC,phase1,1,260,56,204,B,6
300CEC13-6542-489C-864A-30F93A672887,BCC,phase1,2,200,25,175,B,6
300CEC13-6542-489C-864A-30F93A672887,BCC,phase1,3,111,21,90,C,10
300CEC13-6542-489C-864A-30F93A672887,BCC,phase1,4,145,26,119,C,10
300CEC13-6542-489C-864A-30F93A672887,BCC,phase1,5,106,14,92,C,10
300CEC13-6542-489C-864A-30F93A672887,BCC,phase1,6,178,27,151,C,10
3028BD4E-B26D-4540-B996-C854EB3C49B6,ABC,phase2,1,452,246,206,A,3
3028BD4E-B26D-4540-B996-C854EB3C49B6,ABC,phase2,2,325,164,161,A,3
3028BD4E-B26D-4540-B996-C854EB3C49B6,ABC,phase2,3,379,181,198,B,6
3028BD4E-B26D-4540-B996-C854EB3C49B6,ABC,phase2,4,355,181,174,B,6
3028BD4E-B26D-4540-B996-C854EB3C49B6,ABC,phase2,5,299,128,171,C,10
3028BD4E-B26D-4540-B996-C854EB3C49B6,ABC,phase2,6,358,220,138,C,10
305E1D24-0CD1-4D2B-AD41-5CD8BA8E4716,CCC,phase1,1,52,10,42,C,10
305E1D24-0CD1-4D2B-AD41-5CD8BA8E4716,CCC,phase1,2,88,21,67,C,10
305E1D24-0CD1-4D2B-AD41-5CD8BA8E4716,CCC,phase1,3,43,6,37,C,10
307B5A5F-BEF9-433A-B7C1-933A07B302D1,BCC,phase1,1,277,56,221,B,6
307B5A5F-BEF9-433A-B7C1-933A07B302D1,BCC,phase1,2,314,41,273,B,6
307B5A5F-BEF9-433A-B7C1-933A07B302D1,BCC,phase1,3,228,45,183,C,10
307B5A5F-BEF9-433A-B7C1-933A07B302D1,BCC,phase1,4,181,22,159,C,10
307B5A5F-BEF9-433A-B7C1-933A07B302D1,BCC,phase1,5,169,27,142,C,10
307B5A5F-BEF9-433A-B7C1-933A07B302D1,BCC,phase1,6,142,21,121,C,10
3090086D-FA5A-44AE-A3C4-19C6627562E1,ACC,phase1,1,60,5,55,A,3
3090086D-FA5A-44AE-A3C4-19C6627562E1,ACC,phase1,2,32,5,27,A,3
30C39EDA-ADF6-48C6-B4B8-6323BA53D78D,ACC,phase1,1,239,83,156,A,3
30C39EDA-ADF6-48C6-B4B8-6323BA53D78D,ACC,phase1,2,225,81,144,A,3
30C39EDA-ADF6-48C6-B4B8-6323BA53D78D,ACC,phase1,3,129,55,74,C,10
30C39EDA-ADF6-48C6-B4B8-6323BA53D78D,ACC,phase1,4,135,49,86,C,10
30C39EDA-ADF6-48C6-B4B8-6323BA53D78D,ACC,phase1,5,147,86,61,C,10
30C39EDA-ADF6-48C6-B4B8-6323BA53D78D,ACC,phase1,6,107,51,56,C,10
30C928DA-B268-4E71-A7FE-6A20765EE707,CCC,phase1,1,2,1,1,C,10
30E47872-6A0F-40AA-8E0E-7B060637D3BC,ACC,phase1,1,119,31,88,A,3
30E47872-6A0F-40AA-8E0E-7B060637D3BC,ACC,phase1,2,153,32,121,A,3
30E47872-6A0F-40AA-8E0E-7B060637D3BC,ACC,phase1,3,112,21,91,C,10
30E47872-6A0F-40AA-8E0E-7B060637D3BC,ACC,phase1,4,5,2,3,C,10
31C1FE34-A62C-4C66-9D6C-C22DB2D486D1,CCC,phase1,1,306,148,158,C,10
31C1FE34-A62C-4C66-9D6C-C22DB2D486D1,CCC,phase1,2,273,66,207,C,10
31C1FE34-A62C-4C66-9D6C-C22DB2D486D1,CCC,phase1,3,125,28,97,C,10
31C1FE34-A62C-4C66-9D6C-C22DB2D486D1,CCC,phase1,4,83,11,72,C,10
31C1FE34-A62C-4C66-9D6C-C22DB2D486D1,CCC,phase1,5,89,15,74,C,10
31C1FE34-A62C-4C66-9D6C-C22DB2D486D1,CCC,phase1,6,80,9,71,C,10
31EC0EB2-1DCA-4901-BF0D-EFE847BF87F3,BCC,phase1,1,111,24,87,B,6
31EC0EB2-1DCA-4901-BF0D-EFE847BF87F3,BCC,phase1,2,77,14,63,B,6
31EC0EB2-1DCA-4901-BF0D-EFE847BF87F3,BCC,phase1,3,52,13,39,C,10
31EC0EB2-1DCA-4901-BF0D-EFE847BF87F3,BCC,phase1,4,2,0,2,C,10
32076FF9-9F2A-445A-B2CF-AF7D36E62D78,BCC,phase1,1,198,37,161,B,6
32076FF9-9F2A-445A-B2CF-AF7D36E62D78,BCC,phase1,2,193,33,160,B,6
32076FF9-9F2A-445A-B2CF-AF7D36E62D78,BCC,phase1,3,188,44,144,C,10
32076FF9-9F2A-445A-B2CF-AF7D36E62D78,BCC,phase1,4,65,9,56,C,10
320B3FFD-8C78-48BB-BAA5-B0F0085F8C68,ABC,phase2,1,54,15,39,A,3
320B3FFD-8C78-48BB-BAA5-B0F0085F8C68,ABC,phase2,2,6,4,2,A,3
320B3FFD-8C78-48BB-BAA5-B0F0085F8C68,ABC,phase2,3,5,1,4,B,6
322552C9-E69F-45D6-8230-3AFC8ED235D4,ACC,phase2,1,84,73,11,A,3
322552C9-E69F-45D6-8230-3AFC8ED235D4,ACC,phase2,2,81,48,33,A,3
322552C9-E69F-45D6-8230-3AFC8ED235D4,ACC,phase2,3,84,53,31,C,10
322552C9-E69F-45D6-8230-3AFC8ED235D4,ACC,phase2,4,85,29,56,C,10
