participant_id,last_week,condition,phase,dropout
6DC57494-2E9F-4A47-99C5-37814861D5E4,6,BCC,phase1,0
6DCB7CEC-273A-4F2A-B41A-06CACD8CDCBD,6,ACC,phase1,0
6DFD5BD4-2CC5-49C7-849C-C81721518A46,4,CCC,phase2,1
6E11BB6A-EB54-410C-ADDC-FD7FF51C34C9,6,CCC,phase2,0
6E20A666-7885-440A-B985-B2B3033780DA,3,CCC,phase2,1
6E3D79B8-FADA-4AA0-8340-6483311A66DE,1,BCC,phase1,1
6EB25B0D-9157-4EE4-BC0F-8108062E1B7B,3,BCC,phase2,1
6ECBE132-B319-4DAC-9A31-5EB1CAFEB069,1,BCC,phase2,1
6EE0C42C-394B-448F-9FFA-02A49B342D71,6,ACC,phase1,0
6EEC95F7-9F2A-4780-BB05-68613541F8F7,3,BCC,phase2,1
6F33BDBC-7F1D-4D6C-87C0-3C4FDACB2D17,1,ABC,phase2,1
6F3B2B74-24BC-4E79-9E7E-7C6BCE59DF04,3,ABC,phase2,1
6F497332-95D9-412A-B3FC-EDB6CA13A32A,6,CCC,phase1,0
6F56EA30-AAD3-4953-B391-A0E282F94F14,2,BCC,phase1,1
6F66080D-284F-43E7-802B-534209FC7B76,1,BCC,phase2,1
6FA0ACD0-45C5-4636-A010-E11C2510DC00,4,ACC,phase2,1
6FB5EF79-8EC9-44F5-A070-638736810758,6,ABC,phase1,0
6FBAFF4B-10F5-4494-B4BB-6DDE315C2959,2,CCC,phase1,1
6FDFB9D7-B3EA-4921-B10B-5702CC919E6A,1,ACC,phase1,1
70029981-DA1A-4C35-BC13-3AE907986019,6,CCC,phase2,0
70975664-2972-442F-98DE-5D5B79E42387,1,CCC,phase1,1
70B61B25-BF69-4D4D-97DF-E5003CF81714,6,BCC,phase2,0
70C8C71A-4105-4A6D-AED6-864F1EE39021,6,ABC,phase2,0
70D4F4CE-1D75-410B-973A-C2E5B878C061,4,ACC,phase2,1
712CDA52-175E-44E2-A8BF-4D40781BB5AE,2,CCC,phase1,1
716F7513-A1BD-43AE-871E-09524CD9AF89,6,CCC,phase1,0
717B9889-701F-4F28-8DFD-E2DE9A6831E6,1,BCC,phase2,1
71947624-5A9D-4C53-806C-8B7C403A0A33,3,BCC,phase2,1
719B126C-A864-4877-A9B4-53A416920029,3,ACC,phase1,1
727887B5-A479-4FBF-8249-117EB00F4FD4,4,ACC,phase2,1
72D71D51-DA65-430F-8D4D-611B5949F979,1,ABC,phase1,1
72F6101F-66C0-4ABA-86E3-D705A0FB2E57,6,ABC,phase2,0
737CC5F6-1A06-4695-AEFA-534149001DDC,1,ACC,phase1,1
73929A32-E65E-4ED8-BF62-ABE498DCD3F8,6,ABC,phase1,0
74833EC5-9986-481F-80E1-AFE2BA077F81,4,CCC,phase1,1
74F5CB40-2DDF-4E5A-B6EC-1F83322123F0,3,BCC,phase2,1
74F757ED-F490-4AF5-ACD1-D2581F54C1C2,4,BCC,phase2,1
750E31D3-E5B7-404D-840A-98D1F19EA3CB,1,BCC,phase1,1
75121C49-7054-4500-A7CF-D8E22FD3C80D,3,CCC,phase1,1
753209DF-5FD6-49EA-A4EE-88C59E5C4B62,1,CCC,phase2,1
753E9270-37A2-40D7-B59D-EF14193CCA57,6,BCC,phase1,0
7569606E-4960-490E-9D7E-53DBC687E3F4,1,ABC,phase2,1
75A6FDFD-2574-4B1B-B67C-E36C98569080,6,ABC,phase2,0
75AAF8FA-60E2-4377-9507-12D86C148185,6,BCC,phase1,0
75C19B26-A150-48CD-8D98-31E6A2BF2C29,2,ABC,phase2,1
75F179CF-1227-4612-B45D-C38949AC99DC,1,ABC,phase1,1
7629751F-297D-4889-B587-036989E10EC2,6,ACC,phase1,0
766DA665-3A69-4E45-848A-70A30C5A3180,1,CCC,phase2,1
76B98934-3E2D-4B11-8A20-4CD60A71E3F4,2,CCC,phase1,1
76D37608-CABD-4B99-AA38-9A89C59C4898,1,CCC,phase1,1
770504FD-496C-4ED9-BDE7-941A5CBCECEE,1,ACC,phase1,1
7778E549-5B39-4628-8123-63B4A3865EA9,2,CCC,phase1,1
77BA2557-315C-4559-96DA-8A5FA0DFEB9E,4,ACC,phase1,1
785CFBBC-CAFB-40CD-8800-B6BF7169724A,1,ACC,phase2,1
78A22920-B819-4601-9A9F-4D2E3B4850DE,2,ABC,phase2,1
78A29FF4-D3BC-4830-A4E1-BB4AC4BB694F,6,BCC,phase2,0
78A839FC-44D3-4410-9ADC-8979F6A24147,3,ABC,phase1,1
78CE9C3A-2DAA-4316-8AA8-F7D6210B1988,2,ABC,phase2,1
78CEF32A-BD37-4BF5-8300-EEBBDBCEC1EA,3,ABC,phase2,1
78D5E3CC-5066-493A-8E19-D5B454F70C19,2,BCC,phase2,1
78EAE289-A56E-4D6A-8A67-32AD65A4A895,1,CCC,phase2,1
78F075C2-D2F5-4BC5-8B75-1B4EB1DE6305,1,ABC,phase2,1
78FF8B49-EDC2-4D6C-A454-12797839828F,6,ACC,phase2,0
7919D969-2EEE-4B18-874E-ECF24E2D78EC,6,ABC,phase1,0
792CD63A-9562-4EF2-8D22-6A31DA226921,3,CCC,phase1,1
793951EB-205A-4039-B42E-7DC862D01D45,5,CCC,phase2,1
79942E51-7422-4D41-8F45-53B12A794397,6,BCC,phase1,0
79AD1105-6368-4219-B46B-9F29B0A724B0,1,ACC,phase2,1
79E2C426-421A-42C5-B31A-51D80898520A,4,BCC,phase2,1
79E93EE0-41B8-47E1-9DC2-CE68EF17733B,3,BCC,phase2,1
79FC0E84-6912-4557-867F-A9CC0A42DF94,6,ACC,phase2,0
7A0F274C-58FE-49D7-BDCD-C7B42852D7EE,6,CCC,phase2,0
7A66F0BC-95FB-4B1B-8D54-268554F3858C,6,ABC,phase1,0
7A7CFACE-5191-48CC-A53B-E17CB20E9AF1,1,BCC,phase2,1
7A8F3F4C-9EAC-4568-914F-7C98F7407092,6,ABC,phase1,0
7A909AA6-6BEC-4AB1-AC88-7CDEC9C8953C,2,ACC,phase1,1
7A92CEC5-AD85-4AD7-86C0-6FCA240082F7,4,BCC,phase2,1
7AF3E9AD-F8F8-4642-A9B1-FFA769AA2B12,5,CCC,phase2,1
7B1B62F4-C59E-412D-A8A0-6DEF78A9EC3E,1,ACC,phase2,1
7B330864-57C0-4A73-9FB6-09B041DB0F98,2,ACC,phase1,1
7B7CACD1-5CD9-4D36-896A-6388E3E20D49,1,ABC,phase1,1
7B88A5FC-3893-493F-B88F-AF1555950487,4,CCC,phase1,1
7B93BE54-1900-46E2-8645-AE2D2B4D4B8B,5,CCC,phase2,1
7BDC8F55-26A7-4017-9CC4-B3E576646101,6,CCC,phase2,0
7BEE9911-D59A-4E00-AF52-F4BC010D95D9,6,BCC,phase2,0
7C004B10-F160-4A69-A3C6-D06D1A700FAF,5,CCC,phase2,1
7CB3893B-5DD1-424F-9BF8-59CD3246532B,1,BCC,phase1,1
7CC985EB-9997-4E82-AF9D-B94BF2A5365F,3,CCC,phase1,1
7CDAA781-6FFF-435C-8A71-E760A58E1D0E,5,ABC,phase2,1
7CDE8088-3AE8-4947-BB18-4BDE3D496C1A,6,ACC,phase2,0
7D042505-3A44-42EC-A90E-4BF441FD9222,6,ACC,phase2,0
7D2C3D39-923B-4FF7-8C82-4B96E1F2E8C8,1,ABC,phase1,1
7D2D3B6C-B2C0-4055-B682-0D627FBCD829,2,ACC,phase2,1
7D3CA752-3154-4189-8A3E-DF6825E9ED15,5,CCC,phase1,1
7D616A17-312D-4C53-B8CD-FFAC545EADB8,6,ACC,phase1,0
7D991025-F56A-4401-8B96-800A7E2BF35F,6,CCC,phase1,0
7DA7852F-87D7-43FF-B8A4-F72C9DCE28B0,1,CCC,phase1,1
7DBEA4E3-381F-4A28-8F8D-D51387B4A229,3,ACC,phase2,1
7DCDABFC-58C1-4001-9210-6693698BE8D7,1,BCC,phase1,1
7DD3A2AF-892F-4D15-86B9-DC85BF120C50,3,BCC,phase2,1
7E7049B5-2AE1-42C8-9522-4CBDC9EBEDED,6,ABC,phase2,0
7ECF094D-46DA-422B-9E08-D53552370BCE,6,ABC,phase2,0
7F47CA2A-1C8D-4144-A1F4-06981DEF801C,1,CCC,phase1,1
7FA3E078-C0B1-4241-A33C-05D25B8098AD,6,ABC,phase2,0
7FF88B11-05DF-4013-90D5-EF655E5AA92B,1,ABC,phase2,1
800A8B78-1E15-4E90-B780-5FD11AF38787,1,ABC,phase2,1
800F0E08-1871-4E64-9040-D948304E0CDB,6,BCC,phase1,0
8075C657-3245-49F2-A106-359E2FBD005B,5,ACC,phase2,1
80E3C0BB-E203-4C52-9003-117B7E4F6E0B,1,BCC,phase1,1
80EDB620-4CD1-479E-8B39-B07F2A862F8C,4,ABC,phase2,1
8137C214-4E1C-4D80-8B3A-741DF1143BD5,4,BCC,phase2,1
8144BDFB-B47D-40F2-A28E-4BD9E13D6B14,4,CCC,phase2,1
814EAA85-59B3-49E4-B2E3-06154595B63C,1,BCC,phase1,1
8165EE9F-EAB7-4825-8ED0-E5C04F01998F,6,ACC,phase2,0
816CC772-44D3-49CD-8E81-48897641AA57,6,CCC,phase1,0
817EC296-055C-49C9-918D-FB2EC97C7DB6,5,ACC,phase1,1
818D5160-17AD-4BE8-A111-FC7F1009ADFC,1,CCC,phase2,1
820342FB-483F-4F9D-806C-50734A0C1FF9,6,ACC,phase2,0
8214C4CF-A302-43A2-873F-4A97FD933ACA,6,ABC,phase2,0
8221659D-AEC1-4569-9816-BB3D15E2476F,6,ABC,phase1,0
822357C8-75C5-4D80-9578-7DED0C674854,1,CCC,phase1,1
823F8649-F461-4DCE-885B-5B863FD02138,6,ACC,phase2,0
82801A96-7193-4A65-99B7-22E0FEF60EF0,1,BCC,phase2,1
82EFC696-59A7-4648-B495-C852F1856CEA,1,ABC,phase2,1
830AC45A-DED9-4EBC-A4A3-4CDE10F25BF4,5,CCC,phase2,1
83275ED4-F49F-47B8-99C1-DD115A980511,1,ABC,phase1,1
83296567-DD72-40FC-9542-696C379E1488,1,ABC,phase1,1
832DD048-4435-4CE4-BC59-12114FB75123,6,CCC,phase2,0
83328850-5104-4817-945E-9B692BB562FD,6,BCC,phase2,0
834A16C4-7B8E-4AF3-86B5-203256F25200,1,BCC,phase1,1
838C4B07-646E-4134-988F-2CB127DC67D3,1,ABC,phase2,1
83B0E571-B7CA-45A9-BFDC-D66CD309D4DE,4,BCC,phase2,1
83BB249E-98DF-48E0-9151-E47E9280CE21,1,ACC,phase1,1
83BB759F-FC7C-467D-B360-EE23A3A086E5,1,CCC,phase2,1
83DB0D70-8262-435C-9AA5-77EC7932D644,1,BCC,phase1,1
841826DC-5104-4B5B-A498-A6E7F040B3C2,1,ACC,phase1,1
8430AA67-BF7B-478D-9FE8-C31B1CD3D5D7,6,ABC,phase1,0
8446E884-5404-46DC-A8D8-CDD757034143,3,CCC,phase2,1
8480D696-2A7B-4E3D-938B-281C2619D899,6,CCC,phase1,0
84CEE44C-79E3-4536-BF17-B4725452D984,1,BCC,phase2,1
84EA73B8-A0ED-4ED3-A66D-83125EB1B4E2,5,BCC,phase2,1
84FB1EA3-DE79-41FB-909C-027186D96491,1,BCC,phase2,1
84FCF015-4BCB-4B1F-9D97-540CA6DB9757,6,CCC,phase1,0
8542B993-8750-4080-A245-85E8BB1199C0,5,ACC,phase2,1
857A0614-5A41-44E6-8DAD-7AB795C5EA9D,6,ACC,phase1,0
8589870A-D892-4353-BF60-0193B4DDEF89,6,CCC,phase2,0
85B8D8D2-4741-4DD8-B1B8-012D55F646EC,1,ABC,phase2,1
85BD9697-49E4-489D-85CC-DACF676682BF,2,BCC,phase2,1
85BEE113-5D03-4BBB-896B-1C617736986D,5,ABC,phase1,1
85D04F67-EA55-4BC6-8446-3FB641CA6654,4,ABC,phase2,1
85E727C9-B100-4201-96E9-3AFCAC36BE70,6,ACC,phase1,0
85EB4BA4-1CBF-470A-9F6D-046D4F5B71F9,1,ABC,phase2,1
8647FE6D-42EC-48B2-BC12-C258652ED1DD,6,ACC,phase1,0
86DC5129-A8BE-4BCC-98CE-1378220DF49E,2,CCC,phase2,1
879AEC08-1D8E-4737-A53D-01E4A99D9F91,6,ABC,phase1,0
87A4C362-2E88-4614-B9C8-EFC6B4BC4183,6,ACC,phase2,0
87BEC3BC-9A8D-4C80-B024-F749BE20C2B9,1,CCC,phase1,1
87D466E6-1AC7-4ADA-94B0-AE7DBA6F00ED,2,ACC,phase1,1
88167845-FCAC-4B40-8815-F583B041538C,1,ABC,phase2,1
8880045C-5B58-4B17-8907-ABE6770BC612,6,ABC,phase1,0
8888E050-8C68-4565-886A-7939903B463D,1,ACC,phase1,1
888A7C70-0A73-45E9-B108-70DD3EC7E3FE,6,ABC,phase1,0
888EE47F-3EE5-4FD8-BBB7-4A7D13D74329,1,BCC,phase2,1
88AFCDEB-7B13-446D-AC43-751CBAD619F6,3,ACC,phase2,1
88C180D9-40B8-4A07-8C7D-43EF82A78E2C,2,CCC,phase2,1
8901065C-6689-4CBA-883E-C90B394D19CE,1,ACC,phase2,1
89297C8E-1247-45FC-888F-E9FC48D1B7C8,1,ACC,phase2,1
89584575-94E9-4C46-BBE8-208AE5741076,1,ABC,phase1,1
89CAC215-43E0-42FE-B869-79CDADF10055,1,ACC,phase2,1
89D02443-1444-40F7-830E-068197E840A5,6,CCC,phase2,0
89F98602-39B4-421C-8F48-1F25FB81BA1C,6,BCC,phase1,0
89FCD3F4-1E79-4F2C-9AF7-B5115F98EF8D,1,BCC,phase1,1
8A2D38E3-D978-49C5-A3F2-AB8A83D40D14,4,BCC,phase2,1
8A6CC61D-1D50-44CF-AB4F-9CB710F48756,6,ACC,phase1,0
8A78A660-7854-4E8D-B0A8-50446846D2F6,6,BCC,phase1,0
8B08D0EE-625E-44B2-814A-5963716FE6B5,6,CCC,phase2,0
8B21D122-9064-48F6-9971-04F8A728ED40,1,CCC,phase2,1
8B71CD43-2608-4643-A7A9-22A68FDB9304,1,BCC,phase2,1
8B79B948-AC12-4D6B-BA99-3D0FA2FAE2DD,1,CCC,phase2,1
8B79E8A4-8E79-4A80-86DB-70C474BFCF5D,1,BCC,phase2,1
8BB8CE1F-4C5E-45C1-8A2F-6AD4FD75A9C9,1,CCC,phase1,1
8C0E0C99-D501-47A9-9A3E-1919402B921D,6,ACC,phase1,0
8C2BFF10-88BA-417A-BEB2-BA8035376219,1,CCC,phase1,1
8C367D6F-13DD-445A-81B1-EE99D419D9F5,6,ACC,phase1,0
8C999FA6-CBE0-4A00-9DE2-3271C3FCAEDB,3,ACC,phase2,1
8CA3DFB3-4C15-4A93-83CF-24A14A0BDDEE,1,ABC,phase1,1
8CCA1A3F-BCF6-46C6-9127-6186E7A1382C,2,ACC,phase2,1
8CD0B430-5599-48AE-A981-2633F39C868C,4,ACC,phase2,1
8D1D4FD3-AE3C-4695-B95B-F35FB31495F0,2,BCC,phase2,1
8D3D2A10-1B37-4DC3-89B2-08A095754097,1,ACC,phase1,1
8DC4B582-B637-4B26-A770-ABD45A11047A,2,ACC,phase2,1
8DF5198C-E3A2-4C24-92AB-5A02D142C6D0,1,ABC,phase1,1
8E1010DE-BF95-4547-83C5-E2DFEBEDCBBE,4,ACC,phase2,1
8E1F7762-06F5-4202-AAB1-A34B58B09D16,1,CCC,phase1,1
8E2BEBB3-0D71-42BC-84CF-124E6073FF86,5,ACC,phase1,1
8E460A72-EC0A-4E42-B2EB-F69D3C981F75,1,CCC,phase2,1
8E78285C-7F03-46FA-BEC8-DF71C49A8F38,6,CCC,phase1,0
8EBEA526-605B-4DFC-ADE1-0CC93D06AB46,1,ACC,phase2,1
8EBF5586-3987-4371-906E-E62507918446,1,CCC,phase1,1
8EC06EC9-DC97-48EE-9A80-0F5976E61F23,6,ACC,phase1,0
8EC3763A-574A-4448-A00A-86770C906AE3,2,ACC,phase1,1
8ED7D447-8B8C-453E-ABF7-90A56F154A4B,2,CCC,phase2,1
8EF7B1ED-458B-4066-8198-8809F4C1010D,1,ABC,phase2,1
8F22F757-969A-4D81-9452-8C31EF280B0E,3,ABC,phase2,1
8F3721E8-B802-4866-8F5C-49189628B776,3,ABC,phase2,1
8F5E7AF9-1D7E-4E1E-9BA8-60BEEAAE5C01,1,ABC,phase2,1
8F7708E8-2B38-43C8-BAEF-F6EFD880CB70,4,ACC,phase1,1
8FC1EE95-EFF5-42E8-96B9-BB8E4F8C0037,2,BCC,phase2,1
8FCD55BA-8AFB-431F-9DCE-D0BA1636ABE3,5,BCC,phase2,1
90288E3E-975D-4C1A-A4EB-ED56C05445CD,1,ACC,phase2,1
9040643F-0683-42B7-91E6-D8C90D5188DF,2,ABC,phase2,1
90482F39-1C95-4B96-8DD3-8D490C84E29B,3,ABC,phase1,1
907DA0B0-00EC-4213-B1A7-5FBA6615661B,6,BCC,phase1,0
90C2F1F0-7419-4D88-8EA6-64F3679BBA07,6,BCC,phase1,0
90F3AEB3-B8CB-4D02-AF99-26E36C42F877,1,ACC,phase1,1
9101922C-D3DB-4286-867D-28702B26B3E3,1,CCC,phase1,1
9110F0B3-10EB-4DDE-98B1-29F77CAF01AD,1,ACC,phase1,1
91E54ED4-ADCD-4DA5-909E-7841861F94AE,6,ACC,phase1,0
920D9655-E011-4B1E-9BBD-887B0512B4E3,1,BCC,phase2,1
9236E6F2-1EB4-4166-A8F0-9849F6E03E45,1,CCC,phase1,1
92385C55-B000-44F8-AB31-45C3479F008D,6,BCC,phase2,0
9251109F-37BD-40CB-A649-02939DDC74F9,5,ABC,phase2,1
9299BAA6-045F-4D93-8B21-4C4B2A396CCB,1,BCC,phase2,1
92CC3584-7C4F-423A-8423-E81DBA3E2CAC,1,ABC,phase1,1
930C5F00-DE5F-4C9D-A660-69EE8D61C930,1,CCC,phase1,1
931400A0-FEBA-4B68-AD35-AB66FCA50DA4,1,BCC,phase2,1
9321551B-B530-4D82-8748-D78402572A8F,5,ABC,phase2,1
936F6311-DB40-472D-A7B4-F558CD6B2E3F,1,CCC,phase1,1
93C84044-D57A-4F9D-BC6B-1F793C60DA72,6,ABC,phase1,0
93DAA8B7-84C8-4C1A-A3D6-845F34F133EB,6,ACC,phase1,0
93E1EEA1-76A3-4032-A9FD-4588AB6976E7,2,BCC,phase1,1
93E8A3D5-D90C-4254-B35F-42922B336B3F,1,BCC,phase1,1
93F9281D-92D9-4A8B-8D77-FD322BF24939,6,ACC,phase1,0
94790071-7E09-438B-B69D-07419072C855,1,ABC,phase2,1
94862BA0-4DC4-4C42-ADD2-BBF65694F77D,6,CCC,phase2,0
94C1191D-207B-4126-BBD6-7BE1EFFC0DA5,1,CCC,phase2,1
94C2D18B-4E75-4A7B-8EA8-575E29B8413B,5,ABC,phase2,1
94CF50EE-8865-451B-8D3A-D0E98EDE8F1F,1,ACC,phase1,1
9517D175-06D4-4232-9E6B-FE826063191A,2,BCC,phase1,1
9519E995-C873-4D6C-AB38-A7049A7CA6F5,6,BCC,phase2,0
9549F485-7F9A-4813-A534-5CFF2839A9D9,3,CCC,phase2,1
9553E76F-4429-44E4-8DF6-708049FD881D,6,ACC,phase1,0
9573CC57-D2EC-4A86-9809-EE4FCA9336C4,6,ACC,phase2,0
959C8CD6-5DA2-4CAB-BEA7-4616D16B4224,1,CCC,phase1,1
95A043BF-4802-4E43-A1BD-D8210E120BF4,6,BCC,phase1,0
95C0872C-B682-4BC8-9636-362AC281F4B7,6,CCC,phase2,0
95C43232-DAA5-4D8F-B413-0CB27C51772E,6,ABC,phase1,0
95DD1D66-9B95-4CC2-A39A-F48C0F62325C,1,ACC,phase2,1
95ED4271-D6AE-4D9B-960F-4745946BA756,5,ACC,phase2,1
962EEBC2-3A7C-4F09-A926-F4880F59BE7D,1,ACC,phase1,1
9630F244-441C-4758-84D5-ED685906F687,6,ABC,phase2,0
965F3DA6-7759-4E06-834F-E834BEC354C0,2,ACC,phase2,1
96838D4D-DFFA-40F4-90A2-4A72902B6603,1,ACC,phase2,1
96859470-C7D3-402D-8221-2C572C833D4A,1,ACC,phase2,1
96860189-C61E-4B1D-A0BB-D6550757F6EC,1,ACC,phase1,1
96AA801D-0F3C-4F71-B393-F8AC900EEDDE,6,ACC,phase2,0
96B04764-9BB1-4808-97D1-1CDE36B1523C,2,BCC,phase1,1
96BC2A67-5C9E-42F2-B399-2C9681042258,3,ACC,phase1,1
96BF98DA-D626-4437-9E24-C748549AC85E,1,ACC,phase1,1
96E6F0F2-56C1-43B2-91CD-1D7FB6184208,1,BCC,phase2,1
96F5CCD8-BD0E-4513-8590-10E653AD20C6,6,ABC,phase2,0
97299374-01EB-4D8E-8A62-9080464CCBF9,5,ABC,phase2,1
972FC6FE-1EB8-4B54-959F-23FC464C8535,3,ACC,phase1,1
974D4770-095F-4654-8EE4-9B6F33553B4C,1,ACC,phase1,1
9796705C-EAB8-4655-81EA-9984DEA5AEDD,6,CCC,phase1,0
97973BF1-160F-4F36-B0E7-0296FC54FDD4,6,ABC,phase1,0
98814461-7907-4E2F-B406-94E4EFB9778E,1,ACC,phase1,1
988844EF-C8EB-4A2D-BC99-AD0CD812309F,6,ABC,phase2,0
9892335B-6D03-4AE1-9502-9F2727D79236,6,ABC,phase2,0
9895BADB-AAB1-4B1D-A430-8724A38CCFED,2,ABC,phase1,1
98CB6D22-5292-48E2-942C-81EE661FA901,3,ACC,phase2,1
98E011AB-2028-49F1-B6EE-7F04FB90ABE4,1,ACC,phase2,1
98F0E507-DD8B-4E6E-8F8C-6B0AF4AD095C,6,CCC,phase1,0
98F665A7-23D9-4395-A266-5AD230F1DC3D,1,ACC,phase1,1
9911367C-D1D9-45E1-A62F-71DBACB140F3,6,ACC,phase1,0
993DC5C2-2729-4F9E-BCD3-0465B2619B7C,4,CCC,phase2,1
995A819F-1F81-47D7-A201-69691855D3B2,1,ABC,phase1,1
99C58232-E7A8-4540-BAB7-107A09BC946A,6,ACC,phase1,0
99D159D8-0E9D-4D8F-9A38-74710DC07BFA,1,BCC,phase2,1
99E2479F-A736-4E0E-8A42-61CA8D3FC094,1,ACC,phase1,1
9A0EFE79-76C1-487C-AF28-6FC0F15976F7,4,BCC,phase1,1
9A17181C-B365-4438-B3B4-4BE3D119D10F,1,CCC,phase1,1
9A379E1B-68D2-467D-A635-4BD325432AF1,6,ABC,phase1,0
9A417810-A0C4-40AB-B98D-37C737BCE237,1,BCC,phase2,1
9A4F6701-F6A9-4892-AF67-424686DE8155,6,BCC,phase1,0
9A50059F-EE55-4458-B3DA-65E40AB72639,6,BCC,phase1,0
9AD531F4-551A-4F86-B900-4E804E7D1111,1,BCC,phase2,1
9B1F98B0-BB1B-4A18-87AA-B5A28CCAD7C7,6,BCC,phase1,0
9B34C02E-97C0-4815-856A-3740A2FABA03,6,BCC,phase1,0
9B504042-D3BB-4436-9A61-6AB44BC658D7,6,BCC,phase2,0
9B6387C2-6CDE-4458-A06D-2F3B366491B3,1,BCC,phase2,1
9B663334-0149-4443-8B0D-2AFF737F61C7,6,ACC,phase2,0
9B66D648-7B7D-46A9-83F0-F0593477658F,6,CCC,phase2,0
9B7A135D-ED21-4675-8D14-C44273917CDB,6,ABC,phase2,0
9B8C8A1F-BEF0-4F84-8FDF-03C34908D0D7,1,CCC,phase1,1
9B8F6DCD-C7F8-4CDF-A153-367878A8266F,1,ACC,phase1,1
9BA1D3EB-7E38-42DC-9608-C033E83916A9,5,CCC,phase1,1
9C08BF1B-A856-48E8-B023-753EFF78C793,1,ACC,phase2,1
9C0AAF7A-918C-43DF-849A-1EBC4683A452,6,ABC,phase1,0
9C4B2D5A-BD87-43BC-8233-C795CEE3FEE8,6,ABC,phase2,0
9C5B74EF-7AE6-4C06-A964-FA785B35C830,6,ABC,phase1,0
9C91A131-9F91-42D1-8653-44334D8A0A0F,4,ACC,phase2,1
9CA9A69D-37EA-4334-AD82-3E1DAE2B6154,1,ACC,phase2,1
9CDB9EEE-6759-4B4D-AADA-14AE88A1C1F1,6,ACC,phase1,0
9CDFD380-D432-4455-A9EF-21F128B41ED5,6,BCC,phase2,0
9D08A2BD-E5B0-4FDF-BC30-05A52024DC43,2,ABC,phase2,1
9D145CB6-04DB-45AC-862A-B4BCBE3B52C0,2,ABC,phase2,1
9D60CC36-8939-430F-BF0D-D102600559C3,1,ABC,phase1,1
9D6D1CA7-EE20-44A8-990F-EAF717AF3FAD,1,BCC,phase1,1
9DF6C999-6F17-4184-8F23-BC73EDD4F133,1,ACC,phase2,1
9E666FEC-8B9C-4B3A-9860-B0E84A63A607,4,ACC,phase2,1
9F067E8F-7A5C-421B-AA11-095B98E39D1B,2,CCC,phase1,1
9F190232-2B4B-4DD8-A3F7-144E288A06E7,1,ABC,phase1,1
9F2DD56E-5A41-4C0B-A39D-4D45ACA22FF8,6,ABC,phase1,0
9F35267A-9736-4A15-A1CF-9D3D22755DE3,3,ACC,phase2,1
9F64C6CB-05E4-4EB3-8D55-3F0B9D6455E0,1,BCC,phase2,1
9F89C9F3-7B66-46FF-8A4B-6C2B13479315,2,ABC,phase2,1
9FA41E09-DDE9-4443-A866-047DA1F8F092,3,ACC,phase2,1
A0186B7C-6766-46FF-A66D-DDB8AE37C1D8,3,BCC,phase1,1
A029AF9B-D588-4099-BBA1-33986385D462,3,BCC,phase2,1
A03374C6-DF18-49C7-895A-C395BC0C998F,6,ABC,phase1,0
A043A62D-32E7-414E-A36A-FFD5074E2F21,2,CCC,phase1,1
A07D6E64-BDA0-46BE-95AD-E54983D376D8,3,ACC,phase2,1
A0E7910D-7823-47FD-9CB2-D4DA04C0E639,4,ABC,phase2,1
A0F99B56-0255-4842-9936-31F868B1FD7C,6,CCC,phase2,0
A104E12F-5A71-4EBF-8CDC-F9274CE9FEBA,5,CCC,phase2,1
A11EAC8C-A3CF-4D06-ADDE-DC37D361FBA5,6,ABC,phase2,0
A17A65CE-9FA4-4B6A-BAAE-FA28E48187C0,2,CCC,phase2,1
A194A1A4-2AD5-4781-BA3B-C4DDD1F9CF93,6,BCC,phase1,0
A195EF6A-9761-498E-BE56-AEB17089599B,6,CCC,phase1,0
A1DCDE7C-08CE-4091-BC89-680C1191B5B0,6,ACC,phase1,0
A1E4BB1B-514A-4D9B-9758-615A327E2D4F,1,ABC,phase2,1
A1E99B68-9AAB-41E4-A6D1-542F66C166E6,1,ACC,phase1,1
A1FDA888-643C-4DD3-93A2-D876C144F98E,6,CCC,phase2,0
A248ACEE-BCB2-4F90-9972-87C9CCB7D677,6,BCC,phase2,0
A2ACD438-78C9-49F6-87E4-58478E40096A,1,ACC,phase1,1
A2C0868F-3192-4131-B72A-5C7E98BF4339,6,ACC,phase1,0
A2D219D0-3711-4F6E-854B-07DDF2C5D3A1,2,ABC,phase1,1
A352B311-1B34-44DE-B9DF-8D115415AF4D,3,BCC,phase1,1
A35CE54A-E6F6-4AA4-9232-4C02E4289A34,1,CCC,phase2,1
A3911D01-7057-4F03-9EC3-5ED00C0CA055,2,CCC,phase1,1
A3C18BC6-60A1-483D-8E35-34BCE4C6006E,6,ABC,phase1,0
A405AE2C-24BB-400D-8F5F-A54F0664DAC3,1,BCC,phase1,1
A466DF76-8910-45DF-92E7-00AF0D6DCB66,4,CCC,phase2,1
A4A18CF5-E793-4C8C-8092-CC590240E270,4,BCC,phase2,1
A4B09D9E-EEBA-4A9D-9908-657567A3B618,6,ACC,phase1,0
A4B1C7C4-1D99-4470-A2CC-EEA80FDC9DED,4,ACC,phase2,1
A4CC9366-FFDE-4597-A6AE-0F7FE1A3DA26,6,ABC,phase1,0
A4ECC463-DE1B-43AC-B0FC-CD489A7124BF,1,ABC,phase2,1
A558AA6D-35BD-4FEC-A4E5-DA16FF7A735D,1,ACC,phase2,1
A5652129-F60F-4C25-8625-B4AB67452694,1,ACC,phase1,1
A5684516-0CBD-4F81-A53C-6409B11D12ED,5,ABC,phase2,1
