timezone,timestamp,interventionType,isReIntervention,interventionDuration,resolution,app,purpose
Europe/Bucharest,1750162668.316581,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750163029.186681,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750163384.1797419,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750163744.469026,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750164384.741458,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750164823.241942,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750165436.099004,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750166386.4695458,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750166823.692344,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750167299.103324,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750167624.72055,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750167957.727676,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750168258.907053,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750168308.110542,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750168636.86047,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750169071.2243009,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750169080.062283,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750169708.504415,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750169745.6489,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750170391.119742,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750171702.6319962,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750171838.9321032,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750172261.095597,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750172615.273923,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750172976.718154,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750173489.993551,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750173816.596321,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750174336.820409,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750174741.121095,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750174748.824127,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750174874.922338,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750175490.701733,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750176063.6578078,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750176116.397849,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750176468.180766,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750177078.0184321,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750177394.2515202,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750177741.552967,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750177850.538463,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750178368.4322681,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750178734.780649,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750179058.133801,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750179618.070672,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750180070.1271539,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750180472.406125,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750180990.432753,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750181439.795582,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750181953.739022,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750182631.416888,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750182950.614836,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750183053.796282,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750183270.669283,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750183368.560833,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750183677.438319,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750183777.0448508,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750184020.192266,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750184131.77496,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750184363.808333,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750184371.283848,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750184494.927665,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750185088.749785,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750185108.018491,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750185460.1845942,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750185984.3373442,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750186446.0373979,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750186566.8011851,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750186822.6283689,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750187401.211098,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750189086.8241491,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750189325.84691,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750189553.312742,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750189724.4592462,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750189946.027732,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750190224.577077,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750190406.626062,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750190765.7337,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750190825.341917,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750191121.8474932,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750191130.329268,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750191153.2110171,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750191614.704195,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750191938.448607,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750191992.4984841,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750192519.410701,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750192536.048492,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750193057.9422631,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750193222.5986872,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750193723.046657,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750193835.283519,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750194578.1582952,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750194980.378045,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750195346.625042,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750195356.163965,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750208358.658787,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750208370.273771,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750218319.719064,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750218350.44016,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750218698.024358,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750218723.202112,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750219392.2290912,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750219431.834091,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750220691.4629931,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750220760.685962,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750221269.389584,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750221809.841374,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750221821.3262,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750222122.0515609,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750222261.327991,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750222639.344246,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750222700.3813062,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750222999.8383799,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750223052.987968,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750223526.8472672,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750223534.484644,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750224018.374148,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750224413.0542731,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750224830.08492,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750225248.320908,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750225686.717627,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750226005.052788,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750226431.711282,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750226845.67596,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750227294.3854032,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750227752.20555,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750228061.791624,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750228722.364434,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750228879.7780452,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750229319.007169,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750229356.8643022,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750229624.441654,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750233058.433717,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750233474.277742,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750233648.2645102,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750233656.234561,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750233960.955898,breathingExercise,False,1.5,dismissedAppOpening,tikTok,
Europe/Bucharest,1750233973.440312,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750234073.620627,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750234443.811929,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750234773.218606,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750234999.567523,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750235388.690971,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750235800.089857,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750236125.7922812,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750236451.965683,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750236781.2167969,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750237230.832721,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750237705.3732018,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750238018.301062,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750238333.485456,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750238670.681223,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750238987.2479448,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750239303.208646,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750239333.22792,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750239673.028162,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750240288.525135,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750240707.3627892,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750240958.3073769,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750241063.239328,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750241573.786802,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750241956.962605,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750242364.53328,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750242996.444958,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750243382.448149,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750243704.7523232,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750243789.389072,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750244138.037596,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750244494.7648969,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750245130.045267,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750245784.168396,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750245804.831332,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750246305.971514,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750246705.10127,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750247063.175579,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750247098.5892282,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750247562.7291899,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750247913.281227,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750247921.278867,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750249291.310885,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750249613.418844,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750249684.5248342,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750250025.468972,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750250294.474503,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750250461.1069221,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750251216.006371,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750251802.619649,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750252343.8866339,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750252800.777947,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750254624.7624068,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750254972.816747,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750255735.791565,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750256115.439598,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750256340.327625,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750257015.506589,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750257753.5139031,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750258094.6035829,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750259001.4633288,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750259572.647047,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750259996.80218,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750260378.960957,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750261134.731142,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750261750.276113,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750262423.808758,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750262474.346044,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750262771.417681,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750262894.6580539,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750263190.999823,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750263225.801909,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750263743.192368,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750264229.082293,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750264590.174052,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750264945.817519,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750265264.206759,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750265633.4151769,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750265642.603014,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750266020.87707,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750266716.4031482,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750267099.660644,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750267557.732068,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750267872.566811,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750268441.856719,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750268894.374024,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750269317.3336082,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750269544.527128,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750269681.206047,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750270150.5646,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750270502.30331,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750270557.581274,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750270878.149043,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750271665.312107,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750272279.8307462,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750272310.103057,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750273125.859223,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750273478.83549,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750274054.0512,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750274180.284914,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750274589.0241132,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750274599.443413,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750275182.0367599,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750275590.383652,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750275921.701326,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750276337.157608,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750276502.666786,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750276528.399627,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750277199.831702,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750277606.382979,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750308838.7343879,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750318946.89235,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750319257.084954,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750319522.926384,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750319578.699204,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750319959.001745,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750319978.668288,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750320422.478735,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750320754.487967,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750320760.685777,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750321155.238771,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750321382.3603969,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750321574.752491,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750321909.825737,breathingExercise,False,1.5,openedApp,tikTok,Stay In the Loop
Europe/Bucharest,1750321981.3436232,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750322177.8957338,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750322504.117632,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750323852.379902,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750324347.483274,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750325179.765986,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750325541.613957,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750325924.036304,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750326567.6584802,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750327022.4664412,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750327350.242656,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750327694.059056,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750328006.970756,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750328534.305399,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750328693.02249,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750329246.978852,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750329672.6817122,breathingExercise,False,1.5,dismissedAppOpening,instagram,
Europe/Bucharest,1750330085.8788729,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750330584.875452,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750331267.3097491,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750332014.763377,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750332435.337321,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750332869.853549,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750334851.625535,breathingExercise,False,1.5,openedApp,instagram,Stay In the Loop
Europe/Bucharest,1750335511.756856,breathingExercise,False,1.5,dismissedAppOpening,instagram,
