timestamp,isReIntervention,interventionDuration,timezone,interventionType,app,resolution
1752848969.185283,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752850071.321992,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752859418.6652908,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752859666.04159,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752862698.666255,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752867182.791501,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752868198.417903,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752870874.630845,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752874099.158897,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752875773.000574,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752878198.2149649,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752909855.750101,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752910274.394538,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752911113.8374438,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752911196.944433,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752916807.1568809,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752918282.723139,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752918384.740494,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752918550.910411,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752918586.613924,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752918794.233354,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752920565.5606542,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752920595.882547,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752921088.495741,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1752922901.0234709,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752923140.30556,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752925008.965898,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752927115.9608212,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752934390.3262892,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752934610.2224898,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752935398.988543,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752935465.2354531,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752936121.1608229,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752936990.5566921,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752937096.525594,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752937134.0598102,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752937180.599512,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752937333.835412,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752939320.558316,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752942768.149646,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752943359.23926,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752943454.5717502,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752946234.122788,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752947720.223238,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752947806.800494,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1752961938.847365,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1752967246.1345758,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1752968453.851945,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753003654.324072,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753004047.276628,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753006168.488239,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753008225.487643,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753008279.448571,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753009204.1300302,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753010756.9054198,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753010892.844496,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753010948.1061091,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753010999.001688,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753011208.072247,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753011356.257335,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753011396.339128,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753011712.1189408,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753012515.792337,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753016419.674213,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753017361.265009,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753017493.1175241,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753017564.537538,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753017663.9680228,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753017730.72924,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753019730.332797,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753019960.8206558,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753020027.606605,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753020320.0867028,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753025177.083963,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753030545.7329578,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753031266.419755,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753033668.352808,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753033825.8295379,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753034102.984363,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753034241.160351,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753036016.821461,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753039075.322905,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753039596.635361,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753039630.7185678,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753039893.121973,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753044766.1225228,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045293.6093578,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045369.781122,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045456.356862,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045528.2442489,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045603.7178988,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045642.33724,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045755.230823,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753045981.6545281,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753074948.608848,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753075153.7910361,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753075541.612479,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753076270.044948,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753077151.221219,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753081083.8090792,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753081343.180225,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753081399.127839,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753088107.5301108,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753088683.3190389,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753091168.795754,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753091207.7538528,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753094567.421142,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753095655.203448,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753097130.123553,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753097735.859147,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753097954.677175,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753098130.175997,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753098165.7240438,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753098200.845945,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753098248.396342,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753098498.264237,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753098539.971446,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753098863.620885,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753099013.8391461,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753099762.920285,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753100644.439853,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753101015.249516,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753101303.742869,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753101527.268659,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753101565.353584,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753102610.510394,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753102920.271585,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753103411.9427052,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753103606.2603102,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753107771.3453588,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753107943.879039,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753108005.4444861,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753108093.538099,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753108601.7680202,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753110025.842823,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753110873.622023,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753112200.0929,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753112918.559181,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753113237.068913,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753113466.611599,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753113573.1093922,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753113598.620892,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753113830.858165,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753113897.421303,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753114350.2763572,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753114446.8241758,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753114471.998003,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753114560.158692,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126259.700028,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126303.1517,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126327.616674,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126458.157572,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126558.459577,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126671.804548,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126719.728416,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126851.030206,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753126930.587617,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753127004.946206,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753127105.816383,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753127124.723674,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753127204.941708,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753127217.093909,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753127348.457897,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753127391.8749619,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753129297.054374,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753132285.358138,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753132368.229851,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753162101.510885,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753164543.0062299,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753166518.4523292,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753167428.196634,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753167486.6060262,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753168015.646968,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753168213.673245,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753168698.803814,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753170553.5336409,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753170842.693675,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753171017.26127,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753171975.204082,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753172209.902371,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753173251.385,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753175963.691248,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753176632.361417,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753178971.802093,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753182953.639052,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753186828.906983,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753186995.086726,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753187196.516567,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753187240.2896872,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753187301.115969,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753187403.0006418,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753189832.96508,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753190295.479934,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753191010.594983,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753191164.274414,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753195202.901974,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753196365.603061,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753196975.10503,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753198247.310524,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753199024.526071,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753199320.4840832,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753199433.66243,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753199784.045542,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753199810.526711,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753200116.395287,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753200177.639781,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753200456.0801601,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753202064.2645059,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753203236.8570719,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753203306.655335,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753203366.7697492,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753204264.810378,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753204760.23541,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753214984.337297,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753216906.2457051,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753245146.241212,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753245822.8493772,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753246333.811122,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753246414.131103,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753246610.8388228,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753246676.3193169,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753250196.804932,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753250977.343992,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753252382.582594,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753254154.611052,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753254255.789003,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753256659.6232471,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753256671.650398,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753257310.935861,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753257600.813151,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753261686.924829,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753263118.733347,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753263734.914122,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753264767.653894,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753265168.455502,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753269402.489382,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753269437.954498,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753277583.8728352,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753277735.778285,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753278282.0135698,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753278308.390832,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753278596.780771,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753278671.067872,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753278911.968087,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753279178.666016,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753279633.778074,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753281726.605788,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753283880.910114,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753284070.191543,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753284602.696155,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753284811.777436,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753286423.387937,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753286491.1710792,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753286648.069676,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753286686.988251,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753286998.336098,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753287903.312251,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753288491.9230351,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753289442.1105452,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753295980.108424,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753296820.8488941,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753296854.298353,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753297347.154035,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753297447.308199,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753298757.5387359,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753298965.357606,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753299052.758504,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753299505.878986,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753302862.5882921,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753303146.162714,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753305425.967637,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753306218.004376,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753306312.899538,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753307943.257934,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753335115.377005,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753341632.103327,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753348013.852584,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753349640.1570148,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753352814.8797998,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753353142.7051291,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753356716.58435,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753363363.44178,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753363456.648796,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753363681.255653,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753363936.937113,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753364006.318613,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753364037.428819,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753364102.6937861,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753364793.1366482,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753367281.9777288,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753367574.0448442,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753367635.8564548,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753367938.2342238,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753369232.382759,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753369280.303716,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753373507.56974,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753373712.619962,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753384074.058902,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753385523.6747022,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753385828.550743,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753394760.073596,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753429222.165714,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753431977.419517,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753432058.540998,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753432543.463283,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753433885.691653,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753436037.9317899,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753436086.0518432,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753436257.759838,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753436533.7670522,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753436684.959482,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753437452.957734,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753437863.8384209,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753438969.949662,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753439911.628689,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753441027.264841,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753442594.16018,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753443307.015276,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753443866.8312469,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753444158.022687,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753444676.062758,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753444681.733727,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753445382.960287,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753445524.446165,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753447716.409748,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753447745.0331202,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753448154.341665,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753448228.279022,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753450356.6671882,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753452433.717773,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753452769.129771,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753453846.1415992,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753454093.8262382,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753455697.688727,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753455705.524548,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753456313.5309849,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753456360.435588,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753457318.6963649,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753459509.8727732,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753460692.482528,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753460716.0609741,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753460729.717092,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753463398.765616,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753469202.29324,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753469235.027853,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753474056.135703,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753474121.380719,False,1.5,Asia/Karachi,breathingExercise,instagram,dismissedAppOpening
1753474181.595191,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753474226.747079,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753474290.628979,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753476216.0751638,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
1753479296.036586,False,1.5,Asia/Karachi,breathingExercise,instagram,openedApp
