timestamp,app,timezone,isReIntervention,resolution,interventionType,interventionDuration,purpose,timeIntervalUntilReIntervention
1750808937.3518329,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1200.0
1750810143.030149,tikTok,America/Los_Angeles,False,closedApp,,,,
1750810736.460137,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750811099.1112518,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,240.0
1750811252.110935,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750811255.842428,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750811753.238539,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750812785.3493562,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1750813028.7102962,tikTok,America/Los_Angeles,False,closedApp,,,,
1750815895.145163,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1750816174.206012,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750816197.178767,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1750818037.87273,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,780.0
1750818829.9448981,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1750818972.071625,tikTok,America/Los_Angeles,False,closedApp,,,,
1750819103.451874,tikTok,America/Los_Angeles,False,closedApp,,,,
1750819324.6492062,tikTok,America/Los_Angeles,False,closedApp,,,,
1750819554.037076,tikTok,America/Los_Angeles,False,closedApp,,,,
1750819828.24325,tikTok,America/Los_Angeles,False,closedApp,,,,
1750819845.993118,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1750819980.956815,tikTok,America/Los_Angeles,False,closedApp,,,,
1750820017.251941,tikTok,America/Los_Angeles,False,closedApp,,,,
1750820250.089816,tikTok,America/Los_Angeles,False,closedApp,,,,
1750820303.344544,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,480.0
1750820849.96292,tikTok,America/Los_Angeles,False,closedApp,,,,
1750820868.633854,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750821260.6417599,tikTok,America/Los_Angeles,False,closedApp,,,,
1750821695.8999472,tikTok,America/Los_Angeles,False,closedApp,,,,
1750822119.586378,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750822901.5912828,tikTok,America/Los_Angeles,False,closedApp,,,,
1750823091.065546,tikTok,America/Los_Angeles,False,closedApp,,,,
1750823122.5875459,tikTok,America/Los_Angeles,False,closedApp,,,,
1750823171.3583698,tikTok,America/Los_Angeles,False,closedApp,,,,
1750823773.401145,tikTok,America/Los_Angeles,False,closedApp,,,,
1750827400.729216,tikTok,America/Los_Angeles,False,closedApp,,,,
1750829310.6188002,tikTok,America/Los_Angeles,False,closedApp,,,,
1750864730.97598,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1560.0
1750864773.975521,tikTok,America/Los_Angeles,False,closedApp,,,,
1750865261.5723,tikTok,America/Los_Angeles,False,closedApp,,,,
1750865719.752842,tikTok,America/Los_Angeles,False,closedApp,,,,
1750866150.138298,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750867193.5514622,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750870244.359081,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1750871502.482532,tikTok,America/Los_Angeles,False,closedApp,,,,
1750871925.696028,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750893212.983049,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750893807.541796,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1200.0
1750894006.335421,tikTok,America/Los_Angeles,False,closedApp,,,,
1750895034.1877809,tikTok,America/Los_Angeles,False,closedApp,,,,
1750895599.273395,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1750898850.488184,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1500.0
1750899001.7118921,tikTok,America/Los_Angeles,False,closedApp,,,,
1750909727.161395,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750949740.951054,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750950082.7707691,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1080.0
1750951129.198049,tikTok,America/Los_Angeles,False,closedApp,,,,
1750953495.1560512,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1440.0
1750954453.661477,tikTok,America/Los_Angeles,False,closedApp,,,,
1750956608.940021,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750959919.108601,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1560.0
1750960619.688541,tikTok,America/Los_Angeles,False,closedApp,,,,
1750961017.597085,tikTok,America/Los_Angeles,False,closedApp,,,,
1750961560.9839191,tikTok,America/Los_Angeles,False,closedApp,,,,
1750975223.062961,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,360.0
1750976009.8231711,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1200.0
1750977215.141862,tikTok,America/Los_Angeles,False,closedApp,,,,
1750980562.102541,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1750983020.244142,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750987269.3651872,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1750992066.713721,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1750993654.694406,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,960.0
1750993936.150957,tikTok,America/Los_Angeles,False,closedApp,,,,
1750994096.7960482,tikTok,America/Los_Angeles,False,closedApp,,,,
1750997082.944016,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751054361.046947,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,720.0
1751054772.254036,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1751055015.222142,tikTok,America/Los_Angeles,False,closedApp,,,,
1751060858.0226789,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1751060952.375772,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1260.0
1751061738.797699,tikTok,America/Los_Angeles,False,closedApp,,,,
1751062217.581717,tikTok,America/Los_Angeles,False,closedApp,,,,
1751066637.1301641,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751067663.27421,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751077578.591385,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Toilet,1680.0
1751078158.994472,tikTok,America/Los_Angeles,False,closedApp,,,,
1751078750.251392,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1751082130.690562,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1751082862.636499,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1080.0
1751083398.841734,tikTok,America/Los_Angeles,False,closedApp,,,,
1751083606.348377,tikTok,America/Los_Angeles,False,closedApp,,,,
1751083847.3519049,tikTok,America/Los_Angeles,False,closedApp,,,,
1751119314.452003,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751119546.732346,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Toilet,840.0
1751120300.346237,tikTok,America/Los_Angeles,False,closedApp,,,,
1751131844.911382,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1751132171.887282,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751132203.878858,tikTok,America/Los_Angeles,False,closedApp,,,,
1751132403.192699,tikTok,America/Los_Angeles,False,closedApp,,,,
1751133947.667562,tikTok,America/Los_Angeles,False,closedApp,,,,
1751134790.1738992,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751134806.5182629,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,480.0
1751134838.310367,tikTok,America/Los_Angeles,False,closedApp,,,,
1751151809.337601,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751151827.568629,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1751151856.5368261,tikTok,America/Los_Angeles,False,closedApp,,,,
1751151932.418992,tikTok,America/Los_Angeles,False,closedApp,,,,
1751152824.4892259,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1751154464.938435,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751157015.6474009,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751157035.4186049,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751159391.048892,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751164213.454132,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751164920.765767,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751167891.083571,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,360.0
1751169817.745679,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,480.0
1751170303.521967,tikTok,America/Los_Angeles,False,closedApp,,,,
1751172710.373445,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751207308.3482041,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751207448.715633,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,300.0
1751208382.309511,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751212576.439884,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1751213338.147656,tikTok,America/Los_Angeles,False,closedApp,,,,
1751245898.7575932,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1260.0
1751246102.893546,tikTok,America/Los_Angeles,False,closedApp,,,,
1751246217.286972,tikTok,America/Los_Angeles,False,closedApp,,,,
1751246465.691608,tikTok,America/Los_Angeles,False,closedApp,,,,
1751252155.2204309,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,1380.0
1751252658.511217,tikTok,America/Los_Angeles,False,closedApp,,,,
1751252980.471432,tikTok,America/Los_Angeles,False,closedApp,,,,
1751253578.865566,tikTok,America/Los_Angeles,False,closedApp,,,,
1751289365.276175,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751300906.134447,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751301123.444326,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751313199.9500399,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751321594.110734,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,300.0
1751321780.7205691,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751327901.554452,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751327918.254848,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751328504.621284,tikTok,America/Los_Angeles,False,closedApp,,,,
1751328871.0008569,tikTok,America/Los_Angeles,False,closedApp,,,,
1751329410.490296,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751329611.2835932,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751330448.532991,tikTok,America/Los_Angeles,False,closedApp,,,,
1751332749.69051,tikTok,America/Los_Angeles,False,closedApp,,,,
1751333552.28264,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751335420.8185492,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751335791.422542,tikTok,America/Los_Angeles,False,closedApp,,,,
1751335927.57661,tikTok,America/Los_Angeles,False,closedApp,,,,
1751340166.363457,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751340757.806429,tikTok,America/Los_Angeles,False,closedApp,,,,
1751340974.5001311,tikTok,America/Los_Angeles,False,closedApp,,,,
1751341503.305959,tikTok,America/Los_Angeles,False,closedApp,,,,
1751341702.0003328,tikTok,America/Los_Angeles,False,closedApp,,,,
1751341929.292671,tikTok,America/Los_Angeles,False,closedApp,,,,
1751342093.098105,tikTok,America/Los_Angeles,False,closedApp,,,,
1751342777.988542,tikTok,America/Los_Angeles,False,closedApp,,,,
1751344092.770196,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751379832.734632,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751380377.964666,tikTok,America/Los_Angeles,False,closedApp,,,,
1751380624.7420192,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751382423.640614,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751384082.059216,tikTok,America/Los_Angeles,False,closedApp,,,,
1751390775.082865,facebook,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751391467.1838589,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751393275.579061,tikTok,America/Los_Angeles,False,closedApp,,,,
1751393516.5964031,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751404296.169452,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751406103.6173,tikTok,America/Los_Angeles,False,closedApp,,,,
1751406225.5540109,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751407463.182098,tikTok,America/Los_Angeles,False,closedApp,,,,
1751407877.484253,tikTok,America/Los_Angeles,False,closedApp,,,,
1751409057.607446,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1751409430.5061002,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751411441.553307,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Toilet,480.0
1751411741.136016,tikTok,America/Los_Angeles,False,closedApp,,,,
1751414801.988126,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751415152.197641,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1740.0
1751415295.06171,tikTok,America/Los_Angeles,False,closedApp,,,,
1751417502.576133,tikTok,America/Los_Angeles,False,closedApp,,,,
1751422126.5291882,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751465020.317943,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751465799.2513452,tikTok,America/Los_Angeles,False,closedApp,,,,
1751468418.609937,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751469993.193049,tikTok,America/Los_Angeles,False,closedApp,,,,
1751473291.835892,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751488311.676869,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751488522.501944,tikTok,America/Los_Angeles,False,closedApp,,,,
1751491376.005049,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751491528.8019829,tikTok,America/Los_Angeles,False,closedApp,,,,
1751491806.727294,tikTok,America/Los_Angeles,False,closedApp,,,,
1751493204.099227,tikTok,America/Los_Angeles,False,closedApp,,,,
1751493327.177402,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751494275.250465,tikTok,America/Los_Angeles,False,closedApp,,,,
1751495138.079718,tikTok,America/Los_Angeles,False,closedApp,,,,
1751495163.241266,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751495170.632179,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751495347.19629,tikTok,America/Los_Angeles,False,closedApp,,,,
1751495351.3134022,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751503959.8217921,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751504474.842696,tikTok,America/Los_Angeles,False,closedApp,,,,
1751504531.101891,tikTok,America/Los_Angeles,False,closedApp,,,,
1751506031.587552,tikTok,America/Los_Angeles,False,closedApp,,,,
1751518135.563381,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751518744.341991,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1751523284.559576,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Search Info,540.0
1751523550.061955,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Search Info,300.0
1751554720.524185,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,360.0
1751554953.6493258,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751556045.498537,tikTok,America/Los_Angeles,False,closedApp,,,,
1751563556.251745,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1740.0
1751563708.085948,tikTok,America/Los_Angeles,False,closedApp,,,,
1751564201.746974,tikTok,America/Los_Angeles,False,closedApp,,,,
1751565361.2134252,tikTok,America/Los_Angeles,False,closedApp,,,,
1751568376.5645142,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,960.0
1751568571.48737,tikTok,America/Los_Angeles,False,closedApp,,,,
1751568963.2151551,tikTok,America/Los_Angeles,False,closedApp,,,,
1751571504.496238,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751572645.33722,tikTok,America/Los_Angeles,False,closedApp,,,,
1751573174.388109,tikTok,America/Los_Angeles,False,closedApp,,,,
1751573270.354389,tikTok,America/Los_Angeles,False,closedApp,,,,
1751573584.4773521,tikTok,America/Los_Angeles,False,closedApp,,,,
1751573829.87366,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751574564.205056,tikTok,America/Los_Angeles,False,closedApp,,,,
1751575654.304686,tikTok,America/Los_Angeles,False,closedApp,,,,
1751575848.102144,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751584820.702584,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1751585364.452015,tikTok,America/Los_Angeles,False,closedApp,,,,
1751598374.984983,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751598953.012473,tikTok,America/Los_Angeles,False,closedApp,,,,
1751599443.786689,tikTok,America/Los_Angeles,False,closedApp,,,,
1751602673.593491,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,960.0
1751602823.380585,tikTok,America/Los_Angeles,False,closedApp,,,,
1751603113.011386,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1140.0
1751603503.896678,tikTok,America/Los_Angeles,False,closedApp,,,,
1751603641.12534,tikTok,America/Los_Angeles,False,closedApp,,,,
1751607079.8690438,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,360.0
1751643068.333955,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751643130.274971,tikTok,America/Los_Angeles,False,closedApp,,,,
1751643313.8614578,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,840.0
1751643479.169114,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751643725.155716,tikTok,America/Los_Angeles,False,closedApp,,,,
1751644480.191704,tikTok,America/Los_Angeles,False,closedApp,,,,
1751644604.611352,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1751647456.705519,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751650350.4777,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1751652710.322888,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,780.0
1751652980.544219,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751653498.610952,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751653877.330776,tikTok,America/Los_Angeles,False,closedApp,,,,
1751654075.8176641,tikTok,America/Los_Angeles,False,closedApp,,,,
1751654679.18418,tikTok,America/Los_Angeles,False,closedApp,,,,
1751654726.737749,tikTok,America/Los_Angeles,False,closedApp,,,,
1751655388.865166,tikTok,America/Los_Angeles,False,closedApp,,,,
1751655482.315151,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,660.0
1751655994.792192,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,
1751657504.934977,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751657907.109463,tikTok,America/Los_Angeles,False,closedApp,,,,
1751663969.432352,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1560.0
1751665536.6565871,tikTok,America/Los_Angeles,False,closedApp,,,,
1751667001.3547502,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1740.0
1751667238.248215,tikTok,America/Los_Angeles,False,closedApp,,,,
1751667689.589303,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,840.0
1751671741.495679,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751671877.928752,tikTok,America/Los_Angeles,False,closedApp,,,,
1751672134.2702851,tikTok,America/Los_Angeles,False,closedApp,,,,
1751678556.9158921,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,720.0
1751681413.8984551,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1751693327.261014,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1751693630.137916,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stalk crush,1200.0
1751693648.830128,tikTok,America/Los_Angeles,False,closedApp,,,,
1751694711.956032,tikTok,America/Los_Angeles,False,closedApp,,,,
1751694842.5054688,tikTok,America/Los_Angeles,False,closedApp,,,,
1751694854.4444141,instagram,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751694922.262481,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1740.0
1751696669.959855,tikTok,America/Los_Angeles,False,closedApp,,,,
1751724323.041009,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751725302.002239,tikTok,America/Los_Angeles,False,closedApp,,,,
1751730010.854336,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751738562.033109,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751738706.235962,tikTok,America/Los_Angeles,False,closedApp,,,,
1751738997.054548,tikTok,America/Los_Angeles,False,closedApp,,,,
1751739181.741837,tikTok,America/Los_Angeles,False,closedApp,,,,
1751739735.023113,tikTok,America/Los_Angeles,False,closedApp,,,,
1751749882.805192,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751750089.654161,tikTok,America/Los_Angeles,False,closedApp,,,,
1751750502.932139,tikTok,America/Los_Angeles,False,closedApp,,,,
1751750880.930028,tikTok,America/Los_Angeles,False,closedApp,,,,
1751754230.587404,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1020.0
1751754252.228764,tikTok,America/Los_Angeles,False,closedApp,,,,
1751755184.222969,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751755460.5283031,tikTok,America/Los_Angeles,False,closedApp,,,,
1751755534.312618,tikTok,America/Los_Angeles,False,closedApp,,,,
1751755802.087304,tikTok,America/Los_Angeles,False,closedApp,,,,
1751755894.769491,tikTok,America/Los_Angeles,False,closedApp,,,,
1751766103.6641068,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,1800.0
1751766489.27523,tikTok,America/Los_Angeles,False,closedApp,,,,
1751766714.152866,tikTok,America/Los_Angeles,False,closedApp,,,,
1751778243.975456,facebook,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,
1751811945.453923,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751812262.8954349,tikTok,America/Los_Angeles,False,closedApp,,,,
1751812832.819045,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751813318.13756,tikTok,America/Los_Angeles,False,closedApp,,,,
1751813423.321859,tikTok,America/Los_Angeles,False,closedApp,,,,
1751813659.392717,tikTok,America/Los_Angeles,False,closedApp,,,,
1751819992.7007952,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,900.0
1751828840.047748,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751828995.074909,tikTok,America/Los_Angeles,False,closedApp,,,,
1751829051.841289,tikTok,America/Los_Angeles,False,closedApp,,,,
1751831637.7939181,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
1751831821.406118,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751832353.992055,tikTok,America/Los_Angeles,False,closedApp,,,,
1751832784.323549,tikTok,America/Los_Angeles,False,closedApp,,,,
1751856833.148062,tikTok,America/Los_Angeles,False,dismissedAppOpening,breathingExercise,6.0,,
1751856924.578958,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Search Info,1740.0
1751857203.02605,tikTok,America/Los_Angeles,False,closedApp,,,,
1751857263.3705192,tikTok,America/Los_Angeles,False,closedApp,,,,
1751857535.5479898,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751857848.689347,tikTok,America/Los_Angeles,False,closedApp,,,,
1751863490.628696,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Stay In the Loop,780.0
1751863517.926327,tikTok,America/Los_Angeles,False,closedApp,,,,
1751865174.099133,tikTok,America/Los_Angeles,False,closedApp,,,,
1751866602.4387798,instagram,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,540.0
1751868259.7880259,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,1800.0
1751868693.7629418,tikTok,America/Los_Angeles,False,closedApp,,,,
1751868718.773133,tikTok,America/Los_Angeles,False,closedApp,,,,
1751869152.5988631,tikTok,America/Los_Angeles,False,closedApp,,,,
1751902956.205762,tikTok,America/Los_Angeles,False,openedApp,breathingExercise,6.0,Entertainment,600.0
