app,timezone,interventionDuration,timestamp,resolution,isReIntervention,interventionType,purpose,timeIntervalUntilReIntervention
instagram,America/Sao_Paulo,6.0,1753795691.817177,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753801885.29474,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753812126.811432,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753813801.881773,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753814842.485362,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1753815163.914074,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753822868.021651,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753830426.844637,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753831733.470707,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1753833682.764916,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753833902.004825,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753840431.6630611,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753878258.313966,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753878881.1597571,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753884796.755745,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753885116.89534,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753893534.58957,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753900936.152904,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753907188.73697,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753907407.788594,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753907478.046874,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753911658.6045198,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753913522.9655719,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1753921698.304089,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753923961.167284,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753929634.851888,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753934175.176697,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753934196.346046,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753964405.395158,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753964422.502954,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753964443.699319,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1753973797.343533,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753973818.1982908,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753976879.811771,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753981912.9846349,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1753988466.258873,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1753989057.110196,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1753990116.8195229,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1753998621.745606,openedApp,False,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,6.0,1754004580.948711,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754007100.506054,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754008969.0359411,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1754050039.880873,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1754050348.0098271,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1754055797.111295,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754056173.281859,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1754063864.885571,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1754084276.847661,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1754084599.601841,openedApp,True,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1754088928.661346,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754089800.619174,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754090131.5722551,openedApp,True,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754092431.53917,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754098383.387666,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1754103173.004977,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754109981.192621,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754136569.1701798,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1754136654.087861,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754137222.666296,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754144870.378086,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754148450.223662,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754150840.114225,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754167036.31057,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754174015.083747,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Sao_Paulo,6.0,1754179401.2126188,openedApp,False,breathingExercise,Entretenimento,300.0
instagram,America/Sao_Paulo,6.0,1754181807.2001982,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Sao_Paulo,6.0,1754221875.1976628,dismissedAppOpening,False,breathingExercise,,
instagram,America/Sao_Paulo,6.0,1754222014.153949,dismissedAppOpening,False,breathingExercise,,
instagram,America/Campo_Grande,6.0,1754235739.2600489,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754236555.4983149,dismissedAppOpening,False,breathingExercise,,
instagram,America/Campo_Grande,6.0,1754246399.638319,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754248342.153822,dismissedAppOpening,False,breathingExercise,,
instagram,America/Campo_Grande,6.0,1754248711.52254,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754250556.5240579,openedApp,False,breathingExercise,Ficar por dentro,180.0
instagram,America/Campo_Grande,6.0,1754258692.7511,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754259047.331246,openedApp,False,breathingExercise,Ficar por dentro,180.0
instagram,America/Campo_Grande,6.0,1754260176.593557,openedApp,False,breathingExercise,Distração,300.0
instagram,America/Campo_Grande,6.0,1754272991.000426,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754277333.409404,openedApp,False,breathingExercise,Relaxar,300.0
instagram,America/Campo_Grande,6.0,1754299297.582995,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754303290.39228,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754303524.288873,dismissedAppOpening,False,breathingExercise,,
instagram,America/Campo_Grande,6.0,1754334224.3443089,openedApp,False,breathingExercise,Entretenimento,300.0
instagram,America/Campo_Grande,6.0,1754339081.7242908,dismissedAppOpening,False,breathingExercise,,
instagram,America/Campo_Grande,6.0,1754408992.629428,openedApp,False,breathingExercise,Mensagem,300.0
instagram,America/Campo_Grande,6.0,1754411258.1836119,openedApp,False,breathingExercise,Ficar por dentro,300.0
instagram,America/Campo_Grande,6.0,1754411983.0849938,dismissedAppOpening,False,breathingExercise,,
instagram,America/Campo_Grande,6.0,1754412002.805464,openedApp,False,breathingExercise,Ficar por dentro,300.0
