timezone,timestamp,isReIntervention,app,resolution,interventionDuration,interventionType
America/Indiana/Indianapolis,1750433416.780882,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750433656.780882,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750433656.7808828,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750447004.219599,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750447244.219599,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750447244.219599,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750450001.5127091,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750450241.5127091,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750450241.5127091,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750458859.8898392,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750459099.8898401,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750459099.8898401,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750461063.379286,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750461303.379286,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750461303.379286,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750468381.730617,False,instagram,openedApp,6.0,breathingExercise
America/Indiana/Indianapolis,1750469679.300585,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750469919.300585,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750469919.300586,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750474167.1455688,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750474407.1455688,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750474407.1455688,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750476150.282835,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750476390.282836,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750476390.282836,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750477550.245971,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750477790.245971,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750477790.245971,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750518321.446085,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750518561.446087,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750518561.4460878,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750537355.8000588,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750537595.8000588,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750537595.8000588,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750540243.511005,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750540483.511005,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750540483.511005,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750551706.054647,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750551946.054648,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750551946.054648,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750554074.996443,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750554314.996444,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750554314.996444,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750557764.055677,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750558004.055678,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750558004.055678,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750603585.5494518,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750603825.549453,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750603825.549453,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750606403.6733088,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750606643.6733088,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750606643.6733088,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750619354.179659,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750619594.179659,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750619594.179659,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750626854.3275518,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750627094.3275518,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750627094.327553,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750633684.674896,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750633924.674896,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750633924.674896,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750640726.856261,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750640966.856262,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750640966.856262,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750647623.911831,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750647863.911831,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750647863.911831,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750681820.347554,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750682060.347554,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750682060.347554,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750701940.352967,False,instagram,openedApp,6.0,breathingExercise
America/Indiana/Indianapolis,1750703178.539833,False,instagram,openedApp,6.0,breathingExercise
America/Indiana/Indianapolis,1750712152.500843,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750712392.500843,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750712392.500843,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750712510.380176,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750712750.380176,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750712750.380176,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750719708.958393,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750719948.958393,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750719948.958393,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750724315.0004148,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750724555.0004148,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750724555.0004148,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750729714.9654,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750729954.9654,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750729954.9654,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750730483.167604,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750730723.167604,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750730723.167604,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750730743.046682,False,instagram,openedApp,6.0,breathingExercise
America/Indiana/Indianapolis,1750730578.6221309,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750730818.6221309,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750730818.6221309,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750774119.627559,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750774359.6275601,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750774359.6275601,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750794002.300708,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750794242.300709,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750794242.300709,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750808080.79732,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750808320.79732,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750808320.79732,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750811230.598625,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750811470.5986261,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750811470.5986261,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750820929.521029,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750821169.521029,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750821169.52103,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750864072.665179,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750864312.66518,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750864312.66518,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750892408.014257,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750892648.014257,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750892648.014257,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750899604.577821,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750899844.577821,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750899844.577821,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750903632.875659,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750903872.875659,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750903872.875659,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750944659.995026,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750944899.995026,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750944899.995026,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750948365.948241,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750948605.948241,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750948605.948241,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750951672.507372,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750951912.507372,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750951912.507372,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750954723.198695,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750954963.1986961,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750954963.1986961,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750962816.877036,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750963056.877036,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750963056.877036,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750972684.868474,False,instagram,openedApp,,
America/Indiana/Indianapolis,1750972924.868474,False,instagram,closedApp,,
America/Indiana/Indianapolis,1750972924.868474,False,instagram,dismissedAppOpening,,
America/Indiana/Indianapolis,1750994421.267075,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1751031732.9611712,False,instagram,openedApp,,
America/New_York,1751031972.9611712,False,instagram,closedApp,,
America/New_York,1751031972.9611712,False,instagram,dismissedAppOpening,,
America/New_York,1751050151.985193,False,instagram,openedApp,,
America/New_York,1751050391.985193,False,instagram,closedApp,,
America/New_York,1751050391.985193,False,instagram,dismissedAppOpening,,
America/New_York,1751071284.571955,False,instagram,openedApp,,
America/New_York,1751071524.571955,False,instagram,closedApp,,
America/New_York,1751071524.571955,False,instagram,dismissedAppOpening,,
America/New_York,1751072529.160485,False,instagram,openedApp,,
America/New_York,1751072769.160485,False,instagram,closedApp,,
America/New_York,1751072769.160485,False,instagram,dismissedAppOpening,,
America/New_York,1751076718.9905949,False,instagram,openedApp,,
America/New_York,1751076958.9905949,False,instagram,closedApp,,
America/New_York,1751076958.9905949,False,instagram,dismissedAppOpening,,
America/New_York,1751124616.024965,False,instagram,openedApp,,
America/New_York,1751124856.024965,False,instagram,closedApp,,
America/New_York,1751124856.024965,False,instagram,dismissedAppOpening,,
America/New_York,1751134858.964335,False,instagram,openedApp,,
America/New_York,1751135098.964335,False,instagram,closedApp,,
America/New_York,1751135098.964335,False,instagram,dismissedAppOpening,,
America/New_York,1751155325.216557,False,instagram,openedApp,,
America/New_York,1751155565.216557,False,instagram,closedApp,,
America/New_York,1751155565.216557,False,instagram,dismissedAppOpening,,
America/New_York,1751164325.0300431,False,instagram,openedApp,,
America/New_York,1751164565.030044,False,instagram,closedApp,,
America/New_York,1751164565.030044,False,instagram,dismissedAppOpening,,
America/New_York,1751239521.5357609,False,instagram,openedApp,,
America/New_York,1751239761.5357609,False,instagram,closedApp,,
America/New_York,1751239761.5357609,False,instagram,dismissedAppOpening,,
America/New_York,1751243265.233921,False,instagram,openedApp,,
America/New_York,1751243505.233921,False,instagram,closedApp,,
America/New_York,1751243505.233921,False,instagram,dismissedAppOpening,,
America/New_York,1751277619.9977942,False,instagram,openedApp,,
America/New_York,1751277859.997795,False,instagram,closedApp,,
America/New_York,1751277859.997795,False,instagram,dismissedAppOpening,,
America/New_York,1751417102.024169,False,instagram,openedApp,,
America/New_York,1751417342.024169,False,instagram,closedApp,,
America/New_York,1751417342.024169,False,instagram,dismissedAppOpening,,
America/New_York,1751420325.003069,False,instagram,openedApp,,
America/New_York,1751420565.003069,False,instagram,closedApp,,
America/New_York,1751420565.003069,False,instagram,dismissedAppOpening,,
America/New_York,1751424187.640651,False,instagram,openedApp,,
America/New_York,1751424427.640651,False,instagram,closedApp,,
America/New_York,1751424427.640651,False,instagram,dismissedAppOpening,,
America/New_York,1751461339.837731,False,instagram,openedApp,,
America/New_York,1751461579.8377318,False,instagram,closedApp,,
America/New_York,1751461579.8377318,False,instagram,dismissedAppOpening,,
America/New_York,1751511301.201387,False,instagram,openedApp,,
America/New_York,1751511541.201387,False,instagram,closedApp,,
America/New_York,1751511541.201387,False,instagram,dismissedAppOpening,,
America/New_York,1751511698.1834579,False,instagram,openedApp,,
America/New_York,1751511938.183459,False,instagram,closedApp,,
America/New_York,1751511938.183459,False,instagram,dismissedAppOpening,,
America/New_York,1751513416.078531,False,instagram,dismissedAppOpening,6.0,breathingExercise
America/New_York,1751513440.343055,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1751513408.9126148,False,instagram,openedApp,,
America/New_York,1751513648.912616,False,instagram,closedApp,,
America/New_York,1751513648.912616,False,instagram,dismissedAppOpening,,
America/New_York,1751513705.514957,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1751582071.043886,False,instagram,openedApp,,
America/New_York,1751582311.043886,False,instagram,closedApp,,
America/New_York,1751582311.043886,False,instagram,dismissedAppOpening,,
America/New_York,1751589060.133727,False,instagram,openedApp,,
America/New_York,1751589300.133728,False,instagram,closedApp,,
America/New_York,1751589300.133728,False,instagram,dismissedAppOpening,,
America/New_York,1751592998.072752,False,instagram,openedApp,,
America/New_York,1751593238.072752,False,instagram,closedApp,,
America/New_York,1751593238.072753,False,instagram,dismissedAppOpening,,
America/New_York,1751632758.06214,False,instagram,openedApp,,
America/New_York,1751632998.062141,False,instagram,closedApp,,
America/New_York,1751632998.062141,False,instagram,dismissedAppOpening,,
America/New_York,1751665647.993834,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1751668917.043478,False,instagram,openedApp,,
America/New_York,1751669157.043479,False,instagram,closedApp,,
America/New_York,1751669157.043479,False,instagram,dismissedAppOpening,,
America/New_York,1751715223.1952581,False,instagram,openedApp,,
America/New_York,1751715463.1952581,False,instagram,closedApp,,
America/New_York,1751715463.195259,False,instagram,dismissedAppOpening,,
America/New_York,1751726307.807611,False,instagram,openedApp,,
America/New_York,1751726547.807612,False,instagram,closedApp,,
America/New_York,1751726547.807612,False,instagram,dismissedAppOpening,,
America/New_York,1751755465.4006171,False,instagram,openedApp,,
America/New_York,1751755705.400618,False,instagram,closedApp,,
America/New_York,1751755705.400618,False,instagram,dismissedAppOpening,,
America/New_York,1751757183.967248,False,instagram,openedApp,,
America/New_York,1751757423.967249,False,instagram,closedApp,,
America/New_York,1751757423.967249,False,instagram,dismissedAppOpening,,
America/New_York,1751808152.2894669,False,instagram,openedApp,,
America/New_York,1751808392.289468,False,instagram,closedApp,,
America/New_York,1751808392.289468,False,instagram,dismissedAppOpening,,
America/New_York,1751808412.024924,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1751808234.025348,False,instagram,openedApp,,
America/New_York,1751808474.025348,False,instagram,closedApp,,
America/New_York,1751808474.0253491,False,instagram,dismissedAppOpening,,
America/New_York,1751837911.2114348,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1751923494.176776,False,instagram,openedApp,,
America/New_York,1751923734.176776,False,instagram,closedApp,,
America/New_York,1751923734.176776,False,instagram,dismissedAppOpening,,
America/New_York,1751925614.081602,False,instagram,openedApp,,
America/New_York,1751925854.081602,False,instagram,closedApp,,
America/New_York,1751925854.081602,False,instagram,dismissedAppOpening,,
America/New_York,1751942383.061729,False,instagram,openedApp,,
America/New_York,1751942623.06173,False,instagram,closedApp,,
America/New_York,1751942623.06173,False,instagram,dismissedAppOpening,,
America/New_York,1751986469.611393,False,instagram,openedApp,,
America/New_York,1751986709.611393,False,instagram,closedApp,,
America/New_York,1751986709.611393,False,instagram,dismissedAppOpening,,
America/New_York,1751986803.956266,False,instagram,openedApp,,
America/New_York,1751987043.956266,False,instagram,closedApp,,
America/New_York,1751987043.956266,False,instagram,dismissedAppOpening,,
America/New_York,1752004886.844572,False,instagram,openedApp,,
America/New_York,1752005126.844573,False,instagram,closedApp,,
America/New_York,1752005126.844573,False,instagram,dismissedAppOpening,,
America/New_York,1752017831.26363,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752017775.905215,False,instagram,openedApp,,
America/New_York,1752018015.905216,False,instagram,closedApp,,
America/New_York,1752018015.905216,False,instagram,dismissedAppOpening,,
America/New_York,1752027303.364496,False,instagram,openedApp,,
America/New_York,1752027543.364496,False,instagram,closedApp,,
America/New_York,1752027543.364496,False,instagram,dismissedAppOpening,,
America/New_York,1752072231.215832,False,instagram,openedApp,,
America/New_York,1752072471.215833,False,instagram,closedApp,,
America/New_York,1752072471.215833,False,instagram,dismissedAppOpening,,
America/New_York,1752098721.572322,False,instagram,openedApp,,
America/New_York,1752098961.5723228,False,instagram,closedApp,,
America/New_York,1752098961.5723228,False,instagram,dismissedAppOpening,,
America/New_York,1752103794.447561,False,instagram,openedApp,,
America/New_York,1752104034.447562,False,instagram,closedApp,,
America/New_York,1752104034.447562,False,instagram,dismissedAppOpening,,
America/New_York,1752155388.022244,False,instagram,openedApp,,
America/New_York,1752155628.022244,False,instagram,closedApp,,
America/New_York,1752155628.022244,False,instagram,dismissedAppOpening,,
America/New_York,1752155649.403885,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752155908.372388,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752156004.179002,False,instagram,openedApp,,
America/New_York,1752156244.179002,False,instagram,closedApp,,
America/New_York,1752156244.179002,False,instagram,dismissedAppOpening,,
America/New_York,1752156108.625821,False,instagram,openedApp,,
America/New_York,1752156348.625822,False,instagram,closedApp,,
America/New_York,1752156348.625822,False,instagram,dismissedAppOpening,,
America/New_York,1752174995.355614,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752175323.163118,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752175667.682359,False,instagram,openedApp,,
America/New_York,1752175907.6823602,False,instagram,closedApp,,
America/New_York,1752175907.6823602,False,instagram,dismissedAppOpening,,
America/New_York,1752176069.294471,False,instagram,openedApp,,
America/New_York,1752176309.294471,False,instagram,closedApp,,
America/New_York,1752176309.294472,False,instagram,dismissedAppOpening,,
America/New_York,1752177046.390394,False,instagram,openedApp,,
America/New_York,1752177286.3903952,False,instagram,closedApp,,
America/New_York,1752177286.3903952,False,instagram,dismissedAppOpening,,
America/New_York,1752182465.19946,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752182713.9414248,False,instagram,openedApp,,
America/New_York,1752182953.941426,False,instagram,closedApp,,
America/New_York,1752182953.941427,False,instagram,dismissedAppOpening,,
America/New_York,1752183401.8542418,False,instagram,dismissedAppOpening,6.0,breathingExercise
America/New_York,1752188062.38713,False,instagram,openedApp,,
America/New_York,1752188302.38713,False,instagram,closedApp,,
America/New_York,1752188302.387131,False,instagram,dismissedAppOpening,,
America/New_York,1752190446.179429,False,instagram,openedApp,,
America/New_York,1752190686.17943,False,instagram,closedApp,,
America/New_York,1752190686.17943,False,instagram,dismissedAppOpening,,
America/New_York,1752198731.287957,False,instagram,openedApp,,
America/New_York,1752198971.287957,False,instagram,closedApp,,
America/New_York,1752198971.287957,False,instagram,dismissedAppOpening,,
America/New_York,1752251551.9071589,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752257061.2383351,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752266868.917571,False,instagram,openedApp,,
America/New_York,1752267108.917571,False,instagram,closedApp,,
America/New_York,1752267108.917571,False,instagram,dismissedAppOpening,,
America/New_York,1752266888.3132272,False,instagram,openedApp,,
America/New_York,1752267128.3132281,False,instagram,closedApp,,
America/New_York,1752267128.3132281,False,instagram,dismissedAppOpening,,
America/New_York,1752274981.783821,False,instagram,openedApp,,
America/New_York,1752275221.783821,False,instagram,closedApp,,
America/New_York,1752275221.783821,False,instagram,dismissedAppOpening,,
America/New_York,1752277347.224066,False,instagram,dismissedAppOpening,6.0,breathingExercise
America/New_York,1752277887.3737001,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752278961.1128159,False,instagram,openedApp,,
America/New_York,1752279201.1128159,False,instagram,closedApp,,
America/New_York,1752279201.112817,False,instagram,dismissedAppOpening,,
America/New_York,1752280807.5918899,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752281259.0635052,False,instagram,openedApp,,
America/New_York,1752281499.0635052,False,instagram,closedApp,,
America/New_York,1752281499.0635061,False,instagram,dismissedAppOpening,,
America/New_York,1752281562.252125,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752282624.935556,False,instagram,openedApp,,
America/New_York,1752282864.935556,False,instagram,closedApp,,
America/New_York,1752282864.935556,False,instagram,dismissedAppOpening,,
America/New_York,1752290557.5704598,False,instagram,openedApp,,
America/New_York,1752290797.570461,False,instagram,closedApp,,
America/New_York,1752290797.570461,False,instagram,dismissedAppOpening,,
America/New_York,1752290879.174619,False,instagram,openedApp,6.0,breathingExercise
America/New_York,1752290785.595206,False,instagram,openedApp,,
America/New_York,1752291025.595206,False,instagram,closedApp,,
America/New_York,1752291025.595206,False,instagram,dismissedAppOpening,,
America/New_York,1752330600.4672918,False,instagram,openedApp,,
America/New_York,1752330840.4672918,False,instagram,closedApp,,
America/New_York,1752330840.4672918,False,instagram,dismissedAppOpening,,
America/New_York,1752330615.714672,False,instagram,openedApp,,
America/New_York,1752330855.714673,False,instagram,closedApp,,
America/New_York,1752330855.714673,False,instagram,dismissedAppOpening,,
America/New_York,1752333741.4958239,False,instagram,openedApp,,
America/New_York,1752333981.4958239,False,instagram,closedApp,,
America/New_York,1752333981.4958239,False,instagram,dismissedAppOpening,,
America/New_York,1752335628.108073,False,instagram,openedApp,,
America/New_York,1752335868.108073,False,instagram,closedApp,,
America/New_York,1752335868.108073,False,instagram,dismissedAppOpening,,
America/New_York,1752336013.105778,False,instagram,openedApp,,
America/New_York,1752336253.1057792,False,instagram,closedApp,,
America/New_York,1752336253.1057792,False,instagram,dismissedAppOpening,,
America/New_York,1752340140.060388,False,instagram,openedApp,,
America/New_York,1752340380.060388,False,instagram,closedApp,,
America/New_York,1752340380.060388,False,instagram,dismissedAppOpening,,
America/New_York,1752358194.8238301,False,instagram,dismissedAppOpening,6.0,breathingExercise
