resolution,timezone,app,interventionDuration,timestamp,isReIntervention,interventionType
openedApp,Africa/Johannesburg,instagram,6.0,1752159589.774698,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752159740.006466,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752160276.397538,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752204880.217149,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752205793.252528,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752206247.335355,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752209902.952657,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752210185.4967,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752210270.327362,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752211467.2815418,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752211592.269627,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752212339.009074,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752212885.567164,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752212999.2520108,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752213617.16424,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752214894.7529821,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752215725.153564,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752215733.999963,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752215877.8114638,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752216677.258778,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752216842.3569689,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752216861.637425,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752217101.261056,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752217428.918099,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752217599.871032,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752217615.5405579,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752217976.1588268,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752218258.729512,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752219531.387914,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752220470.9450111,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752224901.3452802,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752225704.738549,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752228865.227085,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752229057.469135,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752232347.423737,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752240636.124897,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752241086.6879702,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752241454.636061,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752242678.569071,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752242695.548063,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752243396.668838,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752243458.750634,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752243604.0622702,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752254430.809723,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752254767.497734,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752264030.334414,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752264105.023762,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752269703.228797,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752271329.669208,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752298349.631974,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752393102.538216,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752393139.3090491,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752398503.782013,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752399088.3469028,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752399235.918611,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752408521.192576,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752408624.7865992,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752408997.128933,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752409261.346931,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752415015.275158,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752417418.539233,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752417449.0210729,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752417453.9717731,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752419594.824384,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752425593.774831,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752426353.880374,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752440895.272372,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752440996.636255,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752472314.605243,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752489172.353304,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752507860.9109259,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752514734.754562,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752515883.426365,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752515898.1852899,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752517692.054584,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752518627.583064,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752519616.1926842,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752520564.5673208,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752521176.4158301,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752522271.219479,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752592470.452993,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752593092.199691,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752593132.4934201,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752593391.722838,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752593406.0951319,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752593489.7902222,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752593524.197081,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752593571.2197719,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752593621.294527,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752594276.923483,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752594284.658638,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752594673.438521,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752594884.075943,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752595407.445663,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752595458.757719,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752595476.332189,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752595534.0354872,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752596387.529484,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752596433.801324,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752596464.314069,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752596906.9618669,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752597251.434552,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752598436.89257,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752598599.101986,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752598694.163491,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752598879.670786,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752598912.8308048,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752599182.11359,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752601405.805089,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752601878.214356,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752602027.226368,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752602250.8772268,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752602288.488245,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752602291.584352,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752602304.08008,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752603464.385592,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752603521.870578,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752604078.537595,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752607261.053391,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752607372.170053,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752607532.259873,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752607769.150028,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752608403.770493,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752644499.81887,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752662468.5039868,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752662485.43363,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752662716.475388,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752663925.759492,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752663953.9006991,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752663964.767719,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752664025.886976,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752664147.674629,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752664663.5908298,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752664667.392632,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752664962.518924,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752665158.4235659,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752671147.708593,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752671172.40047,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752671183.431067,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752671282.0729508,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752671285.422546,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752671515.829214,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752672739.07895,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752672961.764892,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752673019.278209,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752673059.40995,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752673474.776318,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752673490.140409,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752673822.9127588,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752673861.78917,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752673866.293036,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752674510.18712,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752674690.628134,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752675351.862823,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752675423.670219,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752677239.0726628,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752677260.713087,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752679011.919755,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752679239.796095,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752679625.708045,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752679745.8350239,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752680099.025974,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752685278.980293,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752685517.5669842,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752691632.5591102,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752691743.002305,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752692049.90007,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752718146.839683,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752719044.661428,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752735220.4454331,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752735242.428469,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752752306.851222,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752754776.3977761,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752756631.8625631,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752756749.248863,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752756758.6209269,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752756780.430865,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752757234.161825,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752757979.436359,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752759268.570846,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752759589.565196,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752764742.535142,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752765098.756921,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752765196.61406,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752765212.122573,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752765460.2584162,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752765844.767595,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752766058.5778909,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752766251.083936,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752766436.030284,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752766850.320403,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752766937.653894,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752766940.524323,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752768191.1770449,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752774621.1311011,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752774812.644355,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752783187.50742,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752783523.4947782,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752822631.89434,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752832408.963087,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752833240.7215528,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752833373.154366,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752851586.928722,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752854983.132585,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752855163.204128,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752855423.272355,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752855561.6254249,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752855953.542594,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752868132.06147,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752872212.2532759,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752873449.2872539,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752913672.540479,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752919757.024959,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752926790.79321,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752932800.1232328,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752933174.491504,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752936173.2855859,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752938767.253999,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752938780.644755,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752939100.683305,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752945153.462739,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752950004.943699,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752954183.3448539,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752956309.079108,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752958340.089287,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1752996753.420295,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752997027.172388,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752997030.261116,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1752997042.4595919,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753003203.722978,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753005749.346998,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753006630.515036,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753006826.457851,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753006953.421282,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753025640.861837,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753025673.7374558,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753026450.105373,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753030307.000454,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753030502.650955,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753031259.864616,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753031571.407001,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753032842.4599729,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753032919.4863648,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753033118.800565,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753033398.2158198,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753033588.7245178,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753033847.878821,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753033996.837414,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753034066.959217,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753034453.5238628,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753036656.453639,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753043741.377953,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753044619.6495671,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753044625.1911402,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753076269.700592,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753076845.552013,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753110583.222087,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753115303.582027,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753115825.336889,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753116230.749693,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753116308.126912,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753116671.311499,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753117024.0584168,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753117108.360254,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753117461.425724,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753122138.29915,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753122253.8948069,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753122850.185355,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753123041.0920959,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753123155.639567,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753123408.5089002,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753123850.884955,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753123866.624516,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753165671.555948,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753166110.197706,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753183609.95935,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753191248.309536,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753196142.144356,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753196541.405964,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753197564.6950312,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753202718.736381,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753251845.056981,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753256313.955652,False,breathingExercise
openedApp,Africa/Johannesburg,instagram,6.0,1753257978.748682,False,breathingExercise
dismissedAppOpening,Africa/Johannesburg,instagram,6.0,1753258424.491304,False,breathingExercise
