timestamp,timezone,interventionDuration,isReIntervention,resolution,app,interventionType
1753430804.007652,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753431242.48613,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753431471.586813,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753431895.8358002,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753431992.539182,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753433269.556283,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753433435.1614919,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753434060.88289,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753434738.7170382,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753434770.288728,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753435371.0123081,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753438247.666822,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753440261.340098,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753440289.925675,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753449240.047224,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753449449.132666,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753494830.542938,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753495029.505815,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753495183.633689,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753495342.474508,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753496241.061228,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753497460.373687,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753498433.047576,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753499458.946217,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753499744.185907,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753506491.9232311,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753506526.081672,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753506869.301543,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753506901.190267,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753507467.9792871,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753507626.23239,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753507735.132077,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753511804.224451,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753512540.337681,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753512854.326837,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753512870.123455,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753513932.593512,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753514041.24927,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753514176.745913,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753514365.750593,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753520435.7117481,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753521366.9813352,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753522000.699656,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753522016.840121,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753522860.349523,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753523192.301754,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753523472.2010798,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753523576.978907,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753523892.5875401,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753524552.2563,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753524654.529855,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753524735.9147549,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753525010.4443278,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753533447.212671,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753533737.105983,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753533866.7503219,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753546026.24502,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753546044.6837912,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753581451.756757,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753581602.0575671,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753581841.388291,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753582158.052607,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753582381.8620481,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753589330.448473,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753589391.1495872,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753589824.811414,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753590018.006621,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753590474.2958,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753602257.3188329,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753606232.479183,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753606752.432149,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753607266.717669,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753611454.858261,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753611471.5965981,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753614292.543262,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753623701.158358,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753667783.73137,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753668118.021641,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753670925.262167,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753672277.935885,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753678298.438702,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753679657.9348478,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753683947.924753,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753684750.4742022,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753687824.3354568,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753689879.406652,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753690446.865275,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753691135.8787189,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753691149.414957,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753691879.275433,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753695181.868579,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753696108.256674,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753696317.395975,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753705494.455287,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753708904.469934,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753710269.756929,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753714525.828043,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753720126.676048,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753720307.009294,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753720503.023968,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753892361.97758,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753892514.645726,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753892519.217607,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753892558.616035,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753892656.4252229,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753893940.601078,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753894247.349122,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753930897.3237271,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753931035.848565,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753931189.454412,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753931841.599808,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1753931860.782933,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753933521.970499,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753934952.169189,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753943406.223963,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753944859.9583611,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753947642.848606,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753947783.375132,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753950682.019064,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753951695.4991689,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1753951710.120744,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1753952928.699642,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753953115.396227,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1753957037.402717,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754023164.217297,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754025469.795906,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754029109.084515,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754030135.193371,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754030330.105125,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754030334.0543551,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754033094.504389,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754033525.676635,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754033867.9130778,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754035802.557325,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754040668.00136,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754041296.804813,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754041571.15569,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754041672.662909,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754042006.579895,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754042387.060816,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754042733.6744208,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754044287.003512,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754051316.498612,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754051683.0246081,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754051697.628371,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754051947.5581589,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754054136.987478,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754055928.01678,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754056297.168303,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754056388.174942,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754056569.717822,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754056842.717253,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754067335.4277,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754067349.786654,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754101559.4095778,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754101724.500761,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754102485.043715,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754103364.0968351,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754105695.777742,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754112758.165213,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754112920.54044,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754114349.2554421,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754114653.036551,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754115174.6092129,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754115405.313679,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754125207.5635772,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754126269.493576,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754126324.1230621,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754126905.000977,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754129006.543984,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754129325.9638882,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754129375.261376,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754129391.650039,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754130171.645512,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754130366.758745,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754186233.320224,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754187507.927819,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754189026.750845,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754190269.5136828,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754198322.7443,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754199226.191823,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754199363.821106,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754206519.159658,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754226185.9946542,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754226369.464577,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754234993.939454,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754235370.60822,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754274568.739029,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754276349.469403,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754277024.110502,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754277237.7706199,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754305597.272017,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754306760.334875,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754307470.7784781,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754311632.234082,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754311922.299907,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754312221.4022288,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754312619.4513779,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754316118.075628,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754316327.805311,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754317444.859583,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754318217.106903,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754318306.894329,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754318636.3728662,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754324104.7252278,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754324166.861942,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754324229.501801,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754325106.314451,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754325139.3662171,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754325171.767912,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754325188.867835,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754325328.279387,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754325359.000132,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754325429.337323,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754325810.200056,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754357005.127977,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754358867.328044,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754358929.7462149,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754361086.3096418,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754362982.965588,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754366497.808618,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754367480.627019,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754367526.070122,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754367727.98154,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754367765.432279,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754367967.102874,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754368772.721373,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754369035.975463,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754369049.1303492,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754369143.054864,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754369925.1291208,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754371012.8206038,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754371905.5849729,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754372299.633717,Asia/Kolkata,6.0,False,dismissedAppOpening,youtube,breathingExercise
1754373385.174711,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754373878.1996531,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754374041.363718,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754375209.013305,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754375230.166343,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754375291.045185,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754375420.8850179,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754376031.16716,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754376437.042104,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754376643.7636561,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754376870.082883,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754377069.080614,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754377139.8569121,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754379646.722165,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754382106.302782,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754444939.577476,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754446447.800634,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754446811.308498,Asia/Kolkata,6.0,False,openedApp,youtube,breathingExercise
1754447308.632133,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754447768.6770492,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754455379.2424011,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
1754455415.283587,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754455536.257539,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754456236.808704,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754456380.6188421,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754456975.108899,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754457305.7119222,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754457429.37117,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754458758.473975,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754459108.187273,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754459434.823316,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754460020.892873,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754460127.400076,Asia/Kolkata,6.0,False,openedApp,facebook,breathingExercise
1754460764.0325089,Asia/Kolkata,6.0,False,dismissedAppOpening,facebook,breathingExercise
